SC,Start,End,N_Records,Planet,Window,Type,k_obs,k_exp,Ratio,p_val,Z_score
SC16,1923-08,1933-08,2191,Venus,5,Conjunction,51,60.79,83.89,0.1924,-1.41
SC16,1923-08,1933-08,2191,Venus,5,Opposition,66,60.88,108.41,0.5395,0.77
SC16,1923-08,1933-08,2191,Mars,5,Conjunction,71,60.93,116.53,0.2539,1.32
SC16,1923-08,1933-08,2191,Mars,5,Opposition,40,60.7,65.89,0.0408,-2.07
SC16,1923-08,1933-08,2191,Jupiter,5,Conjunction,66,60.92,108.34,0.4927,0.75
SC16,1923-08,1933-08,2191,Jupiter,5,Opposition,64,60.72,105.4,0.7175,0.43
SC16,1923-08,1933-08,2191,Saturn,5,Conjunction,73,61.0,119.68,0.0596,1.88
SC16,1923-08,1933-08,2191,Saturn,5,Opposition,53,60.66,87.37,0.2124,-1.35
SC16,1923-08,1933-08,2191,Uranus,5,Conjunction,67,60.66,110.46,0.3787,0.94
SC16,1923-08,1933-08,2191,Uranus,5,Opposition,62,60.96,101.71,0.929,0.15
SC16,1923-08,1933-08,2191,Neptune,5,Conjunction,57,60.57,94.11,0.6943,-0.54
SC16,1923-08,1933-08,2191,Neptune,5,Opposition,52,61.5,84.55,0.1672,-1.38
SC17,1933-09,1944-01,2481,Mercury,1,Conjunction,4,14.04,28.49,0.0048,-2.65
SC17,1933-09,1944-01,2481,Mercury,1,Opposition,11,13.49,81.52,0.5995,-0.7
SC17,1933-09,1944-01,2481,Venus,1,Conjunction,10,13.71,72.96,0.3663,-0.98
SC17,1933-09,1944-01,2481,Venus,1,Opposition,14,13.77,101.64,1.0,0.06
SC17,1933-09,1944-01,2481,Mars,1,Conjunction,14,13.69,102.27,0.9862,0.08
SC17,1933-09,1944-01,2481,Mars,1,Opposition,15,13.83,108.43,0.8378,0.29
SC17,1933-09,1944-01,2481,Jupiter,1,Conjunction,19,13.76,138.13,0.208,1.37
SC17,1933-09,1944-01,2481,Jupiter,1,Opposition,13,13.78,94.31,1.0,-0.2
SC17,1933-09,1944-01,2481,Saturn,1,Conjunction,16,13.74,116.43,0.6311,0.54
SC17,1933-09,1944-01,2481,Saturn,1,Opposition,14,13.81,101.34,1.0,0.05
SC17,1933-09,1944-01,2481,Uranus,1,Conjunction,9,13.6,66.18,0.3031,-1.13
SC17,1933-09,1944-01,2481,Uranus,1,Opposition,15,13.86,108.19,0.8122,0.28
SC17,1933-09,1944-01,2481,Neptune,1,Conjunction,14,13.95,100.35,1.0,0.01
SC17,1933-09,1944-01,2481,Neptune,1,Opposition,9,13.7,65.68,0.3047,-1.21
SC17,1933-09,1944-01,2481,Mercury,2,Conjunction,16,27.93,57.29,0.0312,-2.29
SC17,1933-09,1944-01,2481,Mercury,2,Opposition,25,27.07,92.36,0.773,-0.4
SC17,1933-09,1944-01,2481,Venus,2,Conjunction,16,27.49,58.2,0.0348,-2.17
SC17,1933-09,1944-01,2481,Venus,2,Opposition,26,27.53,94.43,0.853,-0.3
SC17,1933-09,1944-01,2481,Mars,2,Conjunction,30,27.22,110.21,0.6767,0.46
SC17,1933-09,1944-01,2481,Mars,2,Opposition,29,27.78,104.38,0.8462,0.21
SC17,1933-09,1944-01,2481,Jupiter,2,Conjunction,36,27.5,130.91,0.1936,1.5
SC17,1933-09,1944-01,2481,Jupiter,2,Opposition,25,27.7,90.24,0.759,-0.48
SC17,1933-09,1944-01,2481,Saturn,2,Conjunction,31,27.63,112.21,0.6043,0.55
SC17,1933-09,1944-01,2481,Saturn,2,Opposition,31,27.49,112.76,0.5567,0.59
SC17,1933-09,1944-01,2481,Uranus,2,Conjunction,22,27.13,81.11,0.4599,-0.84
SC17,1933-09,1944-01,2481,Uranus,2,Opposition,26,27.82,93.45,0.8558,-0.31
SC17,1933-09,1944-01,2481,Neptune,2,Conjunction,29,27.93,103.83,0.919,0.18
SC17,1933-09,1944-01,2481,Neptune,2,Opposition,18,27.61,65.2,0.0892,-1.74
SC17,1933-09,1944-01,2481,Mercury,3,Conjunction,29,41.98,69.08,0.058,-2.06
SC17,1933-09,1944-01,2481,Mercury,3,Opposition,39,40.58,96.11,0.8366,-0.24
SC17,1933-09,1944-01,2481,Venus,3,Conjunction,24,41.26,58.17,0.008,-2.75
SC17,1933-09,1944-01,2481,Venus,3,Opposition,43,41.22,104.32,0.8182,0.29
SC17,1933-09,1944-01,2481,Mars,3,Conjunction,42,40.85,102.82,0.9598,0.15
SC17,1933-09,1944-01,2481,Mars,3,Opposition,40,41.72,95.87,0.8914,-0.24
SC17,1933-09,1944-01,2481,Jupiter,3,Conjunction,53,41.23,128.53,0.1248,1.69
SC17,1933-09,1944-01,2481,Jupiter,3,Opposition,40,41.57,96.23,0.9262,-0.22
SC17,1933-09,1944-01,2481,Saturn,3,Conjunction,43,41.76,102.98,0.9142,0.16
SC17,1933-09,1944-01,2481,Saturn,3,Opposition,44,41.32,106.5,0.773,0.35
SC17,1933-09,1944-01,2481,Uranus,3,Conjunction,34,40.8,83.34,0.4403,-0.9
SC17,1933-09,1944-01,2481,Uranus,3,Opposition,43,41.74,103.03,0.9402,0.16
SC17,1933-09,1944-01,2481,Neptune,3,Conjunction,38,41.74,91.04,0.6907,-0.5
SC17,1933-09,1944-01,2481,Neptune,3,Opposition,38,41.24,92.15,0.7307,-0.46
SC17,1933-09,1944-01,2481,Mercury,4,Conjunction,43,56.08,76.67,0.092,-1.81
SC17,1933-09,1944-01,2481,Mercury,4,Opposition,58,54.12,107.16,0.7411,0.52
SC17,1933-09,1944-01,2481,Venus,4,Conjunction,38,55.4,68.6,0.0264,-2.47
SC17,1933-09,1944-01,2481,Venus,4,Opposition,57,55.11,103.43,0.8242,0.28
SC17,1933-09,1944-01,2481,Mars,4,Conjunction,55,54.76,100.45,1.0,0.03
SC17,1933-09,1944-01,2481,Mars,4,Opposition,58,55.78,103.98,0.8702,0.27
SC17,1933-09,1944-01,2481,Jupiter,4,Conjunction,71,55.15,128.73,0.086,1.9
SC17,1933-09,1944-01,2481,Jupiter,4,Opposition,53,55.34,95.77,0.8974,-0.28
SC17,1933-09,1944-01,2481,Saturn,4,Conjunction,60,55.28,108.55,0.6287,0.53
SC17,1933-09,1944-01,2481,Saturn,4,Opposition,57,54.96,103.72,0.8714,0.22
SC17,1933-09,1944-01,2481,Uranus,4,Conjunction,46,54.36,84.63,0.4035,-0.94
SC17,1933-09,1944-01,2481,Uranus,4,Opposition,60,55.97,107.19,0.7283,0.47
SC17,1933-09,1944-01,2481,Neptune,4,Conjunction,46,55.51,82.87,0.3747,-1.07
SC17,1933-09,1944-01,2481,Neptune,4,Opposition,47,54.83,85.72,0.4347,-0.96
SC17,1933-09,1944-01,2481,Mercury,5,Conjunction,62,70.02,88.55,0.4027,-0.96
SC17,1933-09,1944-01,2481,Mercury,5,Opposition,68,67.48,100.77,0.999,0.06
SC17,1933-09,1944-01,2481,Venus,5,Conjunction,48,69.08,69.49,0.0088,-2.77
SC17,1933-09,1944-01,2481,Venus,5,Opposition,71,68.79,103.21,0.7974,0.3
SC17,1933-09,1944-01,2481,Mars,5,Conjunction,68,68.24,99.65,1.0,-0.02
SC17,1933-09,1944-01,2481,Mars,5,Opposition,72,69.61,103.44,0.8762,0.25
SC17,1933-09,1944-01,2481,Jupiter,5,Conjunction,82,68.56,119.6,0.1976,1.43
SC17,1933-09,1944-01,2481,Jupiter,5,Opposition,66,68.91,95.78,0.9246,-0.31
SC17,1933-09,1944-01,2481,Saturn,5,Conjunction,81,69.16,117.12,0.2212,1.12
SC17,1933-09,1944-01,2481,Saturn,5,Opposition,65,68.63,94.72,0.751,-0.34
SC17,1933-09,1944-01,2481,Uranus,5,Conjunction,55,68.26,80.58,0.2064,-1.34
SC17,1933-09,1944-01,2481,Uranus,5,Opposition,73,69.47,105.09,0.7846,0.36
SC17,1933-09,1944-01,2481,Neptune,5,Conjunction,60,69.47,86.36,0.4395,-0.94
SC17,1933-09,1944-01,2481,Neptune,5,Opposition,61,68.54,89.0,0.5327,-0.82
SC18,1944-02,1954-03,2253,Mercury,1,Conjunction,12,12.66,94.81,1.0,-0.19
SC18,1944-02,1954-03,2253,Mercury,1,Opposition,10,12.3,81.27,0.6115,-0.67
SC18,1944-02,1954-03,2253,Venus,1,Conjunction,6,12.53,47.9,0.0652,-1.88
SC18,1944-02,1954-03,2253,Venus,1,Opposition,13,12.46,104.32,0.9574,0.16
SC18,1944-02,1954-03,2253,Mars,1,Conjunction,17,12.44,136.71,0.3067,1.16
SC18,1944-02,1954-03,2253,Mars,1,Opposition,13,12.56,103.49,0.9386,0.12
SC18,1944-02,1954-03,2253,Jupiter,1,Conjunction,17,12.43,136.77,0.2675,1.24
SC18,1944-02,1954-03,2253,Jupiter,1,Opposition,11,12.6,87.31,0.8134,-0.43
SC18,1944-02,1954-03,2253,Saturn,1,Conjunction,13,12.47,104.24,0.9478,0.15
SC18,1944-02,1954-03,2253,Saturn,1,Opposition,12,12.54,95.66,1.0,-0.16
SC18,1944-02,1954-03,2253,Uranus,1,Conjunction,12,12.51,95.9,1.0,-0.15
SC18,1944-02,1954-03,2253,Uranus,1,Opposition,11,12.63,87.08,0.7774,-0.45
SC18,1944-02,1954-03,2253,Neptune,1,Conjunction,12,12.56,95.54,0.9822,-0.15
SC18,1944-02,1954-03,2253,Neptune,1,Opposition,18,12.31,146.22,0.1328,1.61
SC18,1944-02,1954-03,2253,Mercury,2,Conjunction,26,25.26,102.91,0.925,0.14
SC18,1944-02,1954-03,2253,Mercury,2,Opposition,22,24.76,88.84,0.6579,-0.56
SC18,1944-02,1954-03,2253,Venus,2,Conjunction,16,25.03,63.93,0.048,-1.84
SC18,1944-02,1954-03,2253,Venus,2,Opposition,20,24.98,80.07,0.3775,-0.99
SC18,1944-02,1954-03,2253,Mars,2,Conjunction,27,24.78,108.96,0.781,0.39
SC18,1944-02,1954-03,2253,Mars,2,Opposition,27,25.32,106.64,0.7982,0.29
SC18,1944-02,1954-03,2253,Jupiter,2,Conjunction,24,24.91,96.34,1.0,-0.17
SC18,1944-02,1954-03,2253,Jupiter,2,Opposition,25,25.12,99.53,1.0,-0.02
SC18,1944-02,1954-03,2253,Saturn,2,Conjunction,24,25.11,95.57,0.9798,-0.2
SC18,1944-02,1954-03,2253,Saturn,2,Opposition,28,25.06,111.71,0.5631,0.59
SC18,1944-02,1954-03,2253,Uranus,2,Conjunction,27,25.06,107.73,0.7882,0.38
SC18,1944-02,1954-03,2253,Uranus,2,Opposition,22,25.24,87.16,0.5743,-0.63
SC18,1944-02,1954-03,2253,Neptune,2,Conjunction,21,24.94,84.19,0.5123,-0.74
SC18,1944-02,1954-03,2253,Neptune,2,Opposition,30,24.59,122.02,0.3591,1.05
SC18,1944-02,1954-03,2253,Mercury,3,Conjunction,34,38.07,89.31,0.5991,-0.65
SC18,1944-02,1954-03,2253,Mercury,3,Opposition,34,37.38,90.97,0.6663,-0.53
SC18,1944-02,1954-03,2253,Venus,3,Conjunction,30,37.53,79.94,0.2436,-1.23
SC18,1944-02,1954-03,2253,Venus,3,Opposition,34,37.57,90.49,0.6499,-0.57
SC18,1944-02,1954-03,2253,Mars,3,Conjunction,38,37.26,101.98,0.991,0.1
SC18,1944-02,1954-03,2253,Mars,3,Opposition,43,37.75,113.91,0.4839,0.71
SC18,1944-02,1954-03,2253,Jupiter,3,Conjunction,39,37.29,104.58,0.7854,0.27
SC18,1944-02,1954-03,2253,Jupiter,3,Opposition,37,37.73,98.06,0.8906,-0.11
SC18,1944-02,1954-03,2253,Saturn,3,Conjunction,38,37.4,101.6,0.9042,0.09
SC18,1944-02,1954-03,2253,Saturn,3,Opposition,38,37.41,101.58,0.9474,0.09
SC18,1944-02,1954-03,2253,Uranus,3,Conjunction,41,37.38,109.68,0.5867,0.59
SC18,1944-02,1954-03,2253,Uranus,3,Opposition,34,37.77,90.02,0.6087,-0.62
SC18,1944-02,1954-03,2253,Neptune,3,Conjunction,33,37.6,87.77,0.4795,-0.71
SC18,1944-02,1954-03,2253,Neptune,3,Opposition,45,36.94,121.81,0.2276,1.27
SC18,1944-02,1954-03,2253,Mercury,4,Conjunction,42,50.76,82.75,0.2731,-1.23
SC18,1944-02,1954-03,2253,Mercury,4,Opposition,46,49.66,92.63,0.6815,-0.49
SC18,1944-02,1954-03,2253,Venus,4,Conjunction,40,50.03,79.96,0.1712,-1.37
SC18,1944-02,1954-03,2253,Venus,4,Opposition,43,49.96,86.07,0.4191,-0.94
SC18,1944-02,1954-03,2253,Mars,4,Conjunction,50,49.63,100.74,1.0,0.04
SC18,1944-02,1954-03,2253,Mars,4,Opposition,55,50.62,108.65,0.6211,0.5
SC18,1944-02,1954-03,2253,Jupiter,4,Conjunction,54,49.95,108.11,0.6331,0.55
SC18,1944-02,1954-03,2253,Jupiter,4,Opposition,47,50.07,93.87,0.6619,-0.4
SC18,1944-02,1954-03,2253,Saturn,4,Conjunction,54,50.12,107.74,0.6183,0.48
SC18,1944-02,1954-03,2253,Saturn,4,Opposition,50,49.9,100.2,1.0,0.01
SC18,1944-02,1954-03,2253,Uranus,4,Conjunction,56,49.79,112.47,0.4079,0.87
SC18,1944-02,1954-03,2253,Uranus,4,Opposition,51,50.34,101.31,1.0,0.09
SC18,1944-02,1954-03,2253,Neptune,4,Conjunction,46,49.83,92.31,0.6319,-0.5
SC18,1944-02,1954-03,2253,Neptune,4,Opposition,55,49.24,111.69,0.5119,0.76
SC18,1944-02,1954-03,2253,Mercury,5,Conjunction,54,63.15,85.51,0.3235,-1.11
SC18,1944-02,1954-03,2253,Mercury,5,Opposition,62,62.04,99.94,1.0,-0.0
SC18,1944-02,1954-03,2253,Venus,5,Conjunction,49,62.46,78.46,0.0908,-1.67
SC18,1944-02,1954-03,2253,Venus,5,Opposition,54,62.62,86.23,0.3975,-1.02
SC18,1944-02,1954-03,2253,Mars,5,Conjunction,65,62.24,104.44,0.8186,0.28
SC18,1944-02,1954-03,2253,Mars,5,Opposition,69,63.1,109.34,0.5775,0.57
SC18,1944-02,1954-03,2253,Jupiter,5,Conjunction,69,62.5,110.4,0.4255,0.83
SC18,1944-02,1954-03,2253,Jupiter,5,Opposition,62,62.75,98.8,0.8902,-0.09
SC18,1944-02,1954-03,2253,Saturn,5,Conjunction,60,62.79,95.56,0.8718,-0.3
SC18,1944-02,1954-03,2253,Saturn,5,Opposition,65,62.33,104.29,0.7399,0.31
SC18,1944-02,1954-03,2253,Uranus,5,Conjunction,69,62.55,110.32,0.4363,0.8
SC18,1944-02,1954-03,2253,Uranus,5,Opposition,68,63.09,107.78,0.5763,0.6
SC18,1944-02,1954-03,2253,Neptune,5,Conjunction,60,62.06,96.67,0.8258,-0.23
SC18,1944-02,1954-03,2253,Neptune,5,Opposition,66,61.4,107.49,0.6355,0.54
SC19,1954-04,1964-09,3243,Mercury,1,Conjunction,15,18.26,82.14,0.5403,-0.76
SC19,1954-04,1964-09,3243,Mercury,1,Opposition,17,17.84,95.3,1.0,-0.2
SC19,1954-04,1964-09,3243,Venus,1,Conjunction,18,17.91,100.51,1.0,0.02
SC19,1954-04,1964-09,3243,Venus,1,Opposition,21,18.0,116.67,0.5631,0.69
SC19,1954-04,1964-09,3243,Mars,1,Conjunction,21,17.93,117.09,0.5611,0.66
SC19,1954-04,1964-09,3243,Mars,1,Opposition,17,18.01,94.37,0.9322,-0.23
SC19,1954-04,1964-09,3243,Jupiter,1,Conjunction,22,18.03,121.99,0.3747,0.99
SC19,1954-04,1964-09,3243,Jupiter,1,Opposition,18,17.9,100.54,1.0,0.02
SC19,1954-04,1964-09,3243,Saturn,1,Conjunction,10,18.05,55.4,0.0536,-2.01
SC19,1954-04,1964-09,3243,Saturn,1,Opposition,16,17.97,89.03,0.7694,-0.45
SC19,1954-04,1964-09,3243,Uranus,1,Conjunction,20,17.93,111.51,0.7027,0.49
SC19,1954-04,1964-09,3243,Uranus,1,Opposition,15,18.18,82.51,0.5071,-0.83
SC19,1954-04,1964-09,3243,Neptune,1,Conjunction,15,18.14,82.68,0.5879,-0.67
SC19,1954-04,1964-09,3243,Neptune,1,Opposition,20,17.95,111.41,0.6871,0.47
SC19,1954-04,1964-09,3243,Mercury,2,Conjunction,37,36.5,101.38,0.9862,0.09
SC19,1954-04,1964-09,3243,Mercury,2,Opposition,37,35.62,103.87,0.8414,0.24
SC19,1954-04,1964-09,3243,Venus,2,Conjunction,32,36.08,88.7,0.6351,-0.61
SC19,1954-04,1964-09,3243,Venus,2,Opposition,30,36.0,83.33,0.4071,-0.95
SC19,1954-04,1964-09,3243,Mars,2,Conjunction,34,35.9,94.72,0.8938,-0.26
SC19,1954-04,1964-09,3243,Mars,2,Opposition,46,36.2,127.06,0.1596,1.52
SC19,1954-04,1964-09,3243,Jupiter,2,Conjunction,37,35.95,102.91,0.9646,0.18
SC19,1954-04,1964-09,3243,Jupiter,2,Opposition,39,35.97,108.43,0.6355,0.51
SC19,1954-04,1964-09,3243,Saturn,2,Conjunction,18,36.13,49.81,0.0024,-3.06
SC19,1954-04,1964-09,3243,Saturn,2,Opposition,42,36.03,116.56,0.3879,0.91
SC19,1954-04,1964-09,3243,Uranus,2,Conjunction,35,36.02,97.17,0.9946,-0.17
SC19,1954-04,1964-09,3243,Uranus,2,Opposition,31,36.18,85.69,0.4419,-0.91
SC19,1954-04,1964-09,3243,Neptune,2,Conjunction,38,35.98,105.62,0.7906,0.29
SC19,1954-04,1964-09,3243,Neptune,2,Opposition,47,35.84,131.16,0.0948,1.78
SC19,1954-04,1964-09,3243,Mercury,3,Conjunction,61,54.41,112.1,0.3683,0.97
SC19,1954-04,1964-09,3243,Mercury,3,Opposition,57,53.55,106.45,0.6795,0.5
SC19,1954-04,1964-09,3243,Venus,3,Conjunction,46,53.99,85.21,0.3495,-0.94
SC19,1954-04,1964-09,3243,Venus,3,Opposition,45,54.13,83.14,0.3107,-1.09
SC19,1954-04,1964-09,3243,Mars,3,Conjunction,48,53.69,89.4,0.5859,-0.64
SC19,1954-04,1964-09,3243,Mars,3,Opposition,58,54.0,107.41,0.6523,0.51
SC19,1954-04,1964-09,3243,Jupiter,3,Conjunction,53,54.12,97.94,0.827,-0.16
SC19,1954-04,1964-09,3243,Jupiter,3,Opposition,59,53.86,109.54,0.4815,0.7
SC19,1954-04,1964-09,3243,Saturn,3,Conjunction,38,54.23,70.07,0.0452,-2.12
SC19,1954-04,1964-09,3243,Saturn,3,Opposition,68,54.09,125.72,0.1076,1.75
SC19,1954-04,1964-09,3243,Uranus,3,Conjunction,51,53.64,95.08,0.8618,-0.35
SC19,1954-04,1964-09,3243,Uranus,3,Opposition,54,54.39,99.29,0.9906,-0.05
SC19,1954-04,1964-09,3243,Neptune,3,Conjunction,54,54.29,99.46,1.0,-0.03
SC19,1954-04,1964-09,3243,Neptune,3,Opposition,64,54.09,118.32,0.2216,1.29
SC19,1954-04,1964-09,3243,Mercury,4,Conjunction,77,72.96,105.53,0.6839,0.52
SC19,1954-04,1964-09,3243,Mercury,4,Opposition,76,71.42,106.41,0.6095,0.57
SC19,1954-04,1964-09,3243,Venus,4,Conjunction,65,72.23,89.99,0.5263,-0.71
SC19,1954-04,1964-09,3243,Venus,4,Opposition,62,71.87,86.26,0.3439,-0.98
SC19,1954-04,1964-09,3243,Mars,4,Conjunction,69,71.84,96.04,0.8622,-0.26
SC19,1954-04,1964-09,3243,Mars,4,Opposition,74,72.36,102.27,0.9142,0.17
SC19,1954-04,1964-09,3243,Jupiter,4,Conjunction,72,72.15,99.79,0.9326,-0.02
SC19,1954-04,1964-09,3243,Jupiter,4,Opposition,76,72.05,105.48,0.6355,0.47
SC19,1954-04,1964-09,3243,Saturn,4,Conjunction,52,72.41,71.82,0.0296,-2.24
SC19,1954-04,1964-09,3243,Saturn,4,Opposition,85,71.8,118.39,0.1836,1.42
SC19,1954-04,1964-09,3243,Uranus,4,Conjunction,63,71.65,87.93,0.3451,-0.96
SC19,1954-04,1964-09,3243,Uranus,4,Opposition,69,72.56,95.09,0.8338,-0.41
SC19,1954-04,1964-09,3243,Neptune,4,Conjunction,71,72.36,98.13,0.9878,-0.13
SC19,1954-04,1964-09,3243,Neptune,4,Opposition,83,71.87,115.48,0.232,1.23
SC19,1954-04,1964-09,3243,Mercury,5,Conjunction,94,90.91,103.4,0.7918,0.36
SC19,1954-04,1964-09,3243,Mercury,5,Opposition,89,89.28,99.68,1.0,-0.03
SC19,1954-04,1964-09,3243,Venus,5,Conjunction,82,90.23,90.88,0.5271,-0.71
SC19,1954-04,1964-09,3243,Venus,5,Opposition,85,89.91,94.54,0.7794,-0.42
SC19,1954-04,1964-09,3243,Mars,5,Conjunction,88,89.49,98.33,0.9174,-0.12
SC19,1954-04,1964-09,3243,Mars,5,Opposition,93,90.3,102.98,0.8102,0.25
SC19,1954-04,1964-09,3243,Jupiter,5,Conjunction,99,90.15,109.82,0.3375,1.01
SC19,1954-04,1964-09,3243,Jupiter,5,Opposition,92,89.82,102.43,0.8254,0.24
SC19,1954-04,1964-09,3243,Saturn,5,Conjunction,63,90.1,69.92,0.0016,-2.63
SC19,1954-04,1964-09,3243,Saturn,5,Opposition,104,89.97,115.59,0.2112,1.34
SC19,1954-04,1964-09,3243,Uranus,5,Conjunction,78,89.93,86.73,0.2284,-1.15
SC19,1954-04,1964-09,3243,Uranus,5,Opposition,89,90.67,98.16,1.0,-0.17
SC19,1954-04,1964-09,3243,Neptune,5,Conjunction,95,90.8,104.62,0.6895,0.35
SC19,1954-04,1964-09,3243,Neptune,5,Opposition,108,89.8,120.27,0.114,1.76
SC20,1964-10,1976-02,3079,Mercury,1,Conjunction,14,17.34,80.73,0.5763,-0.77
SC20,1964-10,1976-02,3079,Mercury,1,Opposition,19,16.92,112.3,0.6627,0.53
SC20,1964-10,1976-02,3079,Venus,1,Conjunction,19,17.16,110.72,0.7343,0.43
SC20,1964-10,1976-02,3079,Venus,1,Opposition,16,17.22,92.93,0.8634,-0.29
SC20,1964-10,1976-02,3079,Mars,1,Conjunction,27,17.08,158.09,0.0456,2.28
SC20,1964-10,1976-02,3079,Mars,1,Opposition,19,17.12,110.99,0.7251,0.44
SC20,1964-10,1976-02,3079,Jupiter,1,Conjunction,29,16.98,170.78,0.0076,2.89
SC20,1964-10,1976-02,3079,Jupiter,1,Opposition,21,17.04,123.26,0.3979,0.99
SC20,1964-10,1976-02,3079,Saturn,1,Conjunction,25,17.11,146.1,0.11,1.84
SC20,1964-10,1976-02,3079,Saturn,1,Opposition,23,17.04,134.98,0.2144,1.41
SC20,1964-10,1976-02,3079,Uranus,1,Conjunction,18,16.99,105.92,0.8626,0.23
SC20,1964-10,1976-02,3079,Uranus,1,Opposition,20,17.27,115.83,0.5847,0.64
SC20,1964-10,1976-02,3079,Neptune,1,Conjunction,21,17.2,122.08,0.4307,0.92
SC20,1964-10,1976-02,3079,Neptune,1,Opposition,24,17.04,140.85,0.1276,1.7
SC20,1964-10,1976-02,3079,Mercury,2,Conjunction,36,34.65,103.89,0.861,0.22
SC20,1964-10,1976-02,3079,Mercury,2,Opposition,37,33.63,110.01,0.5351,0.62
SC20,1964-10,1976-02,3079,Venus,2,Conjunction,44,34.14,128.89,0.1188,1.7
SC20,1964-10,1976-02,3079,Venus,2,Opposition,31,34.06,91.02,0.7083,-0.53
SC20,1964-10,1976-02,3079,Mars,2,Conjunction,40,34.08,117.37,0.3439,0.92
SC20,1964-10,1976-02,3079,Mars,2,Opposition,42,34.32,122.38,0.2559,1.25
SC20,1964-10,1976-02,3079,Jupiter,2,Conjunction,48,34.13,140.65,0.0292,2.37
SC20,1964-10,1976-02,3079,Jupiter,2,Opposition,43,34.27,125.46,0.1504,1.51
SC20,1964-10,1976-02,3079,Saturn,2,Conjunction,39,34.26,113.84,0.4883,0.78
SC20,1964-10,1976-02,3079,Saturn,2,Opposition,38,34.09,111.45,0.6423,0.61
SC20,1964-10,1976-02,3079,Uranus,2,Conjunction,30,33.96,88.34,0.6059,-0.63
SC20,1964-10,1976-02,3079,Uranus,2,Opposition,42,34.42,122.03,0.2763,1.2
SC20,1964-10,1976-02,3079,Neptune,2,Conjunction,42,34.49,121.76,0.2647,1.28
SC20,1964-10,1976-02,3079,Neptune,2,Opposition,38,34.09,111.47,0.5747,0.68
SC20,1964-10,1976-02,3079,Mercury,3,Conjunction,48,51.96,92.38,0.7103,-0.53
SC20,1964-10,1976-02,3079,Mercury,3,Opposition,58,50.72,114.36,0.2432,1.08
SC20,1964-10,1976-02,3079,Venus,3,Conjunction,59,51.31,114.98,0.3355,1.08
SC20,1964-10,1976-02,3079,Venus,3,Opposition,53,51.08,103.75,0.7854,0.27
SC20,1964-10,1976-02,3079,Mars,3,Conjunction,56,51.07,109.66,0.5351,0.59
SC20,1964-10,1976-02,3079,Mars,3,Opposition,60,51.3,116.95,0.2879,1.16
SC20,1964-10,1976-02,3079,Jupiter,3,Conjunction,68,51.17,132.88,0.0216,2.27
SC20,1964-10,1976-02,3079,Jupiter,3,Opposition,60,51.54,116.42,0.2507,1.21
SC20,1964-10,1976-02,3079,Saturn,3,Conjunction,54,51.54,104.78,0.8138,0.33
SC20,1964-10,1976-02,3079,Saturn,3,Opposition,62,51.22,121.05,0.2064,1.35
SC20,1964-10,1976-02,3079,Uranus,3,Conjunction,51,50.88,100.24,1.0,0.02
SC20,1964-10,1976-02,3079,Uranus,3,Opposition,55,51.44,106.92,0.7786,0.45
SC20,1964-10,1976-02,3079,Neptune,3,Conjunction,62,51.75,119.8,0.176,1.44
SC20,1964-10,1976-02,3079,Neptune,3,Opposition,54,51.13,105.61,0.7514,0.41
SC20,1964-10,1976-02,3079,Mercury,4,Conjunction,67,69.33,96.64,0.881,-0.28
SC20,1964-10,1976-02,3079,Mercury,4,Opposition,72,67.26,107.05,0.5255,0.61
SC20,1964-10,1976-02,3079,Venus,4,Conjunction,77,68.5,112.4,0.3387,1.04
SC20,1964-10,1976-02,3079,Venus,4,Opposition,66,68.57,96.25,0.8466,-0.32
SC20,1964-10,1976-02,3079,Mars,4,Conjunction,70,68.23,102.59,0.867,0.18
SC20,1964-10,1976-02,3079,Mars,4,Opposition,82,68.84,119.12,0.1936,1.48
SC20,1964-10,1976-02,3079,Jupiter,4,Conjunction,87,68.39,127.22,0.0324,2.08
SC20,1964-10,1976-02,3079,Jupiter,4,Opposition,76,68.45,111.03,0.3019,0.97
SC20,1964-10,1976-02,3079,Saturn,4,Conjunction,74,68.51,108.02,0.5771,0.64
SC20,1964-10,1976-02,3079,Saturn,4,Opposition,83,68.06,121.95,0.1384,1.55
SC20,1964-10,1976-02,3079,Uranus,4,Conjunction,69,67.67,101.97,0.9526,0.15
SC20,1964-10,1976-02,3079,Uranus,4,Opposition,76,68.69,110.65,0.5143,0.79
SC20,1964-10,1976-02,3079,Neptune,4,Conjunction,85,69.3,122.66,0.0228,1.86
SC20,1964-10,1976-02,3079,Neptune,4,Opposition,60,68.48,87.61,0.3159,-1.02
SC20,1964-10,1976-02,3079,Mercury,5,Conjunction,84,86.76,96.82,0.8762,-0.29
SC20,1964-10,1976-02,3079,Mercury,5,Opposition,88,84.31,104.38,0.6235,0.42
SC20,1964-10,1976-02,3079,Venus,5,Conjunction,92,85.54,107.55,0.4823,0.7
SC20,1964-10,1976-02,3079,Venus,5,Opposition,78,85.41,91.33,0.4419,-0.84
SC20,1964-10,1976-02,3079,Mars,5,Conjunction,88,85.23,103.26,0.8186,0.24
SC20,1964-10,1976-02,3079,Mars,5,Opposition,91,85.8,106.06,0.5899,0.51
SC20,1964-10,1976-02,3079,Jupiter,5,Conjunction,104,85.67,121.4,0.0664,1.83
SC20,1964-10,1976-02,3079,Jupiter,5,Opposition,96,85.83,111.85,0.2352,1.17
SC20,1964-10,1976-02,3079,Saturn,5,Conjunction,86,85.9,100.11,0.997,0.01
