Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,240,91.13,90.54,263.36,0.1088,0,89.56,90.36,0.0,1.0,263.36,1
5,Mer+Ear,2,True,337,182.49,181.7,184.67,0.07,87,178.57,179.13,48.72,0.4331,135.95,1
6,Ven+Ear,2,True,343,181.18,180.51,189.32,0.0392,103,179.39,180.29,57.42,0.9782,131.9,1
7,Mer+Ven+Ear,3,True,440,272.03,271.16,161.74,0.0268,190,267.9,268.56,70.92,0.8514,90.82,1
12,Ear+Mar,2,True,316,180.83,180.33,174.75,0.2292,95,179.79,180.47,52.84,0.6755,121.91,1
13,Mer+Ear+Mar,3,True,413,271.65,270.98,152.03,0.176,182,268.29,268.75,67.84,0.6047,84.2,1
14,Ven+Ear+Mar,3,True,419,270.38,269.8,154.96,0.1228,198,269.13,269.9,73.57,0.929,81.39,1
15,Mer+Ven+Ear+Mar,4,True,516,360.72,359.94,143.05,0.09,285,357.14,357.69,79.8,0.8734,63.25,1
20,Ear+Jup,2,True,331,181.32,180.59,182.55,0.1064,99,179.51,180.21,55.15,0.855,127.39,1
21,Mer+Ear+Jup,3,True,428,272.17,271.23,157.25,0.0784,186,268.04,268.49,69.39,0.7263,87.86,1
22,Ven+Ear+Jup,3,True,434,270.87,270.06,160.22,0.0476,201,268.83,269.64,74.77,0.9874,85.45,1
23,Mer+Ven+Ear+Jup,4,True,531,361.23,360.2,147.0,0.0332,288,356.86,357.42,80.7,0.9378,66.29,1
28,Ear+Mar+Jup,3,True,407,270.5,269.87,150.46,0.2248,194,269.26,269.82,72.05,0.849,78.41,1
29,Mer+Ear+Mar+Jup,4,True,504,360.82,360.01,139.68,0.1668,281,357.29,357.61,78.65,0.7934,61.03,1
30,Ven+Ear+Mar+Jup,4,True,510,359.56,358.84,141.84,0.1212,296,358.09,358.75,82.66,0.9758,59.18,1
31,Mer+Ven+Ear+Mar+Jup,5,True,607,449.39,448.48,135.07,0.08,383,445.62,446.05,85.95,0.9478,49.12,1
36,Ear+Sat,2,True,318,181.64,180.76,175.08,0.216,93,179.24,180.02,51.89,0.6615,123.19,1
37,Mer+Ear+Sat,3,True,415,272.45,271.39,152.32,0.1692,180,267.74,268.29,67.23,0.5719,85.09,1
38,Ven+Ear+Sat,3,True,420,271.18,270.23,154.88,0.1176,196,268.59,269.45,72.97,0.9226,81.91,1
39,Mer+Ven+Ear+Sat,4,True,517,361.5,360.36,143.02,0.0836,283,356.59,357.22,79.36,0.8606,63.65,1
44,Ear+Mar+Sat,3,True,392,270.83,270.04,144.74,0.3519,188,268.96,269.63,69.9,0.7315,74.84,1
45,Mer+Ear+Mar+Sat,4,True,489,361.12,360.18,135.41,0.2863,275,356.96,357.41,77.04,0.6695,58.37,1
46,Ven+Ear+Mar+Sat,4,True,494,359.88,359.01,137.27,0.2384,291,357.82,358.56,81.33,0.9262,55.94,1
47,Mer+Ven+Ear+Mar+Sat,5,True,591,449.68,448.65,131.43,0.1776,378,445.32,445.85,84.88,0.8926,46.54,1
52,Ear+Jup+Sat,3,True,409,271.35,270.3,150.73,0.206,191,268.72,269.37,71.08,0.8226,79.65,1
53,Mer+Ear+Jup+Sat,4,True,506,361.66,360.43,139.91,0.1568,278,356.75,357.15,77.93,0.7499,61.98,1
54,Ven+Ear+Jup+Sat,4,True,511,360.39,359.27,141.79,0.1112,293,357.56,358.3,81.94,0.9714,59.84,1
55,Mer+Ven+Ear+Jup+Sat,5,True,608,450.21,448.9,135.05,0.0812,380,445.08,445.59,85.38,0.9362,49.67,1
60,Ear+Mar+Jup+Sat,4,True,483,360.02,359.09,134.16,0.3343,286,357.97,358.48,79.9,0.847,54.26,1
61,Mer+Ear+Mar+Jup+Sat,5,True,580,449.81,448.72,128.94,0.2667,373,445.49,445.77,83.73,0.811,45.22,1
62,Ven+Ear+Mar+Jup+Sat,5,True,585,448.58,447.56,130.41,0.2152,388,446.32,446.92,86.93,0.9798,43.48,1
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,682,537.88,536.69,126.79,0.1616,475,533.34,533.73,89.06,0.9578,37.73,1
68,Ear+Ura,2,True,344,180.41,179.78,190.68,0.028,104,180.24,181.06,57.7,0.9434,132.98,1
69,Mer+Ear+Ura,3,True,441,271.28,270.46,162.56,0.0204,191,268.75,269.36,71.07,0.8318,91.49,1
70,Ven+Ear+Ura,3,True,447,269.95,269.25,165.58,0.0096,207,269.58,270.48,76.78,0.971,88.8,1
71,Mer+Ven+Ear+Ura,4,True,544,360.33,359.42,150.97,0.0072,294,357.6,358.29,82.22,0.9962,68.76,1
76,Ear+Mar+Ura,3,True,420,269.6,269.07,155.79,0.1076,194,269.94,270.66,71.87,0.827,83.92,1
77,Mer+Ear+Mar+Ura,4,True,517,359.95,359.24,143.63,0.072,281,357.95,358.47,78.5,0.7786,65.13,1
78,Ven+Ear+Mar+Ura,4,True,523,358.66,358.04,145.82,0.0404,297,358.79,359.59,82.78,0.9842,63.04,1
79,Mer+Ven+Ear+Mar+Ura,5,True,620,448.52,447.72,138.23,0.0284,384,446.31,446.91,86.04,0.9622,52.19,1
84,Ear+Jup+Ura,3,True,435,270.16,269.34,161.02,0.0284,203,269.74,270.41,75.26,0.9958,85.76,1
85,Mer+Ear+Jup+Ura,4,True,532,360.53,359.5,147.56,0.0188,290,357.77,358.22,81.06,0.945,66.5,1
