Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,200,84.75,85.43,235.98,0.3803,0,84.48,85.19,0.0,0.9914,235.98,1
5,Mer+Ear,2,True,285,171.15,171.67,166.53,0.3847,98,168.03,168.77,58.32,0.9838,108.2,1
6,Ven+Ear,2,True,297,169.64,170.31,175.07,0.2276,98,169.13,170.0,57.94,0.9642,117.13,1
7,Mer+Ven+Ear,3,True,382,255.55,256.06,149.48,0.2328,194,252.22,253.11,76.92,0.9738,72.56,1
12,Ear+Mar,2,True,304,169.01,169.91,179.88,0.1496,75,169.47,170.36,44.26,0.196,135.62,1
13,Mer+Ear+Mar,3,True,388,254.92,255.67,152.21,0.1776,173,252.56,253.48,68.5,0.6515,83.71,1
14,Ven+Ear+Mar,3,True,401,253.45,254.32,158.22,0.0668,173,253.64,254.69,68.21,0.6319,90.01,1
15,Mer+Ven+Ear+Mar,4,True,485,338.88,339.6,143.12,0.0824,269,336.28,337.35,79.99,0.8758,63.13,1
20,Ear+Jup,2,True,275,169.71,170.29,162.04,0.4727,70,169.16,170.0,41.38,0.0424,120.66,1
21,Mer+Ear+Jup,3,True,360,255.62,256.04,140.83,0.4695,168,252.24,253.12,66.6,0.5355,74.23,1
22,Ven+Ear+Jup,3,True,372,254.14,254.69,146.37,0.3267,168,253.35,254.34,66.31,0.5043,80.06,1
23,Mer+Ven+Ear+Jup,4,True,457,339.57,339.97,134.58,0.3267,264,335.98,336.99,78.58,0.801,56.01,1
28,Ear+Mar+Jup,3,True,378,253.48,254.3,149.13,0.2563,145,253.68,254.69,57.16,0.0332,91.97,1
29,Mer+Ear+Mar+Jup,4,True,462,338.91,339.58,136.32,0.2691,243,336.3,337.35,72.26,0.3171,64.06,1
30,Ven+Ear+Mar+Jup,4,True,475,337.46,338.24,140.76,0.1444,243,337.4,338.56,72.02,0.2827,68.73,1
31,Mer+Ven+Ear+Mar+Jup,5,True,559,422.42,423.04,132.33,0.1512,339,419.57,420.75,80.8,0.5907,51.54,1
36,Ear+Sat,2,True,289,170.21,170.62,169.79,0.3199,93,168.95,169.78,55.04,0.8574,114.74,1
37,Mer+Ear+Sat,3,True,371,256.1,256.37,144.86,0.3531,191,252.04,252.88,75.78,1.0,69.08,1
38,Ven+Ear+Sat,3,True,386,254.64,255.03,151.59,0.184,191,253.12,254.11,75.46,0.991,76.13,1
39,Mer+Ven+Ear+Sat,4,True,468,340.05,340.3,137.63,0.214,287,335.76,336.76,85.48,0.967,52.15,1
44,Ear+Mar+Sat,3,True,393,253.99,254.63,154.73,0.1228,168,253.48,254.47,66.28,0.4859,88.45,1
45,Mer+Ear+Mar+Sat,4,True,474,339.4,339.91,139.66,0.1588,266,336.1,337.12,79.14,0.8178,60.52,1
46,Ven+Ear+Mar+Sat,4,True,490,337.97,338.57,144.98,0.0628,266,337.18,338.34,78.89,0.8066,66.09,1
47,Mer+Ven+Ear+Mar+Sat,5,True,571,422.91,423.37,135.02,0.0912,362,419.36,420.53,86.32,0.961,48.7,1
52,Ear+Jup+Sat,3,True,364,254.7,255.01,142.91,0.4203,163,253.2,254.12,64.38,0.3575,78.53,1
53,Mer+Ear+Jup+Sat,4,True,446,340.12,340.28,131.13,0.4463,261,335.83,336.76,77.72,0.7371,53.41,1
54,Ven+Ear+Jup+Sat,4,True,461,338.67,338.94,136.12,0.2711,261,336.92,337.98,77.47,0.7211,58.65,1
55,Mer+Ven+Ear+Jup+Sat,5,True,543,423.6,423.74,128.19,0.2943,357,419.09,420.16,85.18,0.9122,43.0,1
60,Ear+Mar+Jup+Sat,4,True,467,337.99,338.55,138.17,0.2096,238,337.26,338.34,70.57,0.192,67.6,1
61,Mer+Ear+Mar+Jup+Sat,5,True,548,422.93,423.35,129.57,0.2424,336,419.42,420.52,80.11,0.5255,49.46,1
62,Ven+Ear+Mar+Jup+Sat,5,True,564,421.52,422.02,133.8,0.1124,336,420.51,421.74,79.9,0.5147,53.9,1
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,645,505.98,506.35,127.48,0.144,432,502.23,503.46,86.02,0.757,41.46,1
68,Ear+Ura,2,True,292,168.69,169.5,173.1,0.2711,99,170.01,170.88,58.23,0.913,114.87,1
69,Mer+Ear+Ura,3,True,377,254.63,255.29,148.06,0.2723,196,253.13,254.01,77.43,0.9826,70.63,1
70,Ven+Ear+Ura,3,True,388,253.12,253.92,153.28,0.1528,197,254.18,255.21,77.5,0.9822,75.78,1
71,Mer+Ven+Ear+Ura,4,True,473,338.58,339.22,139.7,0.1628,292,336.85,337.88,86.69,0.945,53.01,1
76,Ear+Mar+Ura,3,True,396,252.47,253.52,156.85,0.1008,171,254.52,255.57,67.19,0.5215,89.67,1
77,Mer+Ear+Mar+Ura,4,True,480,337.93,338.83,142.04,0.1076,268,337.18,338.24,79.48,0.8138,62.56,1
78,Ven+Ear+Mar+Ura,4,True,492,336.46,337.46,146.23,0.05,269,338.22,339.43,79.53,0.8234,66.69,1
79,Mer+Ven+Ear+Mar+Ura,5,True,576,421.45,422.3,136.67,0.0564,364,420.43,421.64,86.58,0.9578,50.09,1
84,Ear+Jup+Ura,3,True,367,253.19,253.9,144.95,0.3647,169,254.23,255.22,66.48,0.4767,78.47,1
85,Mer+Ear+Jup+Ura,4,True,452,338.65,339.21,133.47,0.3611,266,336.89,337.89,78.96,0.7982,54.51,1
86,Ven+Ear+Jup+Ura,4,True,463,337.17,337.84,137.32,0.2376,267,337.95,339.08,79.01,0.8146,58.31,1
87,Mer+Ven+Ear+Jup+Ura,5,True,548,422.15,422.67,129.81,0.2384,362,420.15,421.29,86.16,0.9466,43.65,1
92,Ear+Mar+Jup+Ura,4,True,470,336.48,337.44,139.68,0.1724,241,338.26,339.43,71.25,0.2112,68.43,1
93,Mer+Ear+Mar+Jup+Ura,5,True,554,421.47,422.28,131.44,0.1848,338,420.47,421.64,80.39,0.5231,51.06,1
94,Ven+Ear+Mar+Jup+Ura,5,True,566,420.02,420.92,134.76,0.0968,339,421.52,422.82,80.42,0.5287,54.33,1
95,Mer+Ven+Ear+Mar+Jup+Ura,6,True,650,504.53,505.29,128.83,0.1032,434,503.27,504.58,86.24,0.7666,42.6,1
100,Ear+Sat+Ura,3,True,376,253.63,254.24,148.25,0.2795,192,253.92,254.99,75.62,0.977,72.63,1
101,Mer+Ear+Sat+Ura,4,True,458,339.07,339.53,135.08,0.2991,289,336.57,337.66,85.87,0.959,49.21,1
102,Ven+Ear+Sat+Ura,4,True,472,337.6,338.18,139.81,0.1576,290,337.62,338.86,85.9,0.9734,53.91,1
103,Mer+Ven+Ear+Sat+Ura,5,True,554,422.56,423.0,131.1,0.186,385,419.82,421.06,91.71,0.9394,39.4,1
108,Ear+Mar+Sat+Ura,4,True,480,336.94,337.78,142.46,0.11,264,337.97,339.21,78.11,0.7267,64.35,1
109,Mer+Ear+Mar+Sat+Ura,5,True,561,421.9,422.61,132.97,0.1392,361,420.17,421.42,85.92,0.929,47.05,1
