Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,111,124.25,124.23,89.33,0.1788,108,120.31,120.47,89.77,0.3075,-0.43,1
2,Ven,1,False,122,122.53,122.31,99.57,1.0,101,122.17,122.19,82.67,0.056,16.89,1
3,Mer+Ven,2,False,233,246.07,245.85,94.69,0.3983,209,241.81,241.99,86.43,0.0384,8.26,1
8,Mar,1,False,113,121.95,121.59,92.66,0.6363,139,122.62,122.87,113.36,0.2615,-20.7,1
9,Mer+Mar,2,False,224,245.53,245.14,91.23,0.2236,246,242.26,242.67,101.55,0.8622,-10.31,1
10,Ven+Mar,2,False,232,243.81,243.23,95.16,0.5643,240,244.13,244.38,98.31,0.8546,-3.15,1
11,Mer+Ven+Mar,3,False,343,366.68,366.09,93.54,0.2731,347,363.1,363.51,95.57,0.4795,-2.02,1
16,Jup,1,False,111,122.12,122.21,90.89,0.3803,117,122.29,122.29,95.67,0.6879,-4.78,1
17,Mer+Jup,2,False,222,245.69,245.75,90.36,0.122,224,241.93,242.08,92.59,0.2923,-2.23,1
18,Ven+Jup,2,False,232,243.97,243.84,95.09,0.4803,218,243.79,243.8,89.42,0.1204,5.67,1
19,Mer+Ven+Jup,3,False,343,366.83,366.69,93.5,0.2168,325,362.76,362.93,89.59,0.0584,3.91,1
24,Mar+Jup,2,False,224,243.37,243.12,92.04,0.3163,254,244.24,244.47,104.0,0.6175,-11.96,1
25,Mer+Mar+Jup,3,False,335,366.27,365.98,91.46,0.1324,360,363.21,363.59,99.12,0.8906,-7.65,1
26,Ven+Mar+Jup,3,False,342,364.56,364.08,93.81,0.3071,355,365.08,365.3,97.24,0.6743,-3.43,1
27,Mer+Ven+Mar+Jup,4,False,453,486.75,486.26,93.07,0.1672,461,483.39,483.77,95.37,0.3663,-2.3,1
32,Sat,1,False,127,122.55,122.72,103.63,0.7367,127,121.79,121.86,104.28,0.7163,-0.65,1
33,Mer+Sat,2,False,237,246.11,246.25,96.3,0.5939,235,241.41,241.65,97.34,0.7602,-1.04,1
34,Ven+Sat,2,False,247,244.4,244.35,101.06,0.8882,228,243.25,243.38,93.73,0.3847,7.33,1
35,Mer+Ven+Sat,3,False,357,367.25,367.19,97.21,0.6371,336,362.2,362.5,92.77,0.2224,4.44,1
40,Mar+Sat,2,False,238,243.81,243.64,97.62,0.8186,266,243.74,244.05,109.13,0.2356,-11.52,1
41,Mer+Mar+Sat,3,False,348,366.69,366.48,94.9,0.4027,373,362.68,363.17,102.84,0.6459,-7.94,1
42,Ven+Mar+Sat,3,False,355,364.99,364.59,97.26,0.6843,367,364.54,364.89,100.67,0.9146,-3.41,1
43,Mer+Ven+Mar+Sat,4,False,465,487.16,486.76,95.45,0.3739,474,482.83,483.35,98.17,0.7347,-2.72,1
48,Jup+Sat,2,False,238,243.99,244.25,97.54,0.7822,244,243.42,243.47,100.24,1.0,-2.69,1
49,Mer+Jup+Sat,3,False,348,366.87,367.08,94.86,0.3523,351,362.38,362.58,96.86,0.6263,-2.0,1
50,Ven+Jup+Sat,3,False,357,365.16,365.2,97.76,0.7195,345,364.22,364.31,94.72,0.3667,3.04,1
51,Mer+Ven+Jup+Sat,4,False,467,487.33,487.35,95.83,0.3995,452,482.51,482.76,93.68,0.2004,2.15,1
56,Mar+Jup+Sat,3,False,349,364.55,364.48,95.74,0.5231,381,364.69,364.97,104.47,0.4551,-8.74,1
57,Mer+Mar+Jup+Sat,4,False,459,486.75,486.64,94.3,0.2679,487,482.98,483.43,100.83,0.8758,-6.53,1
58,Ven+Mar+Jup+Sat,4,False,465,485.05,484.77,95.87,0.4367,482,484.84,485.14,99.41,0.9318,-3.55,1
59,Mer+Ven+Mar+Jup+Sat,5,False,575,606.55,606.25,94.8,0.2476,588,602.47,602.94,97.6,0.6059,-2.8,1
64,Ura,1,False,115,121.32,121.19,94.79,0.7147,150,123.61,123.42,121.35,0.0788,-26.56,1
65,Mer+Ura,2,False,226,244.91,244.78,92.28,0.2364,258,243.28,243.24,106.05,0.4143,-13.77,1
66,Ven+Ura,2,False,236,243.18,242.83,97.05,0.7275,250,245.1,244.93,102.0,0.8058,-4.95,1
67,Mer+Ven+Ura,3,False,347,366.06,365.72,94.79,0.3487,358,364.1,364.09,98.32,0.7958,-3.53,1
72,Mar+Ura,2,False,227,242.59,242.11,93.57,0.4523,287,245.53,245.6,116.89,0.0388,-23.32,1
73,Mer+Mar+Ura,3,False,338,365.52,365.02,92.47,0.1996,394,364.54,364.76,108.08,0.2084,-15.61,1
74,Ven+Mar+Ura,3,False,345,363.78,363.08,94.84,0.4299,387,366.36,366.43,105.63,0.3835,-10.8,1
75,Mer+Ven+Mar+Ura,4,False,456,486.0,485.3,93.83,0.2244,494,484.7,484.93,101.92,0.7311,-8.09,1
80,Jup+Ura,2,False,226,242.78,242.73,93.09,0.3627,267,245.26,245.02,108.87,0.2523,-15.78,1
81,Mer+Jup+Ura,3,False,337,365.69,365.62,92.15,0.146,374,364.26,364.18,102.67,0.6603,-10.52,1
82,Ven+Jup+Ura,3,False,346,363.96,363.69,95.06,0.4115,367,366.08,365.86,100.25,0.9674,-5.19,1
83,Mer+Ven+Jup+Ura,4,False,457,486.17,485.9,94.0,0.2076,474,484.42,484.35,97.85,0.6935,-3.85,1
88,Mar+Jup+Ura,3,False,338,363.35,362.98,93.02,0.2691,402,366.51,366.52,109.68,0.1376,-16.66,1
89,Mer+Mar+Jup+Ura,4,False,449,485.6,485.19,92.46,0.1324,508,484.86,485.01,104.77,0.3655,-12.31,1
90,Ven+Mar+Jup+Ura,4,False,455,483.87,483.27,94.03,0.2655,502,486.68,486.68,103.15,0.5499,-9.11,1
91,Mer+Ven+Mar+Jup+Ura,5,False,566,605.42,604.8,93.49,0.1496,608,604.37,604.51,100.6,0.9066,-7.11,1
96,Sat+Ura,2,False,242,243.11,243.25,99.55,0.9826,277,244.66,244.61,113.22,0.1048,-13.67,1
97,Mer+Sat+Ura,3,False,352,366.0,366.12,96.17,0.5163,385,363.65,363.75,105.87,0.3427,-9.7,1
98,Ven+Sat+Ura,3,False,361,364.29,364.2,99.1,0.911,377,365.45,365.45,103.16,0.6023,-4.06,1
99,Mer+Ven+Sat+Ura,4,False,471,486.48,486.4,96.82,0.5267,485,483.77,483.93,100.25,0.9518,-3.44,1
104,Mar+Sat+Ura,3,False,352,363.68,363.49,96.79,0.6419,414,365.92,366.11,113.14,0.0472,-16.35,1
105,Mer+Mar+Sat+Ura,4,False,462,485.92,485.7,95.08,0.3487,521,484.24,484.59,107.59,0.166,-12.51,1
106,Ven+Mar+Sat+Ura,4,False,468,484.21,483.78,96.65,0.5507,514,486.05,486.27,105.75,0.2851,-9.1,1
107,Mer+Ven+Mar+Sat+Ura,5,False,578,605.73,605.31,95.42,0.3275,621,603.71,604.1,102.86,0.5443,-7.44,1
112,Jup+Sat+Ura,3,False,353,363.88,364.1,97.01,0.6527,394,365.65,365.54,107.75,0.2296,-10.74,1
113,Mer+Jup+Sat+Ura,4,False,463,486.11,486.29,95.25,0.3411,501,483.98,484.01,103.52,0.4955,-8.27,1
114,Ven+Jup+Sat+Ura,4,False,471,484.39,484.39,97.24,0.6183,494,485.78,485.7,101.69,0.7439,-4.46,1
115,Mer+Ven+Jup+Sat+Ura,5,False,581,605.91,605.9,95.89,0.3527,601,603.44,603.52,99.6,0.9586,-3.71,1
120,Mar+Jup+Sat+Ura,4,False,463,483.76,483.68,95.71,0.4463,529,486.23,486.36,108.8,0.1064,-13.09,1
121,Mer+Mar+Jup+Sat+Ura,5,False,573,605.33,605.2,94.66,0.2452,635,603.9,604.18,105.15,0.2627,-10.49,1
122,Ven+Mar+Jup+Sat+Ura,5,False,578,603.61,603.3,95.76,0.3827,629,605.71,605.85,103.85,0.4063,-8.09,1
123,Mer+Ven+Mar+Jup+Sat+Ura,6,False,688,724.47,724.14,94.97,0.2344,735,722.72,723.02,101.7,0.6903,-6.73,1
128,Nep,1,False,125,121.97,122.08,102.49,0.8454,101,122.05,121.89,82.75,0.0828,19.73,1
129,Mer+Nep,2,False,232,245.57,245.65,94.47,0.4047,208,241.7,241.71,86.06,0.0452,8.42,1
130,Ven+Nep,2,False,247,243.84,243.71,101.3,0.8618,201,243.54,243.41,82.53,0.0068,18.77,1
131,Mer+Ven+Nep,3,False,354,366.73,366.59,96.53,0.5371,308,362.53,362.56,84.96,0.0032,11.57,1
136,Mar+Nep,2,False,238,243.25,243.01,97.84,0.8362,240,244.02,244.1,98.35,0.855,-0.51,1
137,Mer+Mar+Nep,3,False,345,366.18,365.9,94.22,0.3255,346,363.01,363.25,95.32,0.4627,-1.1,1
138,Ven+Mar+Nep,3,False,357,364.45,363.97,97.96,0.767,340,364.86,364.94,93.19,0.2719,4.77,1
139,Mer+Ven+Mar+Nep,4,False,464,486.67,486.18,95.34,0.3687,446,483.18,483.43,92.31,0.1448,3.04,1
144,Jup+Nep,2,False,236,243.46,243.62,96.94,0.6795,218,243.63,243.51,89.48,0.1604,7.46,1
145,Mer+Jup+Nep,3,False,343,366.38,366.49,93.62,0.242,324,362.62,362.66,89.35,0.068,4.27,1
146,Ven+Jup+Nep,3,False,357,364.65,364.57,97.9,0.7259,318,364.46,364.35,87.25,0.0252,10.65,1
147,Mer+Ven+Jup+Nep,4,False,464,486.86,486.77,95.3,0.3255,424,482.79,482.84,87.82,0.0108,7.48,1
152,Mar+Jup+Nep,3,False,349,364.04,363.87,95.87,0.5371,355,364.93,365.03,97.28,0.6719,-1.41,1
153,Mer+Mar+Jup+Nep,4,False,456,486.29,486.08,93.77,0.2204,460,483.26,483.52,95.19,0.3663,-1.42,1
154,Ven+Mar+Jup+Nep,4,False,467,484.56,484.16,96.38,0.4983,455,485.1,485.2,93.79,0.2472,2.58,1
155,Mer+Ven+Mar+Jup+Nep,5,False,574,606.11,605.68,94.7,0.2384,560,602.77,603.03,92.9,0.1304,1.8,1
160,Sat+Nep,2,False,251,243.93,244.12,102.9,0.6879,228,243.22,243.09,93.74,0.4295,9.16,1
161,Mer+Sat+Nep,3,False,357,366.84,366.99,97.32,0.6415,335,362.19,362.23,92.49,0.2128,4.83,1
162,Ven+Sat+Nep,3,False,371,365.12,365.08,101.61,0.7846,328,364.01,363.93,90.11,0.0908,11.5,1
163,Mer+Ven+Sat+Nep,4,False,477,487.32,487.26,97.88,0.6811,435,482.32,482.41,90.19,0.0468,7.69,1
168,Mar+Sat+Nep,3,False,362,364.51,364.38,99.31,0.9502,367,364.52,364.61,100.68,0.9322,-1.37,1
169,Mer+Mar+Sat+Nep,4,False,468,486.75,486.57,96.15,0.4523,473,482.82,483.09,97.97,0.7103,-1.82,1
170,Ven+Mar+Sat+Nep,4,False,479,485.04,484.67,98.76,0.847,467,484.65,484.78,96.36,0.4943,2.4,1
171,Mer+Ven+Mar+Sat+Nep,5,False,585,606.57,606.18,96.44,0.4387,573,602.3,602.61,95.14,0.3047,1.31,1
176,Jup+Sat+Nep,3,False,362,364.73,364.99,99.25,0.9298,345,364.14,364.03,94.74,0.4003,4.51,1
177,Mer+Jup+Sat+Nep,4,False,468,486.97,487.16,96.1,0.4195,451,482.45,482.5,93.48,0.2116,2.62,1
178,Ven+Jup+Sat+Nep,4,False,481,485.25,485.27,99.12,0.887,445,484.27,484.2,91.89,0.1112,7.23,1
179,Mer+Ven+Jup+Sat+Nep,5,False,587,606.78,606.76,96.74,0.4663,551,601.92,602.02,91.54,0.0612,5.2,1
184,Mar+Jup+Sat+Nep,4,False,473,484.62,484.57,97.6,0.6667,482,484.76,484.88,99.43,0.9222,-1.83,1
185,Mer+Mar+Jup+Sat+Nep,5,False,579,606.19,606.08,95.51,0.3271,587,602.41,602.69,97.44,0.5815,-1.93,1
186,Ven+Mar+Jup+Sat+Nep,5,False,589,604.47,604.19,97.44,0.5971,582,604.24,604.38,96.32,0.4367,1.12,1
187,Mer+Ven+Mar+Jup+Sat+Nep,6,False,695,725.34,725.02,95.82,0.3187,687,721.24,721.54,95.25,0.2731,0.56,1
192,Ura+Nep,2,False,240,242.6,242.59,98.93,0.9366,251,245.06,244.62,102.42,0.767,-3.49,1
193,Mer+Ura+Nep,3,False,347,365.54,365.51,94.93,0.3755,358,364.08,363.8,98.33,0.797,-3.4,1
194,Ven+Ura+Nep,3,False,361,363.8,363.55,99.23,0.9398,350,365.88,365.46,95.66,0.4711,3.57,1
195,Mer+Ven+Ura+Nep,4,False,468,486.03,485.79,96.29,0.4675,457,484.24,483.98,94.38,0.2739,1.91,1
200,Mar+Ura+Nep,3,False,352,363.2,362.85,96.92,0.6611,388,366.34,366.14,105.91,0.3591,-9.0,1
