Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,289,123.83,122.42,233.39,0.1912,0,119.92,122.07,0.0,1.0,233.39,1
5,Mer+Ear,2,True,399,247.4,245.96,161.28,0.3615,108,239.58,241.87,45.08,0.1516,116.2,1
6,Ven+Ear,2,True,411,245.67,244.05,167.3,0.2004,101,241.43,243.59,41.83,0.0308,125.47,1
7,Mer+Ven+Ear,3,True,521,368.54,366.9,141.37,0.3471,209,360.43,362.72,57.99,0.0184,83.38,1
12,Ear+Mar,2,True,401,245.08,243.34,163.62,0.3071,139,241.88,244.26,57.47,0.9298,106.15,1
13,Mer+Ear+Mar,3,True,511,367.99,366.2,138.86,0.4559,246,360.88,363.39,68.17,0.6227,70.7,1
14,Ven+Ear+Mar,3,True,520,366.26,364.3,141.98,0.3287,240,362.74,365.1,66.16,0.4527,75.81,1
15,Mer+Ven+Ear+Mar,4,True,630,488.46,486.48,128.98,0.4575,347,481.08,483.57,72.13,0.2539,56.85,1
20,Ear+Jup,2,True,398,245.28,243.95,162.27,0.3463,117,241.53,243.68,48.44,0.3443,113.82,1
21,Mer+Ear+Jup,3,True,508,368.17,366.8,137.98,0.4947,224,360.53,362.8,62.13,0.1452,75.85,1
22,Ven+Ear+Jup,3,True,519,366.44,364.91,141.63,0.3435,218,362.38,364.52,60.16,0.0612,81.48,1
23,Mer+Ven+Ear+Jup,4,True,629,488.63,487.07,128.73,0.4787,325,480.72,482.98,67.61,0.0284,61.12,1
28,Ear+Mar+Jup,3,True,510,365.84,364.19,139.41,0.4439,254,362.83,365.18,70.0,0.7403,69.4,1
29,Mer+Ear+Mar+Jup,4,True,620,488.07,486.37,127.03,0.5575,360,481.17,483.64,74.82,0.4563,52.21,1
30,Ven+Ear+Mar+Jup,4,True,628,486.33,484.48,129.13,0.4551,355,483.02,485.35,73.5,0.3523,55.63,1
31,Mer+Ven+Ear+Mar+Jup,5,True,738,607.87,605.97,121.41,0.5635,461,600.7,603.15,76.74,0.1924,44.66,1
36,Ear+Sat,2,True,412,245.68,244.46,167.7,0.1964,127,241.06,243.26,52.69,0.6943,115.01,1
37,Mer+Ear+Sat,3,True,521,368.56,367.3,141.36,0.3571,235,360.03,362.37,65.27,0.3859,76.09,1
38,Ven+Ear+Sat,3,True,532,366.84,365.41,145.02,0.2148,228,361.86,364.1,63.01,0.206,82.01,1
39,Mer+Ven+Ear+Sat,4,True,641,489.02,487.56,131.08,0.3555,336,480.18,482.56,69.97,0.1172,61.1,1
44,Ear+Mar+Sat,3,True,522,366.24,364.71,142.53,0.3127,266,362.35,364.77,73.41,0.941,69.12,1
45,Mer+Ear+Mar+Sat,4,True,631,488.45,486.87,129.18,0.4499,373,480.66,483.23,77.6,0.7207,51.58,1
46,Ven+Ear+Mar+Sat,4,True,639,486.74,484.99,131.28,0.3415,367,482.5,484.94,76.06,0.5871,55.22,1
47,Mer+Ven+Ear+Mar+Sat,5,True,748,608.26,606.47,122.97,0.4755,474,600.16,602.74,78.98,0.3803,44.0,1
52,Ear+Jup+Sat,3,True,521,366.45,365.31,142.17,0.3207,244,362.01,364.19,67.4,0.5291,74.77,1
53,Mer+Ear+Jup+Sat,4,True,630,488.66,487.46,128.92,0.4615,351,480.33,482.64,73.07,0.3139,55.85,1
54,Ven+Ear+Jup+Sat,4,True,640,486.94,485.59,131.43,0.3323,345,482.16,484.36,71.55,0.1876,59.88,1
55,Mer+Ven+Ear+Jup+Sat,5,True,749,608.45,607.06,123.1,0.4667,452,599.82,602.15,75.36,0.1004,47.74,1
60,Ear+Mar+Jup+Sat,4,True,631,486.32,484.88,129.75,0.4291,381,482.64,485.02,78.94,0.8178,50.81,1
61,Mer+Ear+Mar+Jup+Sat,5,True,740,607.86,606.36,121.74,0.5443,487,600.29,602.81,81.13,0.5871,40.61,1
62,Ven+Ear+Mar+Jup+Sat,5,True,747,606.14,604.5,123.24,0.4535,482,602.13,604.53,80.05,0.4875,43.19,1
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,856,726.99,725.3,117.75,0.5619,588,719.14,721.66,81.76,0.3091,35.98,1
68,Ear+Ura,2,True,401,244.45,242.95,164.04,0.2923,150,242.85,244.81,61.77,0.9782,102.28,1
69,Mer+Ear+Ura,3,True,511,367.37,365.84,139.1,0.4391,258,361.88,363.97,71.29,0.851,67.8,1
70,Ven+Ear+Ura,3,True,522,365.62,363.91,142.77,0.2987,250,363.69,365.65,68.74,0.6455,74.03,1
71,Mer+Ven+Ear+Ura,4,True,632,487.84,486.11,129.55,0.4235,358,482.06,484.14,74.26,0.4167,55.29,1
76,Ear+Mar+Ura,3,True,512,365.03,363.19,140.26,0.3991,287,364.13,366.31,78.82,0.9522,61.44,1
77,Mer+Ear+Mar+Ura,4,True,622,487.29,485.41,127.65,0.5123,394,482.49,484.8,81.66,0.959,45.99,1
78,Ven+Ear+Mar+Ura,4,True,630,485.54,483.49,129.75,0.4219,387,484.31,486.47,79.91,0.8678,49.84,1
79,Mer+Ven+Ear+Mar+Ura,5,True,740,607.1,605.02,121.89,0.5307,494,602.02,604.31,82.06,0.6855,39.83,1
84,Ear+Jup+Ura,3,True,510,365.25,363.81,139.63,0.4347,267,363.84,365.74,73.38,0.929,66.25,1
85,Mer+Ear+Jup+Ura,4,True,620,487.49,486.01,127.18,0.5447,374,482.21,484.23,77.56,0.7099,49.62,1
86,Ven+Ear+Jup+Ura,4,True,630,485.74,484.1,129.7,0.4323,367,484.01,485.9,75.82,0.5435,53.87,1
87,Mer+Ven+Ear+Jup+Ura,5,True,740,607.29,605.62,121.85,0.5343,474,601.73,603.73,78.77,0.3531,43.08,1
92,Ear+Mar+Jup+Ura,4,True,621,485.13,483.38,128.01,0.5127,402,484.44,486.56,82.98,0.9958,45.03,1
93,Mer+Ear+Mar+Jup+Ura,5,True,731,606.72,604.92,120.48,0.6011,508,602.16,604.39,84.36,0.8686,36.12,1
94,Ven+Ear+Mar+Jup+Ura,5,True,738,604.97,603.01,121.99,0.5251,502,603.97,606.05,83.12,0.7782,38.87,1
95,Mer+Ven+Ear+Mar+Jup+Ura,6,True,848,725.86,723.86,116.83,0.6067,608,721.03,723.23,84.32,0.5867,32.5,1
100,Ear+Sat+Ura,3,True,524,365.54,364.32,143.35,0.2827,277,363.26,365.33,76.25,0.9918,67.09,1
101,Mer+Ear+Sat+Ura,4,True,633,487.77,486.51,129.77,0.4175,385,481.61,483.81,79.94,0.8838,49.83,1
102,Ven+Ear+Sat+Ura,4,True,643,486.05,484.6,132.29,0.2995,377,483.4,485.49,77.99,0.7411,54.3,1
