SC,Start,End,N_Records,Planet,Window,Type,k_obs,k_exp,Ratio,p_val,Z_score
SC23,1996-08,2008-11,2892,Mars,2,Opposition,38,32.02,118.69,0.4087,0.94
SC23,1996-08,2008-11,2892,Jupiter,2,Conjunction,32,32.34,98.94,1.0,-0.07
SC23,1996-08,2008-11,2892,Jupiter,2,Opposition,42,31.96,131.41,0.1136,1.74
SC23,1996-08,2008-11,2892,Saturn,2,Conjunction,31,32.27,96.07,0.889,-0.23
SC23,1996-08,2008-11,2892,Saturn,2,Opposition,35,32.05,109.22,0.6787,0.49
SC23,1996-08,2008-11,2892,Uranus,2,Conjunction,35,31.67,110.53,0.6623,0.56
SC23,1996-08,2008-11,2892,Uranus,2,Opposition,22,32.35,68.02,0.1032,-1.72
SC23,1996-08,2008-11,2892,Neptune,2,Conjunction,43,31.5,136.49,0.078,1.82
SC23,1996-08,2008-11,2892,Neptune,2,Opposition,30,32.75,91.61,0.6743,-0.46
SC23,1996-08,2008-11,2892,Mercury,3,Conjunction,65,48.86,133.03,0.0284,2.15
SC23,1996-08,2008-11,2892,Mercury,3,Opposition,49,47.43,103.32,0.8962,0.26
SC23,1996-08,2008-11,2892,Venus,3,Conjunction,51,48.13,105.96,0.6759,0.42
SC23,1996-08,2008-11,2892,Venus,3,Opposition,46,47.98,95.88,0.8726,-0.29
SC23,1996-08,2008-11,2892,Mars,3,Conjunction,52,48.6,106.99,0.6947,0.44
SC23,1996-08,2008-11,2892,Mars,3,Opposition,51,47.98,106.29,0.8018,0.36
SC23,1996-08,2008-11,2892,Jupiter,3,Conjunction,45,48.51,92.77,0.6215,-0.57
SC23,1996-08,2008-11,2892,Jupiter,3,Opposition,58,48.12,120.54,0.1944,1.36
SC23,1996-08,2008-11,2892,Saturn,3,Conjunction,41,48.5,84.53,0.3115,-1.06
SC23,1996-08,2008-11,2892,Saturn,3,Opposition,49,47.91,102.29,0.9394,0.14
SC23,1996-08,2008-11,2892,Uranus,3,Conjunction,56,47.54,117.8,0.3167,1.1
SC23,1996-08,2008-11,2892,Uranus,3,Opposition,38,48.66,78.1,0.1972,-1.42
SC23,1996-08,2008-11,2892,Neptune,3,Conjunction,55,47.22,116.48,0.3795,0.99
SC23,1996-08,2008-11,2892,Neptune,3,Opposition,60,48.98,122.49,0.1472,1.46
SC23,1996-08,2008-11,2892,Mercury,4,Conjunction,79,65.28,121.01,0.0964,1.59
SC23,1996-08,2008-11,2892,Mercury,4,Opposition,61,63.22,96.49,0.8042,-0.32
SC23,1996-08,2008-11,2892,Venus,4,Conjunction,63,64.4,97.82,0.9346,-0.18
SC23,1996-08,2008-11,2892,Venus,4,Opposition,62,64.51,96.1,0.8258,-0.32
SC23,1996-08,2008-11,2892,Mars,4,Conjunction,66,64.41,102.47,0.8766,0.17
SC23,1996-08,2008-11,2892,Mars,4,Opposition,72,63.9,112.68,0.4667,0.81
SC23,1996-08,2008-11,2892,Jupiter,4,Conjunction,57,64.49,88.39,0.3191,-1.02
SC23,1996-08,2008-11,2892,Jupiter,4,Opposition,67,64.08,104.56,0.7786,0.34
SC23,1996-08,2008-11,2892,Saturn,4,Conjunction,55,64.51,85.26,0.2767,-1.16
SC23,1996-08,2008-11,2892,Saturn,4,Opposition,64,64.12,99.81,0.9946,-0.01
SC23,1996-08,2008-11,2892,Uranus,4,Conjunction,67,63.55,105.42,0.8214,0.38
SC23,1996-08,2008-11,2892,Uranus,4,Opposition,56,65.11,86.0,0.3499,-1.02
SC23,1996-08,2008-11,2892,Neptune,4,Conjunction,77,62.92,122.38,0.1624,1.48
SC23,1996-08,2008-11,2892,Neptune,4,Opposition,73,65.1,112.14,0.4387,0.88
SC23,1996-08,2008-11,2892,Mercury,5,Conjunction,94,81.78,114.94,0.2092,1.28
SC23,1996-08,2008-11,2892,Mercury,5,Opposition,80,78.95,101.33,0.963,0.14
SC23,1996-08,2008-11,2892,Venus,5,Conjunction,74,80.27,92.19,0.4791,-0.73
SC23,1996-08,2008-11,2892,Venus,5,Opposition,84,80.32,104.58,0.6699,0.42
SC23,1996-08,2008-11,2892,Mars,5,Conjunction,81,80.68,100.39,0.961,0.03
SC23,1996-08,2008-11,2892,Mars,5,Opposition,88,79.8,110.28,0.5091,0.71
SC23,1996-08,2008-11,2892,Jupiter,5,Conjunction,68,80.62,84.35,0.138,-1.55
SC23,1996-08,2008-11,2892,Jupiter,5,Opposition,85,80.1,106.12,0.6519,0.51
SC23,1996-08,2008-11,2892,Saturn,5,Conjunction,67,80.46,83.27,0.1904,-1.44
SC23,1996-08,2008-11,2892,Saturn,5,Opposition,87,80.01,108.73,0.5527,0.65
SC23,1996-08,2008-11,2892,Uranus,5,Conjunction,84,79.25,105.99,0.7275,0.46
SC23,1996-08,2008-11,2892,Uranus,5,Opposition,71,81.01,87.64,0.3439,-0.98
SC23,1996-08,2008-11,2892,Neptune,5,Conjunction,88,78.36,112.3,0.4735,0.86
SC23,1996-08,2008-11,2892,Neptune,5,Opposition,85,81.57,104.21,0.9206,0.33
SC24,2008-12,2019-11,1694,Mercury,1,Conjunction,11,9.53,115.37,0.7415,0.48
SC24,2008-12,2019-11,1694,Mercury,1,Opposition,6,9.25,64.87,0.3431,-1.12
SC24,2008-12,2019-11,1694,Venus,1,Conjunction,11,9.49,115.96,0.7203,0.51
SC24,2008-12,2019-11,1694,Venus,1,Opposition,8,9.45,84.63,0.7471,-0.51
SC24,2008-12,2019-11,1694,Mars,1,Conjunction,11,9.41,116.9,0.6963,0.53
SC24,2008-12,2019-11,1694,Mars,1,Opposition,8,9.37,85.37,0.8334,-0.43
SC24,2008-12,2019-11,1694,Jupiter,1,Conjunction,5,9.5,52.64,0.1548,-1.59
SC24,2008-12,2019-11,1694,Jupiter,1,Opposition,9,9.35,96.24,1.0,-0.12
SC24,2008-12,2019-11,1694,Saturn,1,Conjunction,9,9.46,95.19,1.0,-0.15
SC24,2008-12,2019-11,1694,Saturn,1,Opposition,14,9.32,150.29,0.1596,1.61
SC24,2008-12,2019-11,1694,Uranus,1,Conjunction,9,9.42,95.49,1.0,-0.15
SC24,2008-12,2019-11,1694,Uranus,1,Opposition,8,9.44,84.75,0.7734,-0.51
SC24,2008-12,2019-11,1694,Neptune,1,Conjunction,14,9.38,149.33,0.1812,1.57
SC24,2008-12,2019-11,1694,Neptune,1,Opposition,9,9.53,94.44,1.0,-0.17
SC24,2008-12,2019-11,1694,Mercury,2,Conjunction,16,19.0,84.22,0.5923,-0.67
SC24,2008-12,2019-11,1694,Mercury,2,Opposition,17,18.65,91.13,0.7359,-0.43
SC24,2008-12,2019-11,1694,Venus,2,Conjunction,16,18.72,85.48,0.5839,-0.64
SC24,2008-12,2019-11,1694,Venus,2,Opposition,17,18.86,90.14,0.7598,-0.46
SC24,2008-12,2019-11,1694,Mars,2,Conjunction,22,18.93,116.25,0.5395,0.74
SC24,2008-12,2019-11,1694,Mars,2,Opposition,13,18.71,69.48,0.2452,-1.27
SC24,2008-12,2019-11,1694,Jupiter,2,Conjunction,12,18.86,63.61,0.1052,-1.77
SC24,2008-12,2019-11,1694,Jupiter,2,Opposition,19,18.74,101.39,1.0,0.07
SC24,2008-12,2019-11,1694,Saturn,2,Conjunction,17,18.89,90.02,0.6875,-0.5
SC24,2008-12,2019-11,1694,Saturn,2,Opposition,24,18.9,126.99,0.2771,1.26
SC24,2008-12,2019-11,1694,Uranus,2,Conjunction,18,18.84,95.53,0.9598,-0.22
SC24,2008-12,2019-11,1694,Uranus,2,Opposition,16,18.83,84.98,0.5995,-0.69
SC24,2008-12,2019-11,1694,Neptune,2,Conjunction,21,18.75,112.01,0.6287,0.55
SC24,2008-12,2019-11,1694,Neptune,2,Opposition,19,18.94,100.33,1.0,0.01
SC24,2008-12,2019-11,1694,Mercury,3,Conjunction,28,28.51,98.22,1.0,-0.09
SC24,2008-12,2019-11,1694,Mercury,3,Opposition,30,28.0,107.15,0.7662,0.43
SC24,2008-12,2019-11,1694,Venus,3,Conjunction,24,28.16,85.24,0.4827,-0.8
SC24,2008-12,2019-11,1694,Venus,3,Opposition,22,28.14,78.17,0.2408,-1.23
SC24,2008-12,2019-11,1694,Mars,3,Conjunction,33,28.25,116.8,0.4223,0.94
SC24,2008-12,2019-11,1694,Mars,3,Opposition,22,28.09,78.33,0.3587,-1.05
SC24,2008-12,2019-11,1694,Jupiter,3,Conjunction,21,28.22,74.41,0.1852,-1.53
SC24,2008-12,2019-11,1694,Jupiter,3,Opposition,25,28.22,88.6,0.4943,-0.7
SC24,2008-12,2019-11,1694,Saturn,3,Conjunction,29,28.36,102.26,0.9642,0.14
SC24,2008-12,2019-11,1694,Saturn,3,Opposition,36,28.24,127.5,0.1432,1.64
SC24,2008-12,2019-11,1694,Uranus,3,Conjunction,23,28.08,81.91,0.2991,-1.1
SC24,2008-12,2019-11,1694,Uranus,3,Opposition,23,28.37,81.06,0.3423,-1.06
SC24,2008-12,2019-11,1694,Neptune,3,Conjunction,27,28.14,95.94,0.9018,-0.24
SC24,2008-12,2019-11,1694,Neptune,3,Opposition,34,28.47,119.42,0.3235,1.03
SC24,2008-12,2019-11,1694,Mercury,4,Conjunction,40,38.03,105.17,0.8398,0.31
SC24,2008-12,2019-11,1694,Mercury,4,Opposition,37,37.36,99.03,0.9734,-0.07
SC24,2008-12,2019-11,1694,Venus,4,Conjunction,30,37.57,79.85,0.222,-1.26
SC24,2008-12,2019-11,1694,Venus,4,Opposition,30,37.67,79.63,0.2024,-1.29
SC24,2008-12,2019-11,1694,Mars,4,Conjunction,42,37.7,111.4,0.5667,0.72
SC24,2008-12,2019-11,1694,Mars,4,Opposition,33,37.57,87.83,0.6135,-0.66
SC24,2008-12,2019-11,1694,Jupiter,4,Conjunction,28,37.73,74.21,0.114,-1.81
SC24,2008-12,2019-11,1694,Jupiter,4,Opposition,32,37.44,85.48,0.3207,-1.03
SC24,2008-12,2019-11,1694,Saturn,4,Conjunction,40,37.68,106.15,0.6711,0.46
SC24,2008-12,2019-11,1694,Saturn,4,Opposition,43,37.43,114.87,0.3399,1.07
SC24,2008-12,2019-11,1694,Uranus,4,Conjunction,32,37.43,85.48,0.3291,-1.04
SC24,2008-12,2019-11,1694,Uranus,4,Opposition,33,37.71,87.5,0.4719,-0.82
SC24,2008-12,2019-11,1694,Neptune,4,Conjunction,38,37.55,101.19,1.0,0.09
SC24,2008-12,2019-11,1694,Neptune,4,Opposition,47,38.03,123.57,0.1564,1.5
SC24,2008-12,2019-11,1694,Mercury,5,Conjunction,50,47.4,105.49,0.7786,0.36
SC24,2008-12,2019-11,1694,Mercury,5,Opposition,50,46.7,107.07,0.6279,0.58
SC24,2008-12,2019-11,1694,Venus,5,Conjunction,40,47.2,84.75,0.3299,-1.02
SC24,2008-12,2019-11,1694,Venus,5,Opposition,37,47.14,78.5,0.1016,-1.48
SC24,2008-12,2019-11,1694,Mars,5,Conjunction,45,47.25,95.24,0.7327,-0.34
SC24,2008-12,2019-11,1694,Mars,5,Opposition,39,47.12,82.76,0.3363,-1.01
SC24,2008-12,2019-11,1694,Jupiter,5,Conjunction,44,47.24,93.14,0.5395,-0.54
SC24,2008-12,2019-11,1694,Jupiter,5,Opposition,38,46.84,81.13,0.15,-1.57
SC24,2008-12,2019-11,1694,Saturn,5,Conjunction,46,47.16,97.53,0.9214,-0.22
SC24,2008-12,2019-11,1694,Saturn,5,Opposition,53,46.99,112.79,0.3179,1.04
SC24,2008-12,2019-11,1694,Uranus,5,Conjunction,40,46.86,85.35,0.2683,-1.17
SC24,2008-12,2019-11,1694,Uranus,5,Opposition,43,47.23,91.04,0.5691,-0.67
SC24,2008-12,2019-11,1694,Neptune,5,Conjunction,45,46.63,96.5,0.8702,-0.29
SC24,2008-12,2019-11,1694,Neptune,5,Opposition,62,47.49,130.55,0.0372,2.23
SC25,2019-12,2025-12,1272,Mercury,1,Conjunction,7,7.05,99.32,1.0,-0.02
SC25,2019-12,2025-12,1272,Mercury,1,Opposition,7,7.16,97.71,1.0,-0.06
SC25,2019-12,2025-12,1272,Venus,1,Conjunction,6,7.05,85.13,0.869,-0.36
SC25,2019-12,2025-12,1272,Venus,1,Opposition,7,7.03,99.53,1.0,-0.01
SC25,2019-12,2025-12,1272,Mars,1,Conjunction,8,7.16,111.66,0.829,0.28
SC25,2019-12,2025-12,1272,Mars,1,Opposition,4,7.05,56.77,0.3787,-1.09
SC25,2019-12,2025-12,1272,Jupiter,1,Conjunction,6,7.06,85.01,0.8686,-0.4
SC25,2019-12,2025-12,1272,Jupiter,1,Opposition,8,7.09,112.84,0.8294,0.34
SC25,2019-12,2025-12,1272,Saturn,1,Conjunction,6,7.06,85.04,0.8954,-0.39
SC25,2019-12,2025-12,1272,Saturn,1,Opposition,5,7.06,70.82,0.6127,-0.77
SC25,2019-12,2025-12,1272,Uranus,1,Conjunction,5,7.08,70.59,0.5971,-0.8
SC25,2019-12,2025-12,1272,Uranus,1,Opposition,7,7.02,99.65,1.0,-0.01
SC25,2019-12,2025-12,1272,Neptune,1,Conjunction,9,7.07,127.3,0.5579,0.68
SC25,2019-12,2025-12,1272,Neptune,1,Opposition,4,7.14,56.0,0.3491,-1.12
SC25,2019-12,2025-12,1272,Mercury,2,Conjunction,13,13.93,93.35,0.9274,-0.26
SC25,2019-12,2025-12,1272,Mercury,2,Opposition,19,14.23,133.53,0.2803,1.3
SC25,2019-12,2025-12,1272,Venus,2,Conjunction,16,14.2,112.68,0.6887,0.43
SC25,2019-12,2025-12,1272,Venus,2,Opposition,10,14.19,70.47,0.3631,-1.03
SC25,2019-12,2025-12,1272,Mars,2,Conjunction,15,14.16,105.95,0.9034,0.19
SC25,2019-12,2025-12,1272,Mars,2,Opposition,15,14.05,106.76,0.9106,0.22
SC25,2019-12,2025-12,1272,Jupiter,2,Conjunction,15,14.15,106.0,0.8738,0.22
SC25,2019-12,2025-12,1272,Jupiter,2,Opposition,15,14.08,106.51,0.8778,0.24
SC25,2019-12,2025-12,1272,Saturn,2,Conjunction,12,14.04,85.47,0.7598,-0.51
SC25,2019-12,2025-12,1272,Saturn,2,Opposition,8,14.2,56.35,0.12,-1.65
SC25,2019-12,2025-12,1272,Uranus,2,Conjunction,10,14.21,70.35,0.2991,-1.16
SC25,2019-12,2025-12,1272,Uranus,2,Opposition,13,14.0,92.83,0.9374,-0.29
SC25,2019-12,2025-12,1272,Neptune,2,Conjunction,21,14.13,148.59,0.112,1.73
SC25,2019-12,2025-12,1272,Neptune,2,Opposition,8,14.18,56.41,0.12,-1.55
SC25,2019-12,2025-12,1272,Mercury,3,Conjunction,22,21.04,104.55,0.8754,0.22
SC25,2019-12,2025-12,1272,Mercury,3,Opposition,24,21.41,112.09,0.6139,0.59
SC25,2019-12,2025-12,1272,Venus,3,Conjunction,19,21.26,89.37,0.7638,-0.43
SC25,2019-12,2025-12,1272,Venus,3,Opposition,15,21.27,70.53,0.2328,-1.26
SC25,2019-12,2025-12,1272,Mars,3,Conjunction,21,21.36,98.31,1.0,-0.06
SC25,2019-12,2025-12,1272,Mars,3,Opposition,22,21.19,103.8,0.8718,0.15
SC25,2019-12,2025-12,1272,Jupiter,3,Conjunction,21,21.21,98.99,1.0,-0.04
SC25,2019-12,2025-12,1272,Jupiter,3,Opposition,21,21.17,99.2,1.0,-0.04
SC25,2019-12,2025-12,1272,Saturn,3,Conjunction,20,21.15,94.57,0.9814,-0.23
SC25,2019-12,2025-12,1272,Saturn,3,Opposition,17,21.21,80.15,0.4719,-0.9
SC25,2019-12,2025-12,1272,Uranus,3,Conjunction,18,21.27,84.64,0.5647,-0.74
SC25,2019-12,2025-12,1272,Uranus,3,Opposition,23,21.04,109.34,0.6855,0.46
SC25,2019-12,2025-12,1272,Neptune,3,Conjunction,37,21.22,174.35,0.0052,3.39
SC25,2019-12,2025-12,1272,Neptune,3,Opposition,13,21.41,60.73,0.0688,-1.78
SC25,2019-12,2025-12,1272,Mercury,4,Conjunction,27,27.99,96.47,0.9994,-0.2
SC25,2019-12,2025-12,1272,Mercury,4,Opposition,28,28.55,98.08,1.0,-0.11
SC25,2019-12,2025-12,1272,Venus,4,Conjunction,24,28.34,84.7,0.5399,-0.71
SC25,2019-12,2025-12,1272,Venus,4,Opposition,25,28.25,88.5,0.6539,-0.56
SC25,2019-12,2025-12,1272,Mars,4,Conjunction,24,28.56,84.04,0.5435,-0.66
SC25,2019-12,2025-12,1272,Mars,4,Opposition,30,28.03,107.03,0.7227,0.29
SC25,2019-12,2025-12,1272,Jupiter,4,Conjunction,33,28.24,116.85,0.4351,0.85
SC25,2019-12,2025-12,1272,Jupiter,4,Opposition,33,28.31,116.55,0.4703,0.88
SC25,2019-12,2025-12,1272,Saturn,4,Conjunction,25,28.1,88.98,0.6631,-0.54
SC25,2019-12,2025-12,1272,Saturn,4,Opposition,23,28.4,80.99,0.4019,-0.98
SC25,2019-12,2025-12,1272,Uranus,4,Conjunction,26,28.4,91.56,0.7526,-0.46
SC25,2019-12,2025-12,1272,Uranus,4,Opposition,33,28.07,117.57,0.3483,0.99
SC25,2019-12,2025-12,1272,Neptune,4,Conjunction,41,28.32,144.79,0.046,2.41
SC25,2019-12,2025-12,1272,Neptune,4,Opposition,19,28.61,66.42,0.0676,-1.8
SC25,2019-12,2025-12,1272,Mercury,5,Conjunction,33,34.97,94.37,0.8626,-0.38
SC25,2019-12,2025-12,1272,Mercury,5,Opposition,33,35.63,92.61,0.7499,-0.48
SC25,2019-12,2025-12,1272,Venus,5,Conjunction,30,35.3,84.99,0.4555,-0.8
SC25,2019-12,2025-12,1272,Venus,5,Opposition,34,35.53,95.69,0.8934,-0.23
SC25,2019-12,2025-12,1272,Mars,5,Conjunction,30,35.53,84.44,0.4923,-0.7
SC25,2019-12,2025-12,1272,Mars,5,Opposition,34,35.17,96.67,0.9762,-0.14
SC25,2019-12,2025-12,1272,Jupiter,5,Conjunction,39,35.24,110.67,0.6075,0.6
SC25,2019-12,2025-12,1272,Jupiter,5,Opposition,41,35.26,116.28,0.3647,0.97
SC25,2019-12,2025-12,1272,Saturn,5,Conjunction,34,35.31,96.3,0.9562,-0.2
SC25,2019-12,2025-12,1272,Saturn,5,Opposition,30,35.56,84.37,0.4291,-0.92
SC25,2019-12,2025-12,1272,Uranus,5,Conjunction,37,35.59,103.98,0.7886,0.24
SC25,2019-12,2025-12,1272,Uranus,5,Opposition,40,35.06,114.1,0.4007,0.85
SC25,2019-12,2025-12,1272,Neptune,5,Conjunction,47,35.51,132.35,0.0924,1.94
SC25,2019-12,2025-12,1272,Neptune,5,Opposition,26,35.7,72.82,0.0992,-1.63
