Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,147,150.85,150.76,97.45,0.7982,160,149.59,149.57,106.96,0.3751,-9.51,1
2,Ven,1,False,168,149.72,150.19,112.21,0.1388,161,150.11,150.14,107.25,0.3811,4.96,1
3,Mer+Ven,2,False,314,299.73,300.11,104.76,0.4131,319,298.88,298.88,106.73,0.2436,-1.97,1
8,Mar,1,False,134,150.05,149.96,89.3,0.2959,164,150.4,150.35,109.04,0.3843,-19.74,1
9,Mer+Mar,2,False,280,300.06,299.89,93.31,0.2967,323,299.16,299.1,107.97,0.22,-14.66,1
10,Ven+Mar,2,False,302,298.95,299.32,101.02,0.9018,324,299.69,299.66,108.11,0.2212,-7.09,1
11,Mer+Ven+Mar,3,False,447,448.13,448.41,99.75,0.9898,481,447.63,447.58,107.46,0.1384,-7.71,1
16,Jup,1,False,144,149.86,150.15,96.09,0.6775,148,150.03,150.16,98.65,0.9146,-2.56,1
17,Mer+Jup,2,False,291,299.88,300.07,97.04,0.6139,308,298.78,298.89,103.09,0.6015,-6.05,1
18,Ven+Jup,2,False,311,298.71,299.51,104.11,0.5059,308,299.3,299.47,102.91,0.6435,1.21,1
19,Mer+Ven+Jup,3,False,457,447.89,448.59,102.03,0.6771,466,447.24,447.38,104.2,0.3967,-2.16,1
24,Mar+Jup,2,False,276,299.06,299.27,92.29,0.2587,312,299.57,299.67,104.15,0.5435,-11.86,1
25,Mer+Mar+Jup,3,False,422,448.24,448.36,94.14,0.2563,471,447.5,447.59,105.25,0.3247,-11.11,1
26,Ven+Mar+Jup,3,False,443,447.1,447.8,99.08,0.9006,471,448.03,448.15,105.13,0.3391,-6.04,1
27,Mer+Ven+Mar+Jup,4,False,588,595.45,596.06,98.75,0.7958,628,595.14,595.24,105.52,0.2176,-6.77,1
32,Sat,1,False,151,150.46,150.34,100.36,0.971,157,150.26,150.06,104.48,0.6403,-4.12,1
33,Mer+Sat,2,False,298,300.45,300.25,99.19,0.9298,317,299.01,298.78,106.02,0.2779,-6.83,1
34,Ven+Sat,2,False,318,299.33,299.69,106.24,0.2731,315,299.52,299.36,105.17,0.3871,1.07,1
35,Mer+Ven+Sat,3,False,464,448.48,448.76,103.46,0.4423,473,447.44,447.26,105.71,0.218,-2.25,1
40,Mar+Sat,2,False,284,299.67,299.47,94.77,0.4139,321,299.84,299.58,107.06,0.2907,-12.29,1
41,Mer+Mar+Sat,3,False,430,448.82,448.55,95.81,0.3911,480,447.75,447.48,107.2,0.152,-11.4,1
42,Ven+Mar+Sat,3,False,451,447.73,447.99,100.73,0.8938,478,448.27,448.06,106.63,0.1932,-5.9,1
43,Mer+Ven+Mar+Sat,4,False,596,596.05,596.24,99.99,1.0,635,595.37,595.14,106.66,0.12,-6.66,1
48,Jup+Sat,2,False,288,299.48,299.65,96.17,0.5287,305,299.45,299.38,101.85,0.7758,-5.69,1
49,Mer+Jup+Sat,3,False,435,448.63,448.72,96.96,0.5139,465,447.35,447.27,103.94,0.4079,-6.98,1
50,Ven+Jup+Sat,3,False,454,447.49,448.18,101.46,0.7738,462,447.87,447.86,103.16,0.5419,-1.7,1
51,Mer+Ven+Jup+Sat,4,False,600,595.81,596.41,100.7,0.8814,620,594.96,594.93,104.21,0.3171,-3.51,1
56,Mar+Jup+Sat,3,False,419,447.84,447.95,93.56,0.2044,469,448.17,448.06,104.65,0.3795,-11.09,1
57,Mer+Mar+Jup+Sat,4,False,565,596.17,596.19,94.77,0.2024,628,595.25,595.14,105.5,0.2184,-10.73,1
58,Ven+Mar+Jup+Sat,4,False,585,595.04,595.65,98.31,0.7075,625,595.77,595.72,104.91,0.2739,-6.59,1
59,Mer+Ven+Mar+Jup+Sat,5,False,730,742.54,743.07,98.31,0.6623,782,742.04,741.98,105.38,0.1712,-7.07,1
64,Ura,1,False,139,149.86,149.8,92.76,0.4011,143,150.24,150.38,95.18,0.5507,-2.43,1
65,Mer+Ura,2,False,286,299.92,299.76,95.36,0.4355,302,299.04,299.16,100.99,0.8706,-5.63,1
66,Ven+Ura,2,False,306,298.72,299.15,102.44,0.6815,302,299.5,299.69,100.83,0.903,1.6,1
67,Mer+Ven+Ura,3,False,452,447.95,448.28,100.9,0.855,459,447.48,447.64,102.57,0.5767,-1.67,1
72,Mar+Ura,2,False,269,299.07,298.92,89.95,0.126,305,299.81,299.9,101.73,0.8202,-11.78,1
73,Mer+Mar+Ura,3,False,415,448.3,448.06,92.57,0.1368,463,447.79,447.86,103.4,0.5063,-10.83,1
74,Ven+Mar+Ura,3,False,436,447.12,447.45,97.51,0.6379,463,448.25,448.38,103.29,0.5459,-5.78,1
75,Mer+Ven+Mar+Ura,4,False,581,595.52,595.76,97.56,0.5651,619,595.41,595.51,103.96,0.3711,-6.4,1
80,Jup+Ura,2,False,281,298.92,299.12,94.01,0.3275,291,299.45,299.71,97.18,0.6703,-3.17,1
81,Mer+Jup+Ura,3,False,428,448.15,448.25,95.5,0.3383,450,447.41,447.66,100.58,0.9014,-5.07,1
82,Ven+Jup+Ura,3,False,447,446.93,447.65,100.02,1.0,449,447.89,448.19,100.25,0.9578,-0.23,1
83,Mer+Ven+Jup+Ura,4,False,593,595.32,595.94,99.61,0.9346,606,595.03,595.32,101.84,0.6579,-2.23,1
88,Mar+Jup+Ura,3,False,409,447.28,447.41,91.44,0.1168,453,448.17,448.39,101.08,0.8482,-9.64,1
89,Mer+Mar+Jup+Ura,4,False,555,595.68,595.72,93.17,0.1232,611,595.32,595.52,102.63,0.5571,-9.46,1
90,Ven+Mar+Jup+Ura,4,False,575,594.48,595.12,96.72,0.4715,610,595.79,596.04,102.39,0.6107,-5.66,1
91,Mer+Ven+Mar+Jup+Ura,5,False,720,742.05,742.6,97.03,0.4395,766,742.12,742.36,103.22,0.4235,-6.19,1
96,Sat+Ura,2,False,290,299.47,299.31,96.84,0.5703,300,299.63,299.61,100.12,1.0,-3.29,1
97,Mer+Sat+Ura,3,False,437,448.67,448.43,97.4,0.5815,459,447.58,447.55,102.55,0.5883,-5.15,1
98,Ven+Sat+Ura,3,False,456,447.5,447.84,101.9,0.6883,456,448.04,448.09,101.78,0.7175,0.12,1
99,Mer+Ven+Sat+Ura,4,False,602,595.87,596.12,101.03,0.801,613,595.17,595.21,102.99,0.4495,-1.97,1
104,Mar+Sat+Ura,3,False,419,447.85,447.61,93.56,0.1912,462,448.38,448.3,103.04,0.5675,-9.48,1
105,Mer+Mar+Sat+Ura,4,False,565,596.23,595.9,94.76,0.2036,620,595.51,595.42,104.11,0.3399,-9.35,1
106,Ven+Mar+Sat+Ura,4,False,585,595.08,595.31,98.31,0.7071,617,595.98,595.95,103.53,0.4295,-5.22,1
107,Mer+Ven+Mar+Sat+Ura,5,False,730,742.62,742.78,98.3,0.6463,773,742.3,742.25,104.14,0.2787,-5.84,1
112,Jup+Sat+Ura,3,False,425,447.69,447.8,94.93,0.2803,448,448.0,448.11,100.0,0.9906,-5.07,1
113,Mer+Jup+Sat+Ura,4,False,572,596.06,596.08,95.96,0.3071,607,595.12,595.22,102.0,0.6263,-6.03,1
114,Ven+Jup+Sat+Ura,4,False,590,594.87,595.5,99.18,0.8642,603,595.59,595.77,101.24,0.7726,-2.06,1
115,Mer+Ven+Jup+Sat+Ura,5,False,736,742.41,742.96,99.14,0.8334,760,741.89,742.06,102.44,0.5143,-3.3,1
120,Mar+Jup+Sat+Ura,4,False,552,595.22,595.27,92.74,0.0896,610,595.89,595.97,102.37,0.6107,-9.63,1
121,Mer+Mar+Jup+Sat+Ura,5,False,698,742.77,742.73,93.97,0.1072,768,742.2,742.26,103.48,0.3803,-9.5,1
122,Ven+Mar+Jup+Sat+Ura,5,False,717,741.6,742.15,96.68,0.3899,764,742.67,742.8,102.87,0.4843,-6.19,1
123,Mer+Ven+Mar+Jup+Sat+Ura,6,False,862,888.32,888.79,97.04,0.3915,920,888.17,888.28,103.58,0.3159,-6.55,1
128,Nep,1,False,147,150.41,150.42,97.73,0.8594,152,150.23,150.14,101.18,0.9102,-3.44,1
129,Mer+Nep,2,False,293,300.46,300.38,97.52,0.7367,312,299.01,298.91,104.34,0.4851,-6.83,1
130,Ven+Nep,2,False,315,299.28,299.78,105.25,0.4459,313,299.54,299.44,104.49,0.4843,0.76,1
131,Mer+Ven+Nep,3,False,460,448.49,448.89,102.57,0.6163,471,447.5,447.39,105.25,0.2827,-2.69,1
136,Mar+Nep,2,False,281,299.66,299.57,93.77,0.3995,314,299.84,299.67,104.72,0.5083,-10.95,1
137,Mer+Mar+Nep,3,False,426,448.87,448.7,94.9,0.3519,473,447.79,447.62,105.63,0.2955,-10.73,1
138,Ven+Mar+Nep,3,False,449,447.71,448.09,100.29,0.9686,474,448.31,448.15,105.73,0.2999,-5.44,1
139,Mer+Ven+Mar+Nep,4,False,593,596.09,596.39,99.48,0.9246,631,595.46,595.28,105.97,0.1876,-6.49,1
144,Jup+Nep,2,False,290,299.46,299.75,96.84,0.6563,299,299.44,299.48,99.85,1.0,-3.01,1
145,Mer+Jup+Nep,3,False,436,448.68,448.87,97.17,0.6059,459,447.39,447.41,102.6,0.6223,-5.42,1
146,Ven+Jup+Nep,3,False,457,447.47,448.28,102.13,0.6899,459,447.92,447.95,102.47,0.6531,-0.34,1
147,Mer+Ven+Jup+Nep,4,False,602,595.86,596.56,101.03,0.815,617,595.05,595.07,103.69,0.4031,-2.66,1
152,Mar+Jup+Nep,3,False,422,447.86,448.06,94.23,0.3111,461,448.19,448.18,102.86,0.6055,-8.63,1
153,Mer+Mar+Jup+Nep,4,False,567,596.25,596.35,95.09,0.3011,620,595.31,595.3,104.15,0.3711,-9.05,1
154,Ven+Mar+Jup+Nep,4,False,589,595.06,595.76,98.98,0.8374,620,595.84,595.83,104.05,0.3895,-5.07,1
155,Mer+Ven+Mar+Jup+Nep,5,False,733,742.62,743.23,98.7,0.7546,777,742.16,742.13,104.69,0.2551,-5.99,1
160,Sat+Nep,2,False,298,300.14,299.93,99.29,0.933,309,299.82,299.37,103.06,0.6455,-3.77,1
161,Mer+Sat+Nep,3,False,444,449.33,449.03,98.81,0.843,469,447.76,447.29,104.74,0.3347,-5.93,1
162,Ven+Sat+Nep,3,False,465,448.17,448.45,103.76,0.4667,467,448.27,447.84,104.18,0.4099,-0.42,1
163,Mer+Ven+Sat+Nep,4,False,610,596.53,596.73,102.26,0.6031,625,595.4,594.95,104.97,0.2384,-2.71,1
168,Mar+Sat+Nep,3,False,431,448.55,448.25,96.09,0.4659,471,448.6,448.07,104.99,0.3643,-8.91,1
169,Mer+Mar+Sat+Nep,4,False,576,596.91,596.53,96.5,0.4343,630,595.71,595.18,105.76,0.2008,-9.26,1
170,Ven+Mar+Sat+Nep,4,False,598,595.77,595.95,100.38,0.9546,628,596.23,595.73,105.33,0.2476,-4.95,1
171,Mer+Ven+Mar+Sat+Nep,5,False,742,743.3,743.4,99.83,0.975,785,742.54,742.02,105.72,0.1472,-5.89,1
176,Jup+Sat+Nep,3,False,434,448.35,448.43,96.8,0.5423,456,448.19,447.87,101.74,0.7606,-4.94,1
177,Mer+Jup+Sat+Nep,4,False,580,596.71,596.7,97.2,0.5283,616,595.29,594.97,103.48,0.4231,-6.28,1
178,Ven+Jup+Sat+Nep,4,False,600,595.53,596.13,100.75,0.8774,613,595.81,595.53,102.88,0.5239,-2.13,1
179,Mer+Ven+Jup+Sat+Nep,5,False,745,743.06,743.57,100.26,0.9606,771,742.11,741.81,103.89,0.3231,-3.63,1
184,Mar+Jup+Sat+Nep,4,False,565,595.91,595.92,94.81,0.2603,618,596.11,595.75,103.67,0.4355,-8.86,1
185,Mer+Mar+Jup+Sat+Nep,5,False,710,743.45,743.36,95.5,0.2611,777,742.4,742.03,104.66,0.2543,-9.16,1
186,Ven+Mar+Jup+Sat+Nep,5,False,731,742.28,742.79,98.48,0.7031,774,742.92,742.58,104.18,0.3051,-5.7,1
187,Mer+Ven+Mar+Jup+Sat+Nep,6,False,875,888.99,889.42,98.43,0.6575,931,888.4,888.05,104.79,0.1916,-6.37,1
192,Ura+Nep,2,False,286,299.54,299.38,95.48,0.4943,295,299.77,299.67,98.41,0.8482,-2.93,1
193,Mer+Ura+Nep,3,False,432,448.8,448.54,96.26,0.4735,454,447.76,447.66,101.39,0.7986,-5.14,1
194,Ven+Ura+Nep,3,False,453,447.56,447.9,101.22,0.819,454,448.22,448.15,101.29,0.8142,-0.07,1
195,Mer+Ven+Ura+Nep,4,False,598,595.99,596.23,100.34,0.939,611,595.4,595.31,102.62,0.5527,-2.28,1
200,Mar+Ura+Nep,3,False,416,447.95,447.69,92.87,0.1956,455,448.54,448.38,101.44,0.8018,-8.57,1
201,Mer+Mar+Ura+Nep,4,False,561,596.38,596.03,94.07,0.1928,613,595.72,595.54,102.9,0.5355,-8.83,1
202,Ven+Mar+Ura+Nep,4,False,583,595.16,595.39,97.96,0.6591,613,596.18,596.03,102.82,0.5691,-4.86,1
203,Mer+Ven+Mar+Ura+Nep,5,False,727,742.77,742.91,97.88,0.5887,769,742.54,742.38,103.56,0.3871,-5.69,1
208,Jup+Ura+Nep,3,False,427,447.79,447.88,95.36,0.3711,442,448.16,448.19,98.62,0.8294,-3.27,1
209,Mer+Jup+Ura+Nep,4,False,573,596.22,596.21,96.11,0.3719,601,595.32,595.34,100.95,0.825,-4.85,1
210,Ven+Jup+Ura+Nep,4,False,593,594.96,595.58,99.67,0.9474,600,595.8,595.84,100.7,0.873,-1.03,1
211,Mer+Ven+Jup+Ura+Nep,5,False,738,742.57,743.08,99.39,0.8794,757,742.15,742.17,102.0,0.6195,-2.62,1
216,Mar+Jup+Ura+Nep,4,False,555,595.35,595.37,93.22,0.1364,602,596.08,596.06,100.99,0.8354,-7.77,1
217,Mer+Mar+Jup+Ura+Nep,5,False,700,742.96,742.87,94.22,0.15,760,742.43,742.4,102.37,0.5631,-8.15,1
218,Ven+Mar+Jup+Ura+Nep,5,False,721,741.72,742.25,97.21,0.4951,759,742.9,742.89,102.17,0.6131,-4.96,1
219,Mer+Ven+Mar+Jup+Ura+Nep,6,False,865,888.51,888.94,97.35,0.4619,915,888.45,888.42,102.99,0.4163,-5.63,1
224,Sat+Ura+Nep,3,False,437,448.42,448.07,97.45,0.6215,452,448.48,448.08,100.78,0.8874,-3.33,1
225,Mer+Sat+Ura+Nep,4,False,583,596.83,596.38,97.68,0.5995,611,595.64,595.22,102.58,0.5623,-4.9,1
226,Ven+Sat+Ura+Nep,4,False,603,595.62,595.76,101.24,0.7974,608,596.09,595.74,102.0,0.6555,-0.76,1
227,Mer+Ven+Sat+Ura+Nep,5,False,748,743.19,743.25,100.65,0.8702,765,742.43,742.06,103.04,0.4347,-2.39,1
232,Mar+Sat+Ura+Nep,4,False,566,596.0,595.56,94.97,0.2731,612,596.43,595.96,102.61,0.5947,-7.64,1
233,Mer+Mar+Sat+Ura+Nep,5,False,711,743.59,743.05,95.62,0.2659,770,742.77,742.29,103.67,0.3627,-8.05,1
234,Ven+Mar+Sat+Ura+Nep,5,False,732,742.39,742.44,98.6,0.7287,767,743.23,742.79,103.2,0.4587,-4.6,1
235,Mer+Ven+Mar+Sat+Ura+Nep,6,False,876,889.15,889.11,98.52,0.6779,923,888.76,888.31,103.85,0.2923,-5.33,1
240,Jup+Sat+Ura+Nep,4,False,571,595.84,595.74,95.83,0.3403,599,596.03,595.77,100.5,0.911,-4.67,1
241,Mer+Jup+Sat+Ura+Nep,5,False,717,743.42,743.23,96.45,0.3507,758,742.36,742.09,102.11,0.5839,-5.66,1
242,Ven+Jup+Sat+Ura+Nep,5,False,736,742.18,742.62,99.17,0.8394,754,742.83,742.6,101.5,0.7159,-2.34,1
243,Mer+Ven+Jup+Sat+Ura+Nep,6,False,881,888.94,889.28,99.11,0.8046,911,888.34,888.11,102.55,0.4683,-3.44,1
248,Mar+Jup+Sat+Ura+Nep,5,False,698,742.57,742.41,94.0,0.1324,759,743.13,742.82,102.14,0.6175,-8.14,1
249,Mer+Mar+Jup+Sat+Ura+Nep,6,False,843,889.33,889.08,94.79,0.1448,917,888.65,888.33,103.19,0.3923,-8.4,1
250,Ven+Mar+Jup+Sat+Ura+Nep,6,False,863,888.11,888.47,97.17,0.4335,913,889.11,888.84,102.69,0.4795,-5.51,1
251,Mer+Ven+Mar+Jup+Sat+Ura+Nep,7,False,1007,1034.06,1034.33,97.38,0.4259,1069,1033.83,1033.54,103.4,0.3227,-6.02,1
1,Mer,1,False,286,301.64,301.52,94.81,0.3403,307,299.31,299.17,102.57,0.6095,-7.76,2
2,Ven,1,False,318,299.91,300.36,106.03,0.2895,335,300.19,300.29,111.6,0.0472,-5.56,2
3,Mer+Ven,2,False,601,598.17,598.53,100.47,0.9262,638,596.2,596.13,107.01,0.0652,-6.54,2
8,Mar,1,False,268,299.97,299.93,89.34,0.212,322,300.69,300.71,107.09,0.4311,-17.74,2
9,Mer+Mar,2,False,553,598.28,598.13,92.43,0.1156,621,596.68,596.58,104.08,0.4011,-11.64,2
10,Ven+Mar,2,False,585,596.57,596.96,98.06,0.7383,653,597.56,597.66,109.28,0.0564,-11.22,2
11,Mer+Ven+Mar,3,False,867,891.54,891.84,97.25,0.4739,948,890.29,890.23,106.48,0.0728,-9.23,2
16,Jup,1,False,283,300.18,300.3,94.28,0.3527,295,299.99,300.32,98.34,0.8138,-4.06,2
17,Mer+Jup,2,False,567,598.4,598.45,94.75,0.192,602,595.92,596.14,101.02,0.8198,-6.27,2
18,Ven+Jup,2,False,598,596.73,597.32,100.21,0.9602,623,596.9,597.28,104.37,0.3199,-4.16,2
19,Mer+Ven+Jup,3,False,879,891.63,892.15,98.58,0.6775,926,889.58,889.8,104.09,0.2204,-5.51,2
24,Mar+Jup,2,False,540,596.81,596.88,90.48,0.0708,617,597.3,597.67,103.3,0.5443,-12.82,2
25,Mer+Mar+Jup,3,False,823,891.76,891.74,92.29,0.044,916,889.97,890.22,102.92,0.4387,-10.64,2
26,Ven+Mar+Jup,3,False,854,890.08,890.6,95.95,0.3143,941,890.91,891.32,105.62,0.1508,-9.68,2
27,Mer+Ven+Mar+Jup,4,False,1134,1181.74,1182.19,95.96,0.2048,1236,1180.37,1180.62,104.71,0.1316,-8.75,2
32,Sat,1,False,307,300.58,300.67,102.14,0.6811,325,300.05,300.11,108.32,0.1508,-6.18,2
33,Mer+Sat,2,False,590,598.77,598.77,98.54,0.7147,632,596.0,595.89,106.04,0.0964,-7.51,2
34,Ven+Sat,2,False,621,597.16,597.69,103.99,0.2943,656,596.89,597.06,109.9,0.0136,-5.91,2
35,Mer+Ven+Sat,3,False,901,892.0,892.47,101.01,0.7415,959,889.56,889.55,107.81,0.0148,-6.8,2
40,Mar+Sat,2,False,565,597.21,597.27,94.61,0.2719,647,597.48,597.49,108.29,0.0872,-13.68,2
41,Mer+Mar+Sat,3,False,847,892.1,892.09,94.94,0.156,946,890.14,890.0,106.27,0.0752,-11.33,2
42,Ven+Mar+Sat,3,False,878,890.52,890.99,98.59,0.7327,974,891.03,891.14,109.31,0.0132,-10.72,2
43,Mer+Ven+Mar+Sat,4,False,1157,1182.11,1182.53,97.88,0.4919,1269,1180.46,1180.39,107.5,0.0132,-9.62,2
48,Jup+Sat,2,False,563,597.47,597.62,94.23,0.164,620,596.71,597.09,103.9,0.3787,-9.67,2
49,Mer+Jup+Sat,3,False,844,892.29,892.38,94.59,0.0976,927,889.33,889.55,104.24,0.2092,-9.65,2
50,Ven+Jup+Sat,3,False,874,890.72,891.34,98.12,0.5863,944,890.3,890.75,106.03,0.0796,-7.91,2
51,Mer+Ven+Jup+Sat,4,False,1152,1182.24,1182.82,97.44,0.3539,1247,1179.69,1179.95,105.71,0.0476,-8.26,2
56,Mar+Jup+Sat,3,False,810,890.78,890.9,90.93,0.0156,942,890.77,891.14,105.75,0.1528,-14.82,2
57,Mer+Mar+Jup+Sat,4,False,1090,1182.35,1182.42,92.19,0.0148,1241,1180.15,1180.37,105.16,0.112,-12.97,2
58,Ven+Mar+Jup+Sat,4,False,1120,1180.78,1181.36,94.85,0.1064,1262,1181.1,1181.53,106.85,0.032,-12.0,2
59,Mer+Ven+Mar+Jup+Sat,5,False,1397,1469.09,1469.63,95.09,0.0728,1557,1467.29,1467.55,106.11,0.0244,-11.02,2
64,Ura,1,False,294,299.73,299.59,98.09,0.7343,321,300.82,300.78,106.71,0.166,-8.62,2
65,Mer+Ura,2,False,577,598.21,597.93,96.45,0.3563,618,596.96,596.78,103.53,0.3131,-7.07,2
66,Ven+Ura,2,False,608,596.33,596.62,101.96,0.6447,653,597.65,597.73,109.26,0.0096,-7.3,2
67,Mer+Ven+Ura,3,False,888,891.47,891.64,99.61,0.931,946,890.52,890.44,106.23,0.0344,-6.62,2
