Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,176,68.46,67.44,257.07,0.0676,0,67.15,67.36,0.0,1.0,257.07,1
5,Mer+Ear,2,True,246,135.83,134.9,181.11,0.0616,61,133.84,134.08,45.58,0.2555,135.53,1
6,Ven+Ear,2,True,235,135.44,134.48,173.51,0.1728,80,134.19,134.38,59.62,0.9942,113.9,1
7,Mer+Ven+Ear,3,True,305,202.43,201.57,150.67,0.1456,140,200.52,200.73,69.82,0.7542,80.85,1
12,Ear+Mar,2,True,248,135.15,134.33,183.5,0.0472,58,134.2,134.51,43.22,0.1816,140.28,1
13,Mer+Ear+Mar,3,True,318,202.13,201.41,157.32,0.0464,119,200.51,200.86,59.35,0.1184,97.97,1
14,Ven+Ear+Mar,3,True,306,201.76,201.0,151.66,0.1316,138,200.88,201.15,68.7,0.6591,82.96,1
15,Mer+Ven+Ear+Mar,4,True,376,268.38,267.72,140.1,0.1032,198,266.82,267.13,74.21,0.4731,65.9,1
20,Ear+Jup,2,True,240,135.44,134.45,177.21,0.1148,59,134.03,134.39,44.02,0.164,133.19,1
21,Mer+Ear+Jup,3,True,310,202.44,201.53,153.13,0.0928,120,200.36,200.74,59.89,0.1264,93.24,1
22,Ven+Ear+Jup,3,True,299,202.04,201.12,147.99,0.2156,137,200.71,201.04,68.26,0.6435,79.73,1
23,Mer+Ven+Ear+Jup,4,True,369,268.68,267.83,137.34,0.1704,197,266.67,267.01,73.87,0.4431,63.46,1
28,Ear+Mar+Jup,3,True,312,201.75,200.96,154.64,0.08,117,200.7,201.16,58.3,0.096,96.35,1
29,Mer+Ear+Mar+Jup,4,True,382,268.38,267.68,142.34,0.0664,178,266.65,267.14,66.75,0.07,75.58,1
30,Ven+Ear+Mar+Jup,4,True,370,268.0,267.27,138.06,0.166,195,267.01,267.44,73.03,0.3807,65.03,1
31,Mer+Ven+Ear+Mar+Jup,5,True,440,334.26,333.61,131.63,0.1292,255,332.6,333.05,76.67,0.2699,54.97,1
36,Ear+Sat,2,True,244,135.55,134.59,180.0,0.0792,73,134.2,134.33,54.39,0.839,125.61,1
37,Mer+Ear+Sat,3,True,314,202.54,201.67,155.03,0.0656,134,200.52,200.67,66.82,0.5331,88.21,1
38,Ven+Ear+Sat,3,True,303,202.16,201.26,149.88,0.158,153,200.89,200.98,76.16,1.0,73.72,1
39,Mer+Ven+Ear+Sat,4,True,373,268.77,267.97,138.78,0.1368,213,266.84,266.95,79.82,0.8794,58.95,1
44,Ear+Mar+Sat,3,True,313,201.88,201.11,155.04,0.076,131,200.88,201.11,65.21,0.4295,89.83,1
45,Mer+Ear+Mar+Sat,4,True,383,268.48,267.82,142.65,0.064,192,266.81,267.08,71.96,0.2967,70.69,1
46,Ven+Ear+Mar+Sat,4,True,371,268.12,267.41,138.37,0.166,211,267.19,267.38,78.97,0.803,59.4,1
47,Mer+Ven+Ear+Mar+Sat,5,True,441,334.36,333.75,131.89,0.124,271,332.77,332.99,81.44,0.6531,50.46,1
52,Ear+Jup+Sat,3,True,308,202.15,201.23,152.36,0.1172,132,200.72,200.99,65.76,0.4683,86.6,1
53,Mer+Ear+Jup+Sat,4,True,378,268.78,267.93,140.64,0.0908,193,266.68,266.96,72.37,0.3259,68.26,1
54,Ven+Ear+Jup+Sat,4,True,367,268.39,267.53,136.74,0.2044,210,267.03,267.27,78.64,0.7918,58.1,1
55,Mer+Ven+Ear+Jup+Sat,5,True,437,334.65,333.86,130.58,0.1632,270,332.63,332.87,81.17,0.6315,49.41,1
60,Ear+Mar+Jup+Sat,4,True,377,268.1,267.37,140.62,0.1048,190,267.01,267.39,71.16,0.2591,69.46,1
61,Mer+Ear+Mar+Jup+Sat,5,True,447,334.35,333.71,133.69,0.0848,251,332.59,333.0,75.47,0.1936,58.22,1
62,Ven+Ear+Mar+Jup+Sat,5,True,435,333.98,333.31,130.25,0.1852,268,332.96,333.3,80.49,0.5543,49.76,1
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,505,399.87,399.27,126.29,0.1464,328,398.18,398.54,82.37,0.4303,43.92,1
68,Ear+Ura,2,True,241,135.47,134.34,177.9,0.0988,76,134.28,134.64,56.6,0.9026,121.3,1
69,Mer+Ear+Ura,3,True,310,202.49,201.45,153.1,0.0872,137,200.62,201.01,68.29,0.6435,84.81,1
70,Ven+Ear+Ura,3,True,299,202.06,201.02,147.98,0.2112,154,200.96,201.28,76.63,1.0,71.34,1
71,Mer+Ven+Ear+Ura,4,True,368,268.71,267.75,136.95,0.1848,214,266.94,267.28,80.17,0.8718,56.78,1
76,Ear+Mar+Ura,3,True,313,201.79,200.86,155.11,0.07,134,200.95,201.41,66.68,0.5255,88.43,1
77,Mer+Ear+Mar+Ura,4,True,382,268.43,267.6,142.31,0.0656,195,266.92,267.41,73.06,0.3755,69.25,1
78,Ven+Ear+Mar+Ura,4,True,370,268.03,267.17,138.05,0.158,212,267.27,267.68,79.32,0.805,58.73,1
79,Mer+Ven+Ear+Mar+Ura,5,True,439,334.3,333.53,131.32,0.1348,272,332.88,333.32,81.71,0.6543,49.61,1
84,Ear+Jup+Ura,3,True,305,202.09,200.99,150.92,0.1368,135,200.81,201.3,67.23,0.5587,83.7,1
85,Mer+Ear+Jup+Ura,4,True,374,268.75,267.71,139.16,0.1144,196,266.79,267.3,73.46,0.3967,65.7,1
86,Ven+Ear+Jup+Ura,4,True,363,268.31,267.29,135.29,0.2444,211,267.12,267.58,78.99,0.8002,56.3,1
87,Mer+Ven+Ear+Jup+Ura,5,True,432,334.61,333.65,129.11,0.2012,271,332.74,333.2,81.44,0.6415,47.66,1
92,Ear+Mar+Jup+Ura,4,True,377,268.04,267.13,140.65,0.0904,193,267.1,267.7,72.26,0.3143,68.39,1
93,Mer+Ear+Mar+Jup+Ura,5,True,446,334.33,333.49,133.4,0.0828,254,332.71,333.33,76.34,0.2276,57.06,1
94,Ven+Ear+Mar+Jup+Ura,5,True,434,333.91,333.07,129.97,0.1832,269,333.05,333.6,80.77,0.5695,49.21,1
95,Mer+Ven+Ear+Mar+Jup+Ura,6,True,503,399.83,399.06,125.8,0.1532,329,398.3,398.87,82.6,0.4543,43.2,1
100,Ear+Sat+Ura,3,True,309,202.14,201.13,152.87,0.1036,149,200.89,201.24,74.17,0.9422,78.69,1
