Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,180,69.65,68.68,258.43,0.116,0,67.06,68.81,0.0,1.0,258.43,1
5,Mer+Ear,2,True,239,137.03,136.2,174.42,0.218,76,136.5,138.09,55.68,0.845,118.74,1
6,Ven+Ear,2,True,247,138.04,137.03,178.93,0.1376,68,135.59,137.18,50.15,0.5131,128.78,1
7,Mer+Ven+Ear,3,True,306,205.05,204.17,149.23,0.2252,144,204.64,206.08,70.37,0.7534,78.86,1
12,Ear+Mar,2,True,249,138.05,137.08,180.37,0.1232,66,135.52,137.11,48.7,0.4439,131.66,1
13,Mer+Ear+Mar,3,True,306,205.06,204.23,149.23,0.2312,142,204.59,206.01,69.41,0.6735,79.82,1
14,Ven+Ear+Mar,3,True,316,206.07,205.05,153.34,0.1416,134,203.67,205.1,65.79,0.4591,87.55,1
15,Mer+Ven+Ear+Mar,4,True,373,272.71,271.82,136.77,0.2396,210,272.35,273.62,77.11,0.6511,59.67,1
20,Ear+Jup,2,True,258,138.02,136.94,186.93,0.0392,71,135.67,137.28,52.33,0.6579,134.6,1
21,Mer+Ear+Jup,3,True,317,205.02,204.08,154.62,0.1088,147,204.72,206.17,71.8,0.8442,82.82,1
22,Ven+Ear+Jup,3,True,324,206.03,204.91,157.26,0.064,139,203.81,205.27,68.2,0.6099,89.06,1
23,Mer+Ven+Ear+Jup,4,True,383,272.66,271.68,140.47,0.13,215,272.47,273.78,78.91,0.7878,61.56,1
28,Ear+Mar+Jup,3,True,327,206.03,204.96,158.72,0.056,135,203.75,205.19,66.26,0.4679,92.46,1
29,Mer+Ear+Mar+Jup,4,True,384,272.66,271.73,140.83,0.128,211,272.44,273.71,77.45,0.6847,63.38,1
30,Ven+Ear+Mar+Jup,4,True,393,273.67,272.55,143.61,0.0716,203,271.51,272.81,74.77,0.4895,68.84,1
31,Mer+Ven+Ear+Mar+Jup,5,True,450,339.93,338.95,132.38,0.1392,279,339.81,340.94,82.11,0.6707,50.27,1
36,Ear+Sat,2,True,254,137.96,136.85,184.12,0.0676,54,135.66,137.43,39.81,0.05,144.31,1
37,Mer+Ear+Sat,3,True,313,204.95,203.99,152.72,0.1512,130,204.69,206.32,63.51,0.2651,89.21,1
38,Ven+Ear+Sat,3,True,321,205.97,204.82,155.85,0.0896,122,203.8,205.42,59.86,0.1172,95.98,1
39,Mer+Ven+Ear+Sat,4,True,380,272.6,271.58,139.4,0.1616,198,272.45,273.93,72.67,0.3147,66.72,1
44,Ear+Mar+Sat,3,True,323,205.99,204.87,156.81,0.0812,120,203.73,205.35,58.9,0.0916,97.91,1
45,Mer+Ear+Mar+Sat,4,True,380,272.61,271.63,139.39,0.1656,196,272.4,273.86,71.95,0.2683,67.44,1
46,Ven+Ear+Mar+Sat,4,True,390,273.63,272.46,142.53,0.0956,188,271.5,272.96,69.24,0.1444,73.28,1
47,Mer+Ven+Ear+Mar+Sat,5,True,447,339.89,338.86,131.51,0.1712,264,339.78,341.09,77.7,0.3007,53.82,1
52,Ear+Jup+Sat,3,True,332,205.93,204.73,161.22,0.0284,125,203.86,205.51,61.32,0.164,99.9,1
53,Mer+Ear+Jup+Sat,4,True,391,272.56,271.49,143.46,0.0672,201,272.51,274.02,73.76,0.3851,69.7,1
54,Ven+Ear+Jup+Sat,4,True,398,273.57,272.33,145.49,0.0372,193,271.61,273.13,71.06,0.2248,74.43,1
55,Mer+Ven+Ear+Jup+Sat,5,True,457,339.82,338.72,134.48,0.0824,269,339.87,341.25,79.15,0.4215,55.34,1
60,Ear+Mar+Jup+Sat,4,True,401,273.57,272.37,146.58,0.0384,189,271.56,273.05,69.6,0.1544,76.98,1
61,Mer+Ear+Mar+Jup+Sat,5,True,458,339.83,338.76,134.77,0.0868,265,339.84,341.18,77.98,0.3275,56.8,1
62,Ven+Ear+Mar+Jup+Sat,5,True,467,340.84,339.59,137.02,0.048,257,338.94,340.29,75.82,0.1992,61.19,1
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,524,406.73,405.61,128.83,0.0976,333,406.84,408.04,81.85,0.3623,46.98,1
68,Ear+Ura,2,True,243,138.38,137.56,175.6,0.1788,66,134.93,136.68,48.92,0.4327,126.69,1
69,Mer+Ear+Ura,3,True,302,205.39,204.72,147.04,0.2755,140,204.0,205.6,68.63,0.6223,78.41,1
70,Ven+Ear+Ura,3,True,310,206.4,205.53,150.19,0.1856,133,203.09,204.68,65.49,0.4063,84.71,1
71,Mer+Ven+Ear+Ura,4,True,369,273.04,272.31,135.15,0.2715,207,271.77,273.21,76.17,0.5723,58.98,1
76,Ear+Mar+Ura,3,True,310,206.39,205.58,150.2,0.2004,132,202.99,204.6,65.03,0.3847,85.17,1
77,Mer+Ear+Mar+Ura,4,True,367,273.04,272.36,134.41,0.3111,206,271.7,273.14,75.82,0.5419,58.59,1
78,Ven+Ear+Mar+Ura,4,True,377,274.04,273.16,137.57,0.2088,199,270.78,272.22,73.49,0.3815,64.08,1
79,Mer+Ven+Ear+Mar+Ura,5,True,434,340.32,339.58,127.53,0.3019,273,339.1,340.38,80.51,0.5303,47.02,1
84,Ear+Jup+Ura,3,True,321,206.39,205.45,155.53,0.088,137,203.18,204.77,67.43,0.5403,88.1,1
85,Mer+Ear+Jup+Ura,4,True,380,273.03,272.23,139.18,0.152,211,271.87,273.31,77.61,0.6775,61.57,1
86,Ven+Ear+Jup+Ura,4,True,387,274.03,273.03,141.22,0.1028,204,270.95,272.39,75.29,0.5043,65.93,1
87,Mer+Ven+Ear+Jup+Ura,5,True,446,340.3,339.45,131.06,0.1692,278,339.25,340.54,81.94,0.6607,49.12,1
92,Ear+Mar+Jup+Ura,4,True,388,274.01,273.08,141.6,0.1032,201,270.87,272.31,74.21,0.4339,67.39,1
93,Mer+Ear+Mar+Jup+Ura,5,True,445,340.29,339.49,130.77,0.18,275,339.19,340.47,81.07,0.5703,49.7,1
94,Ven+Ear+Mar+Jup+Ura,5,True,454,341.28,340.29,133.03,0.12,268,338.27,339.55,79.23,0.4267,53.8,1
95,Mer+Ven+Ear+Mar+Jup+Ura,6,True,511,407.19,406.34,125.49,0.192,342,406.21,407.33,84.19,0.5663,41.3,1
100,Ear+Sat+Ura,3,True,317,206.22,205.35,153.72,0.124,120,203.08,204.92,59.09,0.0924,94.63,1
101,Mer+Ear+Sat+Ura,4,True,376,272.86,272.13,137.8,0.196,194,271.75,273.45,71.39,0.218,66.41,1
102,Ven+Ear+Sat+Ura,4,True,384,273.87,272.94,140.21,0.1284,187,270.87,272.54,69.04,0.1276,71.18,1
103,Mer+Ven+Ear+Sat+Ura,5,True,443,340.13,339.35,130.24,0.194,261,339.15,340.69,76.96,0.2376,53.29,1
108,Ear+Mar+Sat+Ura,4,True,384,273.86,272.99,140.22,0.1428,186,270.77,272.47,68.69,0.114,71.52,1
109,Mer+Ear+Mar+Sat+Ura,5,True,441,340.13,339.4,129.65,0.2356,260,339.08,340.62,76.68,0.2204,52.98,1
110,Ven+Ear+Mar+Sat+Ura,5,True,451,341.14,340.2,132.2,0.1464,253,338.18,339.71,74.81,0.1516,57.39,1
111,Mer+Ven+Ear+Mar+Sat+Ura,6,True,508,407.04,406.24,124.8,0.222,327,406.11,407.48,80.52,0.2511,44.28,1
116,Ear+Jup+Sat+Ura,4,True,395,273.85,272.86,144.24,0.054,191,270.94,272.64,70.5,0.1904,73.74,1
117,Mer+Ear+Jup+Sat+Ura,5,True,454,340.11,339.26,133.49,0.102,265,339.22,340.78,78.12,0.3195,55.37,1
118,Ven+Ear+Jup+Sat+Ura,5,True,461,341.11,340.07,135.15,0.0612,258,338.33,339.88,76.26,0.202,58.89,1
119,Mer+Ven+Ear+Jup+Sat+Ura,6,True,520,407.01,406.11,127.76,0.112,332,406.23,407.64,81.73,0.3403,46.04,1
124,Ear+Mar+Jup+Sat+Ura,5,True,462,341.1,340.12,135.44,0.0656,255,338.25,339.8,75.39,0.1688,60.06,1
125,Mer+Ear+Mar+Jup+Sat+Ura,6,True,519,407.0,406.16,127.52,0.1292,329,406.18,407.57,81.0,0.2771,46.52,1
126,Ven+Ear+Mar+Jup+Sat+Ura,6,True,528,407.99,406.96,129.41,0.0736,322,405.27,406.67,79.45,0.1964,49.96,1
127,Mer+Ven+Ear+Mar+Jup+Sat+Ura,7,True,585,473.53,472.63,123.54,0.1356,396,472.82,474.06,83.75,0.3023,39.79,1
132,Ear+Nep,2,True,251,138.19,137.31,181.64,0.1008,58,134.93,136.78,42.98,0.0868,138.65,1
133,Mer+Ear+Nep,3,True,309,205.19,204.46,150.59,0.1848,134,204.0,205.7,65.69,0.4083,84.91,1
134,Ven+Ear+Nep,3,True,317,206.2,205.28,153.73,0.1244,126,203.08,204.78,62.04,0.2036,91.69,1
135,Mer+Ven+Ear+Nep,4,True,375,272.84,272.06,137.44,0.2128,202,271.76,273.31,74.33,0.4495,63.11,1
140,Ear+Mar+Nep,3,True,320,206.21,205.33,155.18,0.1068,124,203.03,204.71,61.07,0.1668,94.11,1
141,Mer+Ear+Mar+Nep,4,True,376,272.84,272.12,137.81,0.2012,200,271.73,273.25,73.6,0.3815,64.21,1
142,Ven+Ear+Mar+Nep,4,True,386,273.85,272.92,140.95,0.126,192,270.81,272.33,70.9,0.2252,70.05,1
143,Mer+Ven+Ear+Mar+Nep,5,True,442,340.12,339.34,129.95,0.2248,268,339.12,340.49,79.03,0.4235,50.93,1
148,Ear+Jup+Nep,3,True,329,206.17,205.2,159.58,0.0392,129,203.18,204.88,63.49,0.2819,96.09,1
149,Mer+Ear+Jup+Nep,4,True,387,272.8,271.97,141.86,0.0912,205,271.86,273.41,75.41,0.5283,66.46,1
150,Ven+Ear+Jup+Nep,4,True,394,273.8,272.79,143.9,0.0624,197,270.94,272.5,72.71,0.3315,71.19,1
151,Mer+Ven+Ear+Jup+Nep,5,True,452,340.06,339.19,132.92,0.1128,273,339.23,340.64,80.48,0.5447,52.44,1
156,Ear+Mar+Jup+Nep,4,True,398,273.8,272.84,145.36,0.0484,193,270.91,272.43,71.24,0.2408,74.12,1
157,Mer+Ear+Mar+Jup+Nep,5,True,454,340.06,339.25,133.51,0.106,269,339.22,340.58,79.3,0.4423,54.21,1
158,Ven+Ear+Mar+Jup+Nep,5,True,463,341.06,340.06,135.75,0.0612,261,338.29,339.67,77.15,0.2923,58.6,1
159,Mer+Ven+Ear+Mar+Jup+Nep,6,True,519,406.96,406.1,127.53,0.1288,337,406.22,407.44,82.96,0.4723,44.57,1
164,Ear+Sat+Nep,3,True,325,206.15,205.1,157.65,0.058,112,203.21,205.03,55.12,0.0212,102.53,1
165,Mer+Ear+Sat+Nep,4,True,383,272.78,271.87,140.41,0.1216,188,271.87,273.55,69.15,0.1076,71.26,1
166,Ven+Ear+Sat+Nep,4,True,391,273.79,272.69,142.81,0.0732,180,270.98,272.64,66.43,0.046,76.38,1
167,Mer+Ven+Ear+Sat+Nep,5,True,449,340.05,339.09,132.04,0.1444,256,339.26,340.78,75.46,0.1608,56.58,1
172,Ear+Mar+Sat+Nep,4,True,394,273.8,272.75,143.9,0.0696,178,270.93,272.58,65.7,0.0356,78.2,1
173,Mer+Ear+Mar+Sat+Nep,5,True,450,340.06,339.15,132.33,0.1396,254,339.23,340.72,74.88,0.1332,57.45,1
174,Ven+Ear+Mar+Sat+Nep,5,True,460,341.07,339.96,134.87,0.084,246,338.32,339.82,72.71,0.068,62.16,1
175,Mer+Ven+Ear+Mar+Sat+Nep,6,True,516,406.96,406.0,126.79,0.1536,322,406.24,407.58,79.26,0.1708,47.53,1
180,Ear+Jup+Sat+Nep,4,True,403,273.74,272.61,147.22,0.0264,183,271.06,272.74,67.51,0.0716,79.71,1
181,Mer+Ear+Jup+Sat+Nep,5,True,461,340.0,339.01,135.59,0.0584,259,339.34,340.88,76.33,0.2108,59.26,1
182,Ven+Ear+Jup+Sat+Nep,5,True,468,341.0,339.83,137.24,0.0364,251,338.43,339.98,74.17,0.114,63.08,1
183,Mer+Ven+Ear+Jup+Sat+Nep,6,True,526,406.89,405.86,129.27,0.0692,327,406.33,407.74,80.48,0.2563,48.8,1
188,Ear+Mar+Jup+Sat+Nep,5,True,472,341.0,339.88,138.42,0.0304,247,338.4,339.91,72.99,0.0724,65.43,1
189,Mer+Ear+Mar+Jup+Sat+Nep,6,True,528,406.89,405.91,129.76,0.0696,323,406.32,407.68,79.49,0.1884,50.27,1
190,Ven+Ear+Mar+Jup+Sat+Nep,6,True,537,407.89,406.72,131.65,0.0364,315,405.41,406.78,77.7,0.1084,53.95,1
191,Mer+Ven+Ear+Mar+Jup+Sat+Nep,7,True,593,473.42,472.39,125.26,0.0848,391,472.95,474.17,82.67,0.24,42.59,1
196,Ear+Ura+Nep,3,True,314,206.56,205.8,152.02,0.1496,124,202.36,204.27,61.28,0.1492,90.74,1
197,Mer+Ear+Ura+Nep,4,True,372,273.2,272.6,136.16,0.242,198,271.06,272.83,73.05,0.3243,63.12,1
198,Ven+Ear+Ura+Nep,4,True,380,274.2,273.39,138.58,0.1684,191,270.14,271.89,70.7,0.1912,67.88,1
199,Mer+Ven+Ear+Ura+Nep,5,True,438,340.47,339.81,128.64,0.2523,265,338.46,340.07,78.3,0.3351,50.35,1
204,Ear+Mar+Ura+Nep,4,True,381,274.19,273.44,138.96,0.1644,190,270.06,271.83,70.35,0.1836,68.6,1
205,Mer+Ear+Mar+Ura+Nep,5,True,437,340.46,339.87,128.35,0.2723,264,338.41,340.0,78.01,0.3267,50.34,1
206,Ven+Ear+Mar+Ura+Nep,5,True,447,341.46,340.66,130.91,0.182,257,337.48,339.07,76.15,0.212,54.76,1
207,Mer+Ven+Ear+Mar+Ura+Nep,6,True,503,407.37,406.71,123.47,0.2723,331,405.44,406.87,81.64,0.3375,41.83,1
