Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,70,67.77,67.84,103.29,0.7966,61,67.07,67.09,90.95,0.4815,12.34,1
2,Ven,1,False,62,67.35,67.42,92.05,0.5699,80,67.41,67.39,118.68,0.1324,-26.63,1
3,Mer+Ven,2,False,132,134.75,134.88,97.96,0.8554,140,134.1,134.11,104.4,0.6327,-6.44,1
8,Mar,1,False,73,67.08,67.26,108.82,0.5963,58,67.43,67.52,86.01,0.3475,22.81,1
9,Mer+Mar,2,False,143,134.46,134.73,106.35,0.5199,119,134.11,134.24,88.73,0.232,17.62,1
10,Ven+Mar,2,False,134,134.07,134.31,99.95,1.0,138,134.47,134.54,102.62,0.8074,-2.68,1
11,Mer+Ven+Mar,3,False,204,201.08,201.4,101.45,0.8638,198,200.78,200.89,98.62,0.8862,2.84,1
16,Jup,1,False,68,67.37,67.39,100.93,0.9502,59,67.27,67.41,87.71,0.3299,13.22,1
17,Mer+Jup,2,False,138,134.78,134.84,102.39,0.7986,120,133.97,134.12,89.57,0.2436,12.82,1
18,Ven+Jup,2,False,130,134.36,134.43,96.76,0.7367,137,134.3,134.42,102.01,0.8438,-5.25,1
19,Mer+Ven+Jup,3,False,200,201.39,201.52,99.31,0.9514,197,200.63,200.77,98.19,0.8382,1.12,1
24,Mar+Jup,2,False,141,134.08,134.27,105.16,0.6163,117,134.31,134.55,87.11,0.18,18.05,1
25,Mer+Mar+Jup,3,False,211,201.1,201.36,104.92,0.5199,178,200.63,200.9,88.72,0.128,16.2,1
26,Ven+Mar+Jup,3,False,202,200.7,200.95,100.65,0.9414,195,200.98,201.19,97.02,0.7227,3.62,1
27,Mer+Ven+Mar+Jup,4,False,272,267.35,267.66,101.74,0.7926,255,266.93,267.17,95.53,0.5127,6.21,1
32,Sat,1,False,71,67.47,67.53,105.23,0.6631,73,67.43,67.35,108.25,0.4611,-3.02,1
33,Mer+Sat,2,False,141,134.86,134.98,104.56,0.6059,134,134.13,134.06,99.91,1.0,4.65,1
34,Ven+Sat,2,False,133,134.45,134.58,98.92,0.9386,153,134.48,134.36,113.77,0.1,-14.85,1
35,Mer+Ven+Sat,3,False,203,201.46,201.65,100.76,0.9286,213,200.8,200.7,106.08,0.3735,-5.32,1
40,Mar+Sat,2,False,141,134.18,134.42,105.08,0.5975,131,134.48,134.49,97.41,0.823,7.67,1
41,Mer+Mar+Sat,3,False,211,201.19,201.5,104.88,0.5123,192,200.79,200.84,95.62,0.5727,9.26,1
42,Ven+Mar+Sat,3,False,202,200.8,201.09,100.6,0.9658,211,201.16,201.13,104.89,0.5295,-4.3,1
43,Mer+Ven+Mar+Sat,4,False,272,267.43,267.8,101.71,0.799,271,267.1,267.11,101.46,0.8206,0.25,1
48,Jup+Sat,2,False,139,134.46,134.54,103.38,0.7335,132,134.33,134.38,98.27,0.8962,5.11,1
49,Mer+Jup+Sat,3,False,209,201.49,201.62,103.73,0.6183,193,200.66,200.72,96.18,0.6027,7.54,1
50,Ven+Jup+Sat,3,False,201,201.08,201.21,99.96,1.0,210,201.0,201.02,104.48,0.5459,-4.51,1
51,Mer+Ven+Jup+Sat,4,False,271,267.73,267.92,101.22,0.857,270,266.96,266.99,101.14,0.8602,0.08,1
56,Mar+Jup+Sat,3,False,209,200.8,201.05,104.08,0.5959,190,200.99,201.15,94.53,0.4887,9.55,1
57,Mer+Mar+Jup+Sat,4,False,279,267.45,267.76,104.32,0.4995,251,266.95,267.12,94.03,0.3603,10.29,1
58,Ven+Mar+Jup+Sat,4,False,270,267.06,267.36,101.1,0.8906,268,267.31,267.42,100.26,0.9966,0.84,1
59,Mer+Ven+Mar+Jup+Sat,5,False,340,333.33,333.69,102.0,0.7319,328,332.89,333.03,98.53,0.8142,3.47,1
64,Ura,1,False,66,67.38,67.28,97.95,0.9002,76,67.51,67.65,112.58,0.2875,-14.63,1
65,Mer+Ura,2,False,135,134.8,134.76,100.15,1.0,137,134.23,134.39,102.06,0.8238,-1.92,1
66,Ven+Ura,2,False,127,134.35,134.33,94.53,0.5487,154,134.55,134.67,114.45,0.0836,-19.93,1
67,Mer+Ven+Ura,3,False,196,201.4,201.43,97.32,0.7227,214,200.9,201.04,106.52,0.3507,-9.2,1
