Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,101,109.64,109.59,92.12,0.4331,113,106.93,106.81,105.68,0.5803,-13.55,1
2,Ven,1,False,106,108.04,108.2,98.11,0.9086,89,108.11,108.14,82.32,0.1024,15.79,1
3,Mer+Ven,2,False,206,217.07,217.18,94.9,0.4771,199,214.46,214.35,92.79,0.3227,2.11,1
8,Mar,1,False,107,107.91,107.83,99.16,0.9634,87,108.43,108.5,80.24,0.1128,18.92,1
9,Mer+Mar,2,False,208,216.96,216.82,95.87,0.6231,200,214.75,214.72,93.13,0.3987,2.74,1
10,Ven+Mar,2,False,213,215.34,215.44,98.91,0.9098,175,215.95,216.04,81.04,0.014,17.88,1
11,Mer+Ven+Mar,3,False,313,323.78,323.82,96.67,0.6223,285,321.7,321.66,88.59,0.0644,8.08,1
16,Jup,1,False,124,107.99,108.21,114.83,0.2112,104,107.99,108.13,96.31,0.8234,18.52,1
17,Mer+Jup,2,False,225,217.01,217.18,103.68,0.6163,216,214.34,214.34,100.78,0.9306,2.9,1
18,Ven+Jup,2,False,230,215.44,215.81,106.76,0.3795,192,215.5,215.66,89.1,0.1488,17.67,1
19,Mer+Ven+Jup,3,False,330,323.86,324.18,101.9,0.751,302,321.27,321.28,94.0,0.3335,7.89,1
24,Mar+Jup,2,False,231,215.3,215.44,107.29,0.3859,191,215.8,216.02,88.51,0.1704,18.79,1
25,Mer+Mar+Jup,3,False,332,323.74,323.81,102.55,0.7003,303,321.55,321.64,94.23,0.3871,8.32,1
26,Ven+Mar+Jup,3,False,337,322.14,322.44,104.61,0.4827,278,322.73,322.96,86.14,0.0272,18.47,1
27,Mer+Ven+Mar+Jup,4,False,437,429.98,430.22,101.63,0.7826,388,427.91,427.99,90.67,0.0876,10.96,1
32,Sat,1,False,101,108.6,108.53,93.0,0.5667,98,107.82,107.85,90.89,0.4251,2.11,1
33,Mer+Sat,2,False,202,217.59,217.5,92.83,0.3215,211,214.17,214.05,98.52,0.8686,-5.69,1
34,Ven+Sat,2,False,207,216.04,216.13,95.82,0.5983,187,215.33,215.39,86.84,0.0728,8.98,1
35,Mer+Ven+Sat,3,False,307,324.43,324.49,94.63,0.3659,297,321.1,321.0,92.49,0.198,2.13,1
40,Mar+Sat,2,False,207,215.89,215.76,95.88,0.6303,185,215.66,215.75,85.78,0.074,10.1,1
41,Mer+Mar+Sat,3,False,308,324.3,324.13,94.97,0.4367,298,321.41,321.37,92.72,0.2563,2.26,1
42,Ven+Mar+Sat,3,False,313,322.72,322.77,96.99,0.6579,273,322.59,322.69,84.63,0.0156,12.36,1
43,Mer+Ven+Mar+Sat,4,False,413,430.53,430.53,95.93,0.4731,383,427.76,427.72,89.54,0.0476,6.39,1
48,Jup+Sat,2,False,221,216.01,216.13,102.31,0.7786,202,215.23,215.38,93.85,0.4431,8.46,1
49,Mer+Jup+Sat,3,False,322,324.4,324.49,99.26,0.9162,314,320.99,320.98,97.82,0.7423,1.44,1
50,Ven+Jup+Sat,3,False,327,322.86,323.14,101.28,0.8382,290,322.14,322.32,90.02,0.1108,11.26,1
51,Mer+Ven+Jup+Sat,4,False,427,430.65,430.89,99.15,0.893,400,427.33,427.34,93.6,0.2224,5.55,1
56,Mar+Jup+Sat,3,False,327,322.71,322.77,101.33,0.8378,289,322.46,322.67,89.62,0.122,11.71,1
57,Mer+Mar+Jup+Sat,4,False,428,430.51,430.53,99.42,0.9306,401,427.63,427.7,93.77,0.2563,5.64,1
58,Ven+Mar+Jup+Sat,4,False,433,428.95,429.18,100.94,0.869,376,428.8,429.02,87.69,0.0268,13.26,1
59,Mer+Ven+Mar+Jup+Sat,5,False,533,536.16,536.34,99.41,0.9158,486,533.39,533.46,91.12,0.0624,8.29,1
64,Ura,1,False,96,107.59,107.42,89.23,0.3263,129,108.68,109.01,118.69,0.0816,-29.47,1
65,Mer+Ura,2,False,196,216.64,216.44,90.47,0.1864,242,215.04,215.25,112.54,0.082,-22.07,1
66,Ven+Ura,2,False,202,215.03,215.03,93.94,0.4203,218,216.18,216.54,100.84,0.935,-6.9,1
67,Mer+Ven+Ura,3,False,301,323.47,323.44,93.05,0.2456,328,321.96,322.19,101.88,0.7686,-8.82,1
72,Mar+Ura,2,False,202,214.9,214.66,94.0,0.4787,214,216.49,216.9,98.85,0.9214,-4.86,1
73,Mer+Mar+Ura,3,False,302,323.37,323.07,93.39,0.3023,327,322.25,322.55,101.47,0.8218,-8.08,1
74,Ven+Mar+Ura,3,False,308,321.73,321.67,95.73,0.5339,302,323.4,323.83,93.38,0.3207,2.35,1
75,Mer+Ven+Mar+Ura,4,False,407,429.6,429.48,94.74,0.3327,412,428.59,428.9,96.13,0.4839,-1.39,1
80,Jup+Ura,2,False,220,215.02,215.04,102.31,0.7918,232,216.12,216.53,107.35,0.3607,-5.03,1
81,Mer+Jup+Ura,3,False,320,323.46,323.44,98.93,0.863,344,321.89,322.18,106.87,0.2675,-7.94,1
82,Ven+Jup+Ura,3,False,326,321.87,322.05,101.28,0.8406,320,323.02,323.47,99.06,0.9006,2.22,1
83,Mer+Ven+Jup+Ura,4,False,425,429.71,429.85,98.9,0.8566,430,428.22,428.53,100.42,0.9566,-1.51,1
88,Mar+Jup+Ura,3,False,326,321.74,321.67,101.32,0.8554,317,323.31,323.82,98.05,0.797,3.28,1
89,Mer+Mar+Jup+Ura,4,False,426,429.6,429.48,99.16,0.901,429,428.5,428.88,100.12,0.9938,-0.96,1
90,Ven+Mar+Jup+Ura,4,False,432,427.98,428.09,100.94,0.8694,404,429.64,430.16,94.03,0.2911,6.91,1
91,Mer+Ven+Mar+Jup+Ura,5,False,531,535.25,535.3,99.21,0.8926,514,534.25,534.64,96.21,0.4323,3.0,1
96,Sat+Ura,2,False,197,215.46,215.36,91.43,0.2935,224,215.81,216.26,103.8,0.6523,-12.36,1
97,Mer+Sat+Ura,3,False,297,323.87,323.75,91.7,0.182,337,321.58,321.9,104.8,0.4507,-13.09,1
98,Ven+Sat+Ura,3,False,303,322.3,322.37,94.01,0.3511,313,322.72,323.2,96.99,0.6215,-2.98,1
99,Mer+Ven+Sat+Ura,4,False,402,430.11,430.16,93.46,0.2172,423,427.91,428.25,98.85,0.8238,-5.39,1
104,Mar+Sat+Ura,3,False,302,322.16,322.0,93.74,0.3555,309,323.04,323.56,95.65,0.5183,-1.91,1
105,Mer+Mar+Sat+Ura,4,False,402,430.0,429.8,93.49,0.2468,422,428.22,428.61,98.55,0.803,-5.06,1
106,Ven+Mar+Sat+Ura,4,False,408,428.4,428.42,95.24,0.4099,397,429.36,429.9,92.46,0.1844,2.78,1
107,Mer+Ven+Mar+Sat+Ura,5,False,507,535.64,535.61,94.65,0.2751,507,533.97,534.37,94.95,0.2923,-0.3,1
112,Jup+Sat+Ura,3,False,317,322.32,322.37,98.35,0.8114,327,322.66,323.19,101.34,0.8446,-2.99,1
113,Mer+Jup+Sat+Ura,4,False,417,430.12,430.16,96.95,0.5583,439,427.86,428.24,102.6,0.6435,-5.66,1
