Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,50,51.58,51.58,96.93,0.8678,51,52.42,52.26,97.29,0.895,-0.36,1
2,Ven,1,False,52,51.86,51.91,100.27,1.0,66,52.05,51.94,126.81,0.1364,-26.54,1
3,Mer+Ven,2,False,102,103.15,103.2,98.88,0.965,116,104.17,103.91,111.35,0.3119,-12.47,1
8,Mar,1,False,67,52.42,52.14,127.82,0.2527,36,51.59,51.72,69.78,0.1988,58.04,1
9,Mer+Mar,2,False,117,103.72,103.43,112.81,0.3419,87,103.72,103.69,83.88,0.2304,28.93,1
10,Ven+Mar,2,False,119,103.99,103.76,114.44,0.3115,102,103.35,103.38,98.7,0.9246,15.74,1
11,Mer+Ven+Mar,3,False,169,155.0,154.77,109.03,0.3883,152,155.19,155.06,97.94,0.847,11.09,1
16,Jup,1,False,56,51.98,51.99,107.72,0.6139,63,51.76,51.87,121.72,0.1124,-13.99,1
17,Mer+Jup,2,False,106,103.28,103.28,102.63,0.8258,114,103.89,103.84,109.73,0.2979,-7.1,1
18,Ven+Jup,2,False,108,103.55,103.61,104.3,0.7327,128,103.52,103.53,123.65,0.0288,-19.36,1
19,Mer+Ven+Jup,3,False,158,154.56,154.61,102.22,0.8266,178,155.36,155.21,114.57,0.0856,-12.35,1
24,Mar+Jup,2,False,119,104.12,103.84,114.3,0.2839,99,103.06,103.31,96.06,0.7662,18.23,1
25,Mer+Mar+Jup,3,False,169,155.13,154.84,108.94,0.3751,150,154.9,154.99,96.83,0.7463,12.11,1
26,Ven+Mar+Jup,3,False,171,155.39,155.17,110.04,0.3227,164,154.53,154.68,106.13,0.5731,3.92,1
27,Mer+Ven+Mar+Jup,4,False,221,206.12,205.89,107.22,0.3915,214,206.09,206.07,103.84,0.6671,3.38,1
32,Sat,1,False,45,51.95,51.84,86.63,0.3795,56,51.98,51.99,107.73,0.6615,-21.1,1
33,Mer+Sat,2,False,95,103.22,103.12,92.04,0.4415,107,104.1,103.95,102.79,0.7962,-10.75,1
34,Ven+Sat,2,False,96,103.51,103.46,92.74,0.5343,122,103.75,103.65,117.6,0.128,-24.85,1
