Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
254,Ven+Ear+Mar+Jup+Sat+Ura+Nep,7,True,2453,2036.4,2033.47,120.46,0.2204,1877,2029.37,2034.07,92.49,0.9582,27.97,2
255,Mer+Ven+Ear+Mar+Jup+Sat+Ura+Nep,8,True,2713,2315.59,2312.48,117.16,0.2647,2157,2306.19,2310.88,93.53,0.9574,23.63,2
4,Ear,1,True,1197,440.02,450.64,272.03,0.0924,0,459.37,450.32,0.0,0.9214,272.03,3
5,Mer+Ear,2,True,1601,885.07,895.34,180.89,0.1456,450,900.53,891.54,49.97,0.4955,130.92,3
6,Ven+Ear,2,True,1640,883.24,893.67,185.68,0.048,489,902.24,893.24,54.2,0.9122,131.48,3
7,Mer+Ven+Ear,3,True,2040,1321.01,1330.94,154.43,0.1144,928,1336.12,1327.1,69.45,0.8742,84.97,3
12,Ear+Mar,2,True,1611,882.69,893.05,182.51,0.1172,489,902.13,893.88,54.21,0.8442,128.31,3
13,Mer+Ear+Mar,3,True,2007,1320.43,1330.4,152.0,0.1744,929,1336.04,1327.79,69.53,0.817,82.46,3
14,Ven+Ear+Mar,3,True,2047,1318.5,1328.71,155.25,0.092,971,1337.61,1329.42,72.59,0.961,82.66,3
15,Mer+Ven+Ear+Mar,4,True,2439,1749.08,1758.76,139.44,0.1468,1400,1764.36,1756.09,79.35,0.9462,60.1,3
20,Ear+Jup,2,True,1615,883.51,893.59,182.79,0.112,435,902.35,893.3,48.21,0.2464,134.59,3
21,Mer+Ear+Jup,3,True,2014,1321.07,1330.8,152.45,0.1664,881,1336.07,1327.1,65.94,0.3307,86.51,3
22,Ven+Ear+Jup,3,True,2049,1319.29,1329.23,155.31,0.0896,913,1337.9,1328.84,68.24,0.7011,87.07,3
23,Mer+Ven+Ear+Jup,4,True,2444,1749.74,1759.15,139.68,0.1364,1348,1764.5,1755.4,76.4,0.7011,63.28,3
28,Ear+Mar+Jup,3,True,2015,1318.5,1328.57,152.83,0.1568,924,1337.8,1329.41,69.07,0.7514,83.76,3
29,Mer+Ear+Mar+Jup,4,True,2406,1748.94,1758.56,137.57,0.208,1360,1764.44,1756.03,77.08,0.7538,60.49,3
30,Ven+Ear+Mar+Jup,4,True,2442,1746.97,1756.97,139.78,0.1356,1395,1766.04,1757.7,78.99,0.911,60.79,3
31,Mer+Ven+Ear+Mar+Jup,5,True,2829,2170.42,2179.79,130.34,0.1884,1820,2185.69,2177.19,83.27,0.9002,47.07,3
36,Ear+Sat,2,True,1668,883.98,894.13,188.69,0.0052,460,901.72,892.98,51.01,0.6651,137.68,3
37,Mer+Ear+Sat,3,True,2065,1321.38,1331.25,156.28,0.05,908,1335.31,1326.7,68.0,0.7083,88.28,3
38,Ven+Ear+Sat,3,True,2105,1319.69,1329.76,159.51,0.0048,943,1337.21,1328.53,70.52,0.933,88.99,3
39,Mer+Ven+Ear+Sat,4,True,2498,1749.91,1759.58,142.75,0.0324,1380,1763.64,1755.0,78.25,0.919,64.5,3
44,Ear+Mar+Sat,3,True,2058,1319.1,1329.17,156.02,0.076,949,1337.14,1329.17,70.97,0.903,85.04,3
45,Mer+Ear+Mar+Sat,4,True,2449,1749.31,1759.06,140.0,0.1272,1387,1763.6,1755.7,78.65,0.9078,61.35,3
46,Ven+Ear+Mar+Sat,4,True,2488,1747.55,1757.55,142.37,0.0564,1425,1765.38,1757.45,80.72,0.9758,61.65,3
47,Mer+Ven+Ear+Mar+Sat,5,True,2875,2170.71,2180.27,132.45,0.096,1852,2184.79,2176.86,84.77,0.971,47.68,3
52,Ear+Jup+Sat,3,True,2040,1320.11,1329.67,154.53,0.106,890,1337.28,1328.56,66.55,0.4479,87.98,3
53,Mer+Ear+Jup+Sat,4,True,2432,1750.15,1759.44,138.96,0.1628,1334,1763.56,1754.98,75.64,0.5559,63.32,3
54,Ven+Ear+Jup+Sat,4,True,2468,1748.5,1758.04,141.15,0.0888,1362,1765.55,1756.85,77.14,0.7786,64.01,3
55,Mer+Ven+Ear+Jup+Sat,5,True,2856,2171.53,2180.63,131.52,0.1308,1795,2184.83,2176.15,82.16,0.8074,49.36,3
60,Ear+Mar+Jup+Sat,4,True,2416,1747.62,1757.4,138.24,0.1824,1379,1765.46,1757.43,78.11,0.8318,60.13,3
61,Mer+Ear+Mar+Jup+Sat,5,True,2802,2170.66,2180.07,129.09,0.2352,1813,2184.78,2176.78,82.98,0.865,46.1,3
62,Ven+Ear+Mar+Jup+Sat,5,True,2837,2168.85,2178.65,130.81,0.1644,1844,2186.55,2178.57,84.33,0.9414,46.47,3
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,3219,2584.99,2594.26,124.53,0.2076,2267,2598.99,2590.93,87.23,0.9482,37.3,3
68,Ear+Ura,2,True,1633,882.04,892.54,185.14,0.0652,486,903.26,894.02,53.8,0.9318,131.33,3
69,Mer+Ear+Ura,3,True,2033,1320.08,1330.19,154.01,0.1252,924,1337.4,1328.22,69.09,0.8598,84.92,3
70,Ven+Ear+Ura,3,True,2068,1317.84,1328.2,156.92,0.0464,968,1338.78,1329.55,72.3,0.9766,84.62,3
71,Mer+Ven+Ear+Ura,4,True,2464,1748.71,1758.55,140.9,0.0984,1395,1765.75,1756.51,79.0,0.9594,61.9,3
76,Ear+Mar+Ura,3,True,2037,1317.28,1327.56,154.64,0.1144,968,1338.66,1330.15,72.31,0.9534,82.33,3
77,Mer+Ear+Mar+Ura,4,True,2429,1748.21,1757.99,138.94,0.1708,1396,1765.71,1757.16,79.06,0.9374,59.88,3
78,Ven+Ear+Mar+Ura,4,True,2465,1745.78,1755.98,141.2,0.094,1443,1766.89,1758.42,81.67,0.9906,59.53,3
79,Mer+Ven+Ear+Mar+Ura,5,True,2853,2169.65,2179.22,131.5,0.1384,1860,2186.89,2178.31,85.05,0.9834,46.44,3
84,Ear+Jup+Ura,3,True,2030,1318.88,1328.16,153.92,0.1264,921,1339.09,1329.64,68.78,0.7391,85.14,3
85,Mer+Ear+Jup+Ura,4,True,2426,1749.56,1758.45,138.66,0.1692,1355,1765.9,1756.54,76.73,0.7135,61.93,3
86,Ven+Ear+Jup+Ura,4,True,2456,1747.4,1756.56,140.55,0.1084,1392,1767.45,1757.91,78.76,0.927,61.79,3
87,Mer+Ven+Ear+Jup+Ura,5,True,2848,2171.05,2179.68,131.18,0.1448,1815,2187.26,2177.69,82.98,0.9014,48.2,3
92,Ear+Mar+Jup+Ura,4,True,2420,1746.51,1755.88,138.56,0.1788,1403,1767.23,1758.45,79.39,0.921,59.17,3
93,Mer+Ear+Mar+Jup+Ura,5,True,2808,2170.25,2179.07,129.39,0.224,1827,2187.13,2178.28,83.53,0.9086,45.85,3
94,Ven+Ear+Mar+Jup+Ura,5,True,2839,2167.81,2177.16,130.96,0.164,1867,2188.38,2179.59,85.31,0.9734,45.65,3
95,Mer+Ven+Ear+Mar+Jup+Ura,6,True,3223,2584.66,2593.29,124.7,0.2012,2280,2601.4,2592.41,87.65,0.9658,37.05,3
100,Ear+Sat+Ura,3,True,2104,1317.44,1328.73,159.7,0.004,946,1337.18,1329.37,70.75,0.9278,88.96,3
101,Mer+Ear+Sat+Ura,4,True,2497,1747.97,1758.93,142.85,0.0356,1382,1763.89,1756.19,78.35,0.9158,64.5,3
102,Ven+Ear+Sat+Ura,4,True,2533,1745.88,1757.12,145.08,0.0048,1422,1765.46,1757.65,80.55,0.9802,64.54,3
103,Mer+Ven+Ear+Sat+Ura,5,True,2922,2169.34,2180.14,134.7,0.0192,1847,2185.1,2177.34,84.53,0.9746,50.17,3
108,Ear+Mar+Sat+Ura,4,True,2484,1745.36,1756.51,142.32,0.0564,1428,1765.43,1758.25,80.89,0.9742,61.43,3
109,Mer+Ear+Mar+Sat+Ura,5,True,2871,2168.9,2179.6,132.37,0.106,1854,2185.16,2178.0,84.84,0.9734,47.53,3
110,Ven+Ear+Mar+Sat+Ura,5,True,2906,2166.64,2177.78,134.12,0.0448,1897,2186.54,2179.38,86.76,0.997,47.37,3
111,Mer+Ven+Ear+Mar+Sat+Ura,6,True,3289,2583.21,2593.8,127.32,0.0772,2312,2599.33,2592.13,88.95,0.9938,38.38,3
116,Ear+Jup+Sat+Ura,4,True,2455,1746.93,1757.07,140.53,0.1016,1376,1765.59,1757.72,77.93,0.8126,62.6,3
117,Mer+Ear+Jup+Sat+Ura,5,True,2844,2170.22,2180.03,131.05,0.1528,1808,2185.1,2177.36,82.74,0.8342,48.3,3
118,Ven+Ear+Jup+Sat+Ura,5,True,2875,2168.2,2178.32,132.6,0.0892,1841,2186.81,2178.86,84.19,0.9462,48.41,3
119,Mer+Ven+Ear+Jup+Sat+Ura,6,True,3260,2584.56,2594.22,126.13,0.1248,2262,2599.42,2591.5,87.02,0.9458,39.11,3
124,Ear+Mar+Jup+Sat+Ura,5,True,2821,2167.31,2177.66,130.16,0.1844,1858,2186.65,2179.4,84.97,0.9594,45.19,3
125,Mer+Ear+Mar+Jup+Sat+Ura,6,True,3204,2583.78,2593.64,124.0,0.232,2280,2599.37,2592.09,87.71,0.9606,36.29,3
126,Ven+Ear+Mar+Jup+Sat+Ura,6,True,3234,2581.5,2591.91,125.28,0.176,2316,2600.78,2593.51,89.05,0.9906,36.23,3
127,Mer+Ven+Ear+Mar+Jup+Sat+Ura,7,True,3613,2991.16,3000.94,120.79,0.208,2727,3006.72,2999.32,90.7,0.9898,30.09,3
132,Ear+Nep,2,True,1629,884.23,894.38,184.23,0.0852,466,902.36,893.32,51.64,0.6839,132.59,3
133,Mer+Ear+Nep,3,True,2021,1322.03,1331.9,152.87,0.1524,902,1336.38,1327.43,67.5,0.5911,85.37,3
134,Ven+Ear+Nep,3,True,2064,1320.06,1330.0,156.36,0.0636,950,1337.82,1328.85,71.01,0.9302,85.35,3
135,Mer+Ven+Ear+Nep,4,True,2452,1750.71,1760.22,140.06,0.1228,1375,1764.68,1755.71,77.92,0.8782,62.14,3
140,Ear+Mar+Nep,3,True,2037,1319.68,1329.57,154.36,0.1176,941,1337.91,1329.66,70.33,0.8442,84.02,3
141,Mer+Ear+Mar+Nep,4,True,2423,1750.29,1759.86,138.43,0.1828,1369,1764.8,1756.57,77.57,0.7998,60.86,3
142,Ven+Ear+Mar+Nep,4,True,2465,1748.21,1757.94,141.0,0.1008,1418,1766.08,1757.93,80.29,0.9614,60.71,3
143,Mer+Ven+Ear+Mar+Nep,5,True,2847,2171.79,2181.05,131.09,0.1544,1835,2185.93,2177.72,83.95,0.9378,47.14,3
148,Ear+Jup+Nep,3,True,2043,1320.08,1330.04,154.76,0.1008,893,1338.1,1329.03,66.74,0.4835,88.03,3
149,Mer+Ear+Jup+Nep,4,True,2430,1750.52,1760.21,138.82,0.1656,1325,1764.77,1755.83,75.08,0.4551,63.74,3
150,Ven+Ear+Jup+Nep,4,True,2469,1748.61,1758.4,141.2,0.0888,1367,1766.37,1757.3,77.39,0.7834,63.81,3
151,Mer+Ven+Ear+Jup+Nep,5,True,2852,2172.07,2181.39,131.3,0.1392,1788,2186.06,2176.98,81.79,0.7335,49.51,3
156,Ear+Mar+Jup+Nep,4,True,2437,1747.97,1757.93,139.42,0.1532,1368,1766.44,1758.04,77.44,0.757,61.98,3
157,Mer+Ear+Mar+Jup+Nep,5,True,2818,2171.41,2180.99,129.78,0.2072,1792,2186.17,2177.78,81.97,0.7287,47.81,3
158,Ven+Ear+Mar+Jup+Nep,5,True,2856,2169.3,2179.16,131.66,0.1352,1835,2187.51,2179.17,83.89,0.9106,47.77,3
159,Mer+Ven+Ear+Mar+Jup+Nep,6,True,3233,2585.88,2595.16,125.03,0.1848,2248,2600.37,2591.9,86.45,0.8878,38.58,3
164,Ear+Sat+Nep,3,True,2100,1321.21,1330.52,158.95,0.0168,926,1337.98,1328.66,69.21,0.7654,89.74,3
165,Mer+Ear+Sat+Nep,4,True,2485,1751.48,1760.59,141.88,0.062,1360,1764.54,1755.38,77.07,0.763,64.81,3
166,Ven+Ear+Sat+Nep,4,True,2529,1749.63,1758.87,144.55,0.012,1404,1766.15,1756.94,79.49,0.9418,65.05,3
167,Mer+Ven+Ear+Sat+Nep,5,True,2910,2172.85,2181.76,133.93,0.0464,1827,2185.68,2176.54,83.59,0.9234,50.34,3
172,Ear+Mar+Sat+Nep,4,True,2484,1749.16,1758.46,142.01,0.0688,1401,1766.25,1757.74,79.32,0.9034,62.69,3
