Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,85,86.88,86.72,97.84,0.871,98,84.01,84.05,116.65,0.142,-18.81,1
2,Ven,1,False,98,85.36,85.35,114.8,0.1932,98,85.12,85.28,115.12,0.1748,-0.32,1
3,Mer+Ven,2,False,183,171.75,171.59,106.55,0.3855,194,168.68,168.86,115.01,0.0576,-8.46,1
8,Mar,1,False,105,84.71,84.95,123.95,0.0856,75,85.46,85.64,87.76,0.3719,36.18,1
9,Mer+Mar,2,False,189,171.1,171.2,110.46,0.238,173,169.01,169.23,102.36,0.8042,8.1,1
10,Ven+Mar,2,False,203,169.63,169.83,119.67,0.0224,173,170.11,170.44,101.7,0.8338,17.97,1
11,Mer+Ven+Mar,3,False,287,255.53,255.6,112.31,0.068,269,253.2,253.56,106.24,0.3543,6.07,1
16,Jup,1,False,76,85.45,85.34,88.94,0.3387,70,85.14,85.28,82.22,0.0836,6.72,1
17,Mer+Jup,2,False,161,171.84,171.57,93.69,0.4227,168,168.69,168.86,99.59,1.0,-5.9,1
18,Ven+Jup,2,False,174,170.35,170.21,102.14,0.8114,168,169.81,170.09,98.93,0.9734,3.21,1
19,Mer+Ven+Jup,3,False,259,256.26,255.97,101.07,0.8874,264,252.9,253.2,104.39,0.5059,-3.32,1
24,Mar+Jup,2,False,180,169.67,169.81,106.09,0.5179,145,170.12,170.45,85.23,0.0652,20.86,1
25,Mer+Mar+Jup,3,False,264,255.58,255.58,103.29,0.6471,243,253.21,253.56,95.97,0.6039,7.33,1
26,Ven+Mar+Jup,3,False,278,254.12,254.22,109.39,0.1728,243,254.32,254.78,95.55,0.5403,13.85,1
27,Mer+Ven+Mar+Jup,4,False,362,339.55,339.51,106.61,0.2579,339,336.95,337.43,100.61,0.917,6.0,1
32,Sat,1,False,91,85.92,85.67,105.91,0.6051,93,84.92,85.06,109.51,0.4007,-3.6,1
33,Mer+Sat,2,False,173,172.3,171.9,100.41,0.935,191,168.47,168.63,113.37,0.0972,-12.96,1
34,Ven+Sat,2,False,189,170.82,170.55,110.64,0.208,191,169.57,169.86,112.64,0.1156,-2.0,1
35,Mer+Ven+Sat,3,False,271,256.71,256.3,105.57,0.3863,287,252.66,252.97,113.59,0.0476,-8.02,1
40,Mar+Sat,2,False,196,170.16,170.15,115.19,0.116,168,169.92,170.22,98.87,0.9486,16.31,1
41,Mer+Mar+Sat,3,False,277,256.05,255.91,108.18,0.2687,266,253.0,253.33,105.14,0.4607,3.05,1
42,Ven+Mar+Sat,3,False,294,254.61,254.56,115.47,0.0328,266,254.09,254.56,104.69,0.4835,10.78,1
43,Mer+Ven+Mar+Sat,4,False,375,340.02,339.84,110.29,0.0916,362,336.72,337.21,107.51,0.19,2.78,1
48,Jup+Sat,2,False,167,170.9,170.53,97.72,0.8534,163,169.63,169.87,96.09,0.6903,1.63,1
49,Mer+Jup+Sat,3,False,249,256.79,256.28,96.96,0.6939,261,252.72,252.97,103.28,0.6183,-6.31,1
50,Ven+Jup+Sat,3,False,265,255.34,254.94,103.78,0.5623,261,253.82,254.2,102.83,0.6551,0.96,1
51,Mer+Ven+Jup+Sat,4,False,347,340.75,340.2,101.84,0.7423,357,336.45,336.84,106.11,0.2891,-4.27,1
56,Mar+Jup+Sat,3,False,271,254.65,254.54,106.42,0.3807,238,254.15,254.56,93.64,0.3835,12.78,1
57,Mer+Mar+Jup+Sat,4,False,352,340.06,339.81,103.51,0.5575,336,336.78,337.2,99.77,1.0,3.74,1
