Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,133,142.03,142.01,93.64,0.4183,138,140.82,141.07,98.0,0.8182,-4.36,1
2,Ven,1,False,139,141.85,141.54,97.99,0.8458,133,141.28,141.51,94.14,0.4775,3.85,1
3,Mer+Ven,2,False,272,283.09,282.76,96.08,0.4975,271,281.31,281.8,96.34,0.5311,-0.25,1
8,Mar,1,False,155,141.39,141.36,109.62,0.4099,134,141.38,141.69,94.78,0.7131,14.84,1
9,Mer+Mar,2,False,288,282.65,282.59,101.89,0.7762,271,281.42,281.97,96.3,0.6359,5.59,1
10,Ven+Mar,2,False,293,282.43,282.12,103.74,0.5987,266,281.87,282.41,94.37,0.4407,9.37,1
11,Mer+Ven+Mar,3,False,426,422.91,422.56,100.73,0.8762,403,421.13,421.92,95.7,0.4419,5.03,1
16,Jup,1,False,155,141.44,141.52,109.59,0.2623,145,141.36,141.54,102.58,0.7962,7.01,1
17,Mer+Jup,2,False,287,282.67,282.73,101.53,0.7978,283,281.4,281.82,100.57,0.9542,0.96,1
18,Ven+Jup,2,False,293,282.47,282.27,103.73,0.5459,277,281.85,282.27,98.28,0.781,5.45,1
19,Mer+Ven+Jup,3,False,425,422.92,422.7,100.49,0.9414,415,421.1,421.76,98.55,0.7622,1.94,1
24,Mar+Jup,2,False,308,282.03,282.09,109.21,0.2116,279,281.94,282.43,98.96,0.9366,10.25,1
25,Mer+Mar+Jup,3,False,440,422.5,422.53,104.14,0.4455,416,421.22,421.94,98.76,0.8538,5.38,1
26,Ven+Mar+Jup,3,False,445,422.26,422.06,105.39,0.3267,410,421.64,422.38,97.24,0.6379,8.15,1
27,Mer+Ven+Mar+Jup,4,False,577,561.95,561.72,102.68,0.5543,547,560.13,561.11,97.66,0.6175,5.02,1
32,Sat,1,False,155,141.44,141.64,109.59,0.224,144,141.5,141.44,101.77,0.8514,7.82,1
33,Mer+Sat,2,False,286,282.65,282.84,101.19,0.8418,281,281.5,281.71,99.82,0.991,1.37,1
34,Ven+Sat,2,False,293,282.5,282.39,103.72,0.5215,277,282.0,282.17,98.23,0.777,5.49,1
