Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,132,121.3,121.26,108.82,0.3423,122,118.25,118.04,103.17,0.7327,5.65,1
2,Ven,1,False,118,119.52,119.64,98.73,0.9454,111,119.74,119.57,92.7,0.3991,6.03,1
3,Mer+Ven,2,False,250,240.14,240.22,104.1,0.5135,231,237.33,236.96,97.33,0.6823,6.77,1
8,Mar,1,False,107,119.06,119.2,89.87,0.4159,142,120.22,119.96,118.12,0.1484,-28.25,1
9,Mer+Mar,2,False,239,239.69,239.8,99.71,0.987,263,237.8,237.36,110.6,0.1676,-10.89,1
10,Ven+Mar,2,False,224,237.94,238.18,94.14,0.4443,251,239.29,238.87,104.89,0.5207,-10.75,1
11,Mer+Ven+Mar,3,False,356,357.9,358.1,99.47,0.9394,370,356.21,355.61,103.87,0.5159,-4.4,1
16,Jup,1,False,109,119.56,119.65,91.17,0.3619,156,119.44,119.54,130.61,0.0052,-39.44,1
17,Mer+Jup,2,False,241,240.19,240.23,100.34,0.9786,277,237.04,236.93,116.86,0.0128,-16.52,1
18,Ven+Jup,2,False,227,238.4,238.62,95.22,0.4335,266,238.51,238.45,111.53,0.0836,-16.31,1
19,Mer+Ven+Jup,3,False,359,358.37,358.53,100.18,0.9834,385,355.44,355.18,108.32,0.1188,-8.14,1
24,Mar+Jup,2,False,216,237.96,238.18,90.77,0.22,292,238.99,238.84,122.18,0.0056,-31.41,1
25,Mer+Mar+Jup,3,False,348,357.94,358.1,97.22,0.6519,412,355.92,355.57,115.76,0.0096,-18.53,1
26,Ven+Mar+Jup,3,False,333,356.17,356.5,93.49,0.2683,400,357.38,357.08,111.92,0.0516,-18.43,1
27,Mer+Ven+Mar+Jup,4,False,465,475.48,475.75,97.8,0.6683,518,473.66,473.17,109.36,0.062,-11.57,1
32,Sat,1,False,104,119.78,120.02,86.83,0.1828,135,119.0,119.24,113.44,0.18,-26.62,1
33,Mer+Sat,2,False,236,240.4,240.59,98.17,0.8006,257,236.57,236.62,108.63,0.1872,-10.46,1
34,Ven+Sat,2,False,221,238.62,238.99,92.62,0.2555,244,238.08,238.15,102.49,0.7215,-9.87,1
35,Mer+Ven+Sat,3,False,353,358.57,358.88,98.45,0.7906,364,354.99,354.87,102.54,0.6255,-4.09,1
40,Mar+Sat,2,False,211,238.15,238.56,88.6,0.1344,274,238.59,238.54,114.84,0.054,-26.24,1
41,Mer+Mar+Sat,3,False,343,358.11,358.46,95.78,0.5031,395,355.49,355.27,111.11,0.0604,-15.33,1
42,Ven+Mar+Sat,3,False,327,356.36,356.87,91.76,0.166,381,356.99,356.79,106.72,0.2627,-14.96,1
43,Mer+Ven+Mar+Sat,4,False,459,475.65,476.11,96.5,0.4847,500,473.24,472.87,105.65,0.2567,-9.15,1
48,Jup+Sat,2,False,213,238.69,239.0,89.24,0.1124,285,237.76,238.12,119.87,0.0044,-30.63,1
49,Mer+Jup+Sat,3,False,345,358.65,358.89,96.19,0.5083,406,354.69,354.84,114.47,0.0084,-18.27,1
50,Ven+Jup+Sat,3,False,330,356.87,357.3,92.47,0.1572,393,356.17,356.37,110.34,0.0604,-17.87,1
51,Mer+Ven+Jup+Sat,4,False,462,476.15,476.53,97.03,0.5399,512,472.43,472.44,108.38,0.0824,-11.35,1
56,Mar+Jup+Sat,3,False,320,356.41,356.87,89.78,0.084,418,356.68,356.76,117.19,0.0064,-27.41,1
57,Mer+Mar+Jup+Sat,4,False,452,475.71,476.11,95.02,0.3343,538,472.94,472.83,113.76,0.008,-18.74,1
58,Ven+Mar+Jup+Sat,4,False,436,473.95,474.53,91.99,0.1056,524,474.42,474.35,110.45,0.0412,-18.46,1
59,Mer+Ven+Mar+Jup+Sat,5,False,568,592.58,593.1,95.85,0.3543,642,590.02,589.77,108.81,0.0536,-12.96,1
64,Ura,1,False,127,118.73,118.7,106.96,0.5403,126,120.82,120.6,104.29,0.6955,2.67,1
65,Mer+Ura,2,False,259,239.41,239.33,108.18,0.2352,248,238.44,238.01,104.01,0.5531,4.17,1
66,Ven+Ura,2,False,245,237.59,237.68,103.12,0.6451,236,239.89,239.5,98.38,0.8146,4.74,1
67,Mer+Ven+Ura,3,False,377,357.6,357.63,105.43,0.3027,356,356.85,356.26,99.76,0.991,5.66,1
72,Mar+Ura,2,False,234,237.14,237.25,98.68,0.8766,268,240.36,239.89,111.5,0.1348,-12.83,1
73,Mer+Mar+Ura,3,False,366,357.16,357.21,102.48,0.6835,389,357.32,356.65,108.87,0.1328,-6.39,1
74,Ven+Mar+Ura,3,False,351,355.37,355.57,98.77,0.845,376,358.76,358.12,104.81,0.4031,-6.04,1
