Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,117,123.54,123.47,94.71,0.6279,114,121.68,121.72,93.69,0.5147,1.02,1
2,Ven,1,False,135,122.51,122.59,110.2,0.2767,138,122.52,122.56,112.64,0.1808,-2.44,1
3,Mer+Ven,2,False,251,245.34,245.38,102.31,0.7443,251,243.51,243.61,103.08,0.6371,-0.77,1
8,Mar,1,False,153,122.45,122.43,124.94,0.0228,114,122.62,122.72,92.97,0.5747,31.97,1
9,Mer+Mar,2,False,269,245.3,245.23,109.66,0.1848,227,243.63,243.77,93.17,0.3635,16.49,1
10,Ven+Mar,2,False,288,244.29,244.35,117.89,0.0188,251,244.46,244.61,102.68,0.7231,15.22,1
11,Mer+Ven+Mar,3,False,403,366.44,366.46,109.98,0.0832,363,364.78,364.98,99.51,0.951,10.47,1
16,Jup,1,False,136,122.75,122.63,110.79,0.3159,115,122.31,122.52,94.02,0.5795,16.77,1
17,Mer+Jup,2,False,251,245.59,245.42,102.2,0.7483,229,243.31,243.56,94.12,0.3991,8.09,1
18,Ven+Jup,2,False,271,244.57,244.55,110.81,0.1188,253,244.15,244.41,103.62,0.5879,7.18,1
19,Mer+Ven+Jup,3,False,385,366.7,366.65,104.99,0.3759,366,364.47,364.78,100.42,0.9362,4.57,1
24,Mar+Jup,2,False,288,244.51,244.38,117.79,0.0196,229,244.28,244.56,93.74,0.4483,24.04,1
25,Mer+Mar+Jup,3,False,402,366.66,366.49,109.64,0.1048,342,364.62,364.93,93.8,0.3047,15.84,1
26,Ven+Mar+Jup,3,False,423,365.64,365.62,115.69,0.0076,366,365.45,365.77,100.15,0.9858,15.53,1
27,Mer+Ven+Mar+Jup,4,False,536,487.11,487.05,110.04,0.0444,478,485.1,485.47,98.54,0.7954,11.5,1
32,Sat,1,False,130,122.75,122.81,105.91,0.5795,141,122.4,122.39,115.2,0.1148,-9.29,1
33,Mer+Sat,2,False,247,245.58,245.58,100.58,0.9558,254,243.38,243.42,104.36,0.5311,-3.78,1
34,Ven+Sat,2,False,265,244.59,244.72,108.35,0.2016,279,244.24,244.27,114.23,0.0384,-5.89,1
35,Mer+Ven+Sat,3,False,381,366.71,366.81,103.9,0.4827,391,364.53,364.63,107.26,0.18,-3.37,1
