Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,382,147.44,147.36,259.09,0.0636,0,145.94,147.19,0.0,1.0,259.09,1
5,Mer+Ear,2,True,531,294.56,294.51,180.27,0.0616,144,292.12,293.18,49.29,0.4463,130.97,1
6,Ven+Ear,2,True,533,293.7,293.86,181.48,0.05,139,292.36,293.62,47.54,0.2671,133.93,1
7,Mer+Ven+Ear,3,True,681,440.01,440.19,154.77,0.048,283,437.71,438.8,64.66,0.2887,90.11,1
12,Ear+Mar,2,True,539,293.61,293.28,183.58,0.0356,161,292.8,294.16,54.99,0.8666,128.59,1
13,Mer+Ear+Mar,3,True,688,439.91,439.62,156.39,0.0344,305,438.18,439.34,69.61,0.7694,86.79,1
14,Ven+Ear+Mar,3,True,690,439.07,438.97,157.15,0.0312,300,438.38,439.77,68.43,0.6695,88.72,1
15,Mer+Ven+Ear+Mar,4,True,838,584.56,584.5,143.35,0.0272,444,582.94,584.14,76.17,0.6215,67.19,1
20,Ear+Jup,2,True,534,294.01,293.64,181.63,0.0476,146,292.52,293.82,49.91,0.5067,131.71,1
21,Mer+Ear+Jup,3,True,683,440.33,439.97,155.11,0.0412,289,437.9,438.99,66.0,0.4263,89.11,1
22,Ven+Ear+Jup,3,True,685,439.45,439.33,155.88,0.0364,283,438.11,439.43,64.6,0.2643,91.28,1
23,Mer+Ven+Ear+Jup,4,True,833,584.96,584.84,142.4,0.0292,426,582.66,583.79,73.11,0.2675,69.29,1
28,Ear+Mar+Jup,3,True,691,439.37,438.74,157.27,0.0256,300,438.58,439.96,68.4,0.6599,88.87,1
29,Mer+Ear+Mar+Jup,4,True,840,584.88,584.26,143.62,0.0212,443,583.16,584.33,75.97,0.6123,67.65,1
30,Ven+Ear+Mar+Jup,4,True,842,584.0,583.63,144.18,0.0204,437,583.34,584.76,74.91,0.4679,69.27,1
31,Mer+Ven+Ear+Mar+Jup,5,True,990,728.7,728.34,135.86,0.0188,580,727.1,728.32,79.77,0.4567,56.09,1
36,Ear+Sat,2,True,517,294.12,294.0,175.78,0.1164,149,292.12,293.56,51.01,0.6111,124.77,1
37,Mer+Ear+Sat,3,True,665,440.41,440.31,150.99,0.1152,293,437.46,438.72,66.98,0.5295,84.02,1
38,Ven+Ear+Sat,3,True,668,439.56,439.69,151.97,0.0916,287,437.72,439.17,65.57,0.3707,86.4,1
39,Mer+Ven+Ear+Sat,4,True,815,585.05,585.19,139.3,0.09,431,582.24,583.53,74.02,0.3667,65.28,1
44,Ear+Mar+Sat,3,True,674,439.44,439.11,153.38,0.0768,310,438.16,439.71,70.75,0.8414,82.63,1
45,Mer+Ear+Mar+Sat,4,True,822,584.92,584.61,140.53,0.0692,454,582.71,584.07,77.91,0.7982,62.62,1
46,Ven+Ear+Mar+Sat,4,True,825,584.08,583.99,141.25,0.0596,448,582.94,584.51,76.85,0.6883,64.39,1
47,Mer+Ven+Ear+Mar+Sat,5,True,972,728.76,728.69,133.38,0.0576,592,726.67,728.06,81.47,0.6711,51.91,1
52,Ear+Jup+Sat,3,True,667,439.83,439.47,151.65,0.0988,295,437.88,439.37,67.37,0.5715,84.28,1
53,Mer+Ear+Jup+Sat,4,True,815,585.33,584.96,139.24,0.0984,438,582.43,583.72,75.2,0.5155,64.03,1
