Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
28,Ear+Mar+Jup,3,True,2502,1634.49,1635.99,153.07,0.2976,1134,1636.1,1636.45,69.31,0.8983,83.76,3
29,Mer+Ear+Mar+Jup,4,True,3029,2167.78,2169.18,139.73,0.2911,1720,2158.13,2158.2,79.7,0.9172,60.03,3
30,Ven+Ear+Mar+Jup,4,True,3016,2162.02,2163.5,139.5,0.3022,1647,2163.18,2163.71,76.14,0.6597,63.36,3
31,Mer+Ven+Ear+Mar+Jup,5,True,3538,2686.6,2687.78,131.69,0.2898,2226,2676.66,2676.75,83.16,0.9842,48.53,3
36,Ear+Sat,2,True,1988,1100.35,1102.05,180.67,0.2845,552,1098.21,1098.49,50.26,0.5077,130.41,3
37,Mer+Ear+Sat,3,True,2524,1642.3,1644.05,153.69,0.2803,1140,1628.76,1628.93,69.99,0.9939,83.7,3
38,Ven+Ear+Sat,3,True,2506,1636.8,1638.44,153.1,0.2941,1079,1634.3,1634.69,66.02,0.2992,87.08,3
39,Mer+Ven+Ear+Sat,4,True,3036,2169.83,2171.4,139.92,0.2861,1659,2156.08,2156.28,76.95,0.8529,62.97,3
44,Ear+Mar+Sat,3,True,2506,1635.54,1637.27,153.22,0.2943,1114,1635.41,1635.82,68.12,0.7236,85.1,3
45,Mer+Ear+Mar+Sat,4,True,3034,2168.58,2170.32,139.91,0.286,1694,2157.2,2157.47,78.53,0.9643,61.38,3
46,Ven+Ear+Mar+Sat,4,True,3015,2163.1,2164.75,139.38,0.3036,1629,2162.54,2163.08,75.33,0.4674,64.06,3
47,Mer+Ven+Ear+Mar+Sat,5,True,3537,2687.37,2688.9,131.62,0.2921,2201,2675.72,2676.02,82.26,0.9141,49.36,3
52,Ear+Jup+Sat,3,True,2503,1637.04,1638.61,152.9,0.2981,1123,1634.25,1634.45,68.72,0.8119,84.18,3
53,Mer+Ear+Jup+Sat,4,True,3030,2169.88,2171.5,139.64,0.2918,1704,2155.89,2155.98,79.04,0.9428,60.6,3
54,Ven+Ear+Jup+Sat,4,True,3013,2164.52,2166.07,139.2,0.307,1638,2161.38,2161.73,75.78,0.5867,63.41,3
55,Mer+Ven+Ear+Jup+Sat,5,True,3535,2688.63,2690.05,131.48,0.2936,2212,2674.44,2674.55,82.71,0.9712,48.77,3
60,Ear+Mar+Jup+Sat,4,True,3014,2163.12,2164.84,139.34,0.3028,1667,2162.29,2162.77,77.09,0.8439,62.24,3
61,Mer+Ear+Mar+Jup+Sat,5,True,3534,2687.28,2688.93,131.51,0.2941,2240,2675.39,2675.66,83.73,0.9444,47.78,3
62,Ven+Ear+Mar+Jup+Sat,5,True,3515,2681.81,2683.53,131.07,0.3124,2170,2680.58,2681.26,80.95,0.6156,50.12,3
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,4030,3197.38,3198.87,126.04,0.296,2736,3185.24,3185.58,85.9,0.9698,40.14,3
68,Ear+Ura,2,True,1976,1095.29,1096.79,180.41,0.294,583,1102.38,1102.61,52.89,0.9114,127.52,3
69,Mer+Ear+Ura,3,True,2510,1637.98,1639.51,153.24,0.2932,1168,1633.56,1633.61,71.5,0.9242,81.74,3
70,Ven+Ear+Ura,3,True,2502,1631.88,1633.28,153.32,0.2942,1107,1638.46,1638.75,67.56,0.5994,85.76,3
71,Mer+Ven+Ear+Ura,4,True,3030,2165.65,2166.94,139.91,0.2871,1684,2160.87,2160.89,77.93,0.9813,61.98,3
76,Ear+Mar+Ura,3,True,2487,1630.62,1632.05,152.52,0.3118,1135,1639.53,1639.83,69.23,0.892,83.29,3
77,Mer+Ear+Mar+Ura,4,True,3012,2164.48,2165.82,139.16,0.3077,1712,2162.03,2162.03,79.18,0.9353,59.97,3
78,Ven+Ear+Mar+Ura,4,True,3004,2158.28,2159.63,139.19,0.3137,1647,2166.61,2167.03,76.02,0.6157,63.17,3
79,Mer+Ven+Ear+Mar+Ura,5,True,3523,2683.37,2684.48,131.29,0.3042,2216,2680.5,2680.52,82.67,0.9695,48.62,3
84,Ear+Jup+Ura,3,True,2496,1632.53,1633.51,152.89,0.295,1166,1638.96,1638.58,71.14,0.9734,81.75,3
85,Mer+Ear+Jup+Ura,4,True,3021,2166.09,2167.11,139.47,0.2934,1744,2161.21,2160.65,80.7,0.9012,58.77,3
86,Ven+Ear+Jup+Ura,4,True,3014,2160.2,2161.06,139.52,0.2938,1678,2166.14,2165.79,77.47,0.8723,62.06,3
87,Mer+Ven+Ear+Jup+Ura,5,True,3534,2685.03,2685.74,131.62,0.2866,2249,2679.8,2679.16,83.92,0.9409,47.69,3
92,Ear+Mar+Jup+Ura,4,True,3000,2158.73,2159.79,138.97,0.3103,1700,2166.94,2166.79,78.45,0.9933,60.52,3
93,Mer+Ear+Mar+Jup+Ura,5,True,3517,2683.68,2684.57,131.05,0.3051,2270,2680.72,2680.21,84.68,0.9103,46.37,3
