Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,297,123.65,122.65,240.2,0.2328,0,124.05,122.51,0.0,1.0,240.2,1
5,Mer+Ear,2,True,413,246.25,245.43,167.72,0.2823,114,245.03,243.55,46.52,0.2631,121.19,1
6,Ven+Ear,2,True,432,245.5,244.56,175.97,0.1476,138,245.79,244.39,56.15,0.955,119.82,1
7,Mer+Ven+Ear,3,True,547,367.44,366.66,148.87,0.188,251,366.12,364.76,68.56,0.7319,80.31,1
12,Ear+Mar,2,True,450,245.38,244.4,183.39,0.0556,114,246.21,244.55,46.3,0.2863,137.09,1
13,Mer+Ear+Mar,3,True,565,367.27,366.51,153.84,0.0976,227,366.52,364.93,61.93,0.1824,91.9,1
14,Ven+Ear+Mar,3,True,585,366.58,365.64,159.58,0.0236,251,367.27,365.76,68.34,0.6879,91.24,1
15,Mer+Ven+Ear+Mar,4,True,699,487.82,487.06,143.29,0.048,363,486.94,485.46,74.55,0.5023,68.74,1
20,Ear+Jup,2,True,429,245.45,244.6,174.78,0.1624,115,246.22,244.35,46.71,0.2667,128.08,1
21,Mer+Ear+Jup,3,True,543,367.36,366.69,147.81,0.212,229,366.53,364.72,62.48,0.1964,85.33,1
22,Ven+Ear+Jup,3,True,564,366.62,365.83,153.84,0.0844,253,367.27,365.56,68.89,0.7538,84.95,1
23,Mer+Ven+Ear+Jup,4,True,677,487.86,487.25,138.77,0.1344,366,486.93,485.25,75.16,0.5679,63.6,1
28,Ear+Mar+Jup,3,True,581,366.51,365.67,158.52,0.0304,229,367.7,365.71,62.28,0.2124,96.24,1
29,Mer+Ear+Mar+Jup,4,True,694,487.72,487.09,142.29,0.056,342,487.35,485.41,70.18,0.144,72.12,1
30,Ven+Ear+Mar+Jup,4,True,716,487.03,486.23,147.01,0.0116,366,488.07,486.25,74.99,0.5475,72.02,1
31,Mer+Ven+Ear+Mar+Jup,5,True,828,607.58,606.98,136.28,0.0268,478,607.07,605.28,78.74,0.4107,57.54,1
36,Ear+Sat,2,True,426,245.76,244.77,173.34,0.1928,141,245.86,244.21,57.35,0.9778,115.99,1
37,Mer+Ear+Sat,3,True,542,367.67,366.85,147.42,0.228,254,366.13,364.57,69.37,0.783,78.04,1
38,Ven+Ear+Sat,3,True,561,366.94,366.0,152.88,0.114,279,366.93,365.42,76.04,0.9798,76.85,1
39,Mer+Ven+Ear+Sat,4,True,676,488.19,487.41,138.47,0.1412,391,486.55,485.11,80.36,0.9562,58.11,1
44,Ear+Mar+Sat,3,True,579,366.84,365.84,157.83,0.0432,255,367.31,365.58,69.42,0.7475,88.41,1
45,Mer+Ear+Mar+Sat,4,True,694,488.05,487.26,142.2,0.07,367,486.92,485.27,75.37,0.5799,66.83,1
46,Ven+Ear+Mar+Sat,4,True,714,487.38,486.41,146.5,0.0164,392,487.71,486.11,80.38,0.927,66.12,1
47,Mer+Ven+Ear+Mar+Sat,5,True,828,607.93,607.14,136.2,0.0304,503,606.67,605.14,82.91,0.8118,53.29,1
52,Ear+Jup+Sat,3,True,558,366.84,366.04,152.11,0.1244,256,367.37,365.38,69.68,0.7914,82.43,1
53,Mer+Ear+Jup+Sat,4,True,672,488.06,487.44,137.69,0.1736,369,486.97,485.06,75.77,0.6287,61.91,1
54,Ven+Ear+Jup+Sat,4,True,693,487.34,486.6,142.2,0.06,394,487.74,485.91,80.78,0.9666,61.42,1
55,Mer+Ven+Ear+Jup+Sat,5,True,806,607.89,607.33,132.59,0.0884,506,606.7,604.93,83.4,0.8714,49.19,1
60,Ear+Mar+Jup+Sat,4,True,710,487.25,486.44,145.72,0.0212,370,488.15,486.07,75.8,0.6023,69.92,1
61,Mer+Ear+Mar+Jup+Sat,5,True,823,607.77,607.17,135.41,0.0392,482,607.09,605.09,79.4,0.4783,56.02,1
62,Ven+Ear+Mar+Jup+Sat,5,True,845,607.1,606.33,139.19,0.0064,507,607.85,605.93,83.41,0.8358,55.78,1
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,957,726.97,726.39,131.64,0.016,618,726.15,724.29,85.11,0.7191,46.54,1
68,Ear+Ura,2,True,421,244.97,244.14,171.86,0.228,120,246.58,244.92,48.67,0.4319,123.19,1
69,Mer+Ear+Ura,3,True,535,366.92,366.28,145.81,0.2839,234,366.92,365.32,63.77,0.2911,82.03,1
70,Ven+Ear+Ura,3,True,555,366.15,365.38,151.58,0.1472,257,367.63,366.13,69.91,0.8074,81.67,1
71,Mer+Ven+Ear+Ura,4,True,668,487.44,486.84,137.04,0.2,370,487.32,485.86,75.93,0.6371,61.12,1
76,Ear+Mar+Ura,3,True,574,366.03,365.22,156.82,0.0544,231,368.07,366.28,62.76,0.2292,94.06,1
77,Mer+Ear+Mar+Ura,4,True,687,487.28,486.68,140.99,0.0984,344,487.74,486.02,70.53,0.1596,70.46,1
78,Ven+Ear+Mar+Ura,4,True,708,486.57,485.78,145.51,0.0296,367,488.44,486.81,75.14,0.5539,70.37,1
