Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,58,61.28,61.23,94.65,0.7451,61,60.6,60.59,100.66,0.9882,-6.01,1
2,Ven,1,False,45,60.74,60.92,74.09,0.0716,66,60.88,60.94,108.41,0.5315,-34.32,1
3,Mer+Ven,2,False,102,121.67,121.81,83.83,0.0972,125,121.13,121.2,103.19,0.7578,-19.36,1
8,Mar,1,False,46,61.2,61.15,75.16,0.0792,56,60.65,60.72,92.34,0.6863,-17.18,1
9,Mer+Mar,2,False,104,122.13,122.04,85.15,0.1308,117,120.9,120.98,96.77,0.797,-11.62,1
10,Ven+Mar,2,False,90,121.6,121.74,74.01,0.0052,122,121.21,121.33,100.66,0.957,-26.64,1
11,Mer+Ven+Mar,3,False,147,182.19,182.29,80.68,0.0112,181,181.11,181.25,99.94,1.0,-19.25,1
16,Jup,1,False,40,61.03,61.08,65.54,0.0044,56,60.65,60.78,92.33,0.6515,-26.79,1
17,Mer+Jup,2,False,98,121.96,121.97,80.35,0.0312,117,120.92,121.03,96.76,0.7742,-16.41,1
18,Ven+Jup,2,False,85,121.43,121.67,70.0,0.0028,122,121.19,121.38,100.67,0.955,-30.67,1
19,Mer+Ven+Jup,3,False,142,182.02,182.22,78.01,0.0052,181,181.11,181.3,99.94,1.0,-21.93,1
24,Mar+Jup,2,False,85,121.88,121.89,69.74,0.0012,112,120.95,121.16,92.6,0.5015,-22.86,1
25,Mer+Mar+Jup,3,False,143,182.47,182.44,78.37,0.0024,173,180.88,181.09,95.65,0.6195,-17.28,1
26,Ven+Mar+Jup,3,False,129,181.94,182.14,70.9,0.0008,178,181.17,181.43,98.25,0.871,-27.35,1
27,Mer+Ven+Mar+Jup,4,False,186,242.19,242.35,76.8,0.0004,237,240.75,241.02,98.44,0.865,-21.64,1
32,Sat,1,False,56,61.07,61.03,91.7,0.5479,70,60.74,60.82,115.25,0.2424,-23.55,1
33,Mer+Sat,2,False,114,122.01,121.91,93.43,0.4751,131,121.0,121.07,108.27,0.3863,-14.83,1
34,Ven+Sat,2,False,101,121.47,121.62,83.15,0.0692,135,121.29,121.42,111.3,0.218,-28.15,1
35,Mer+Ven+Sat,3,False,158,182.07,182.16,86.78,0.078,194,181.2,181.34,107.06,0.3387,-20.28,1
40,Mar+Sat,2,False,101,121.94,121.84,82.83,0.0556,126,121.05,121.21,104.09,0.6947,-21.27,1
41,Mer+Mar+Sat,3,False,159,182.54,182.39,87.1,0.082,187,180.96,181.13,103.34,0.6947,-16.23,1
42,Ven+Mar+Sat,3,False,145,182.0,182.09,79.67,0.0048,191,181.28,181.47,105.36,0.5095,-25.69,1
43,Mer+Ven+Mar+Sat,4,False,202,242.27,242.3,83.38,0.0108,250,240.85,241.06,103.8,0.5939,-20.42,1
48,Jup+Sat,2,False,96,121.75,121.77,78.85,0.0104,124,121.07,121.26,102.42,0.8206,-23.57,1
49,Mer+Jup+Sat,3,False,154,182.35,182.31,84.45,0.0336,185,180.99,181.17,102.21,0.7982,-17.76,1
50,Ven+Jup+Sat,3,False,141,181.82,182.02,77.55,0.002,189,181.28,181.53,104.26,0.5819,-26.71,1
51,Mer+Ven+Jup+Sat,4,False,198,242.08,242.22,81.79,0.0048,248,240.86,241.11,102.97,0.6559,-21.17,1
56,Mar+Jup+Sat,3,False,140,182.28,182.25,76.81,0.0008,180,181.03,181.31,99.43,0.9806,-22.63,1
