Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,23,18.66,18.67,123.23,0.4559,17,17.88,17.89,95.06,0.9506,28.17,1
2,Ven,1,False,35,18.26,18.25,191.64,0.016,24,18.47,18.26,129.96,0.3443,61.68,1
3,Mer+Ven,2,False,58,36.82,36.82,157.51,0.0132,41,36.25,36.05,113.1,0.5463,44.4,1
8,Mar,1,False,23,18.17,18.31,126.56,0.4319,11,18.36,18.19,59.9,0.232,66.65,1
9,Mer+Mar,2,False,46,36.74,36.87,125.21,0.2527,28,36.15,35.98,77.46,0.3071,47.75,1
10,Ven+Mar,2,False,58,36.35,36.46,159.57,0.0148,35,36.73,36.34,95.3,0.9274,64.27,1
11,Mer+Ven+Mar,3,False,81,54.81,54.92,147.79,0.0128,52,54.41,54.04,95.57,0.8766,52.22,1
16,Jup,1,False,19,18.27,18.35,104.02,0.9306,24,18.23,18.17,131.63,0.2667,-27.62,1
17,Mer+Jup,2,False,42,36.83,36.91,114.05,0.4907,41,36.01,35.96,113.87,0.4835,0.19,1
18,Ven+Jup,2,False,53,36.42,36.5,145.51,0.0428,48,36.6,36.32,131.14,0.1632,14.37,1
19,Mer+Ven+Jup,3,False,76,54.88,54.96,138.49,0.0304,65,54.28,54.02,119.75,0.2575,18.73,1
24,Mar+Jup,2,False,42,36.34,36.55,115.57,0.4755,35,36.5,36.25,95.89,0.9482,19.68,1
25,Mer+Mar+Jup,3,False,65,54.8,55.02,118.61,0.2883,52,54.18,53.95,95.98,0.8802,22.63,1
26,Ven+Mar+Jup,3,False,76,54.41,54.6,139.68,0.032,59,54.77,54.31,107.73,0.6555,31.95,1
27,Mer+Ven+Mar+Jup,4,False,99,72.77,72.96,136.05,0.0216,76,72.34,71.9,105.05,0.7479,31.0,1
32,Sat,1,False,27,18.26,18.37,147.86,0.1104,8,18.08,18.16,44.25,0.02,103.62,1
33,Mer+Sat,2,False,49,36.83,36.93,133.05,0.1036,25,35.86,35.96,69.71,0.1144,63.34,1
34,Ven+Sat,2,False,62,36.42,36.52,170.24,0.0032,32,36.44,36.32,87.83,0.6139,82.42,1
35,Mer+Ven+Sat,3,False,84,54.88,54.98,153.06,0.0024,49,54.12,54.01,90.55,0.6171,62.51,1
40,Mar+Sat,2,False,49,36.33,36.58,134.88,0.1344,19,36.34,36.25,52.29,0.0128,82.59,1
41,Mer+Mar+Sat,3,False,71,54.8,55.04,129.57,0.0936,36,54.02,53.94,66.64,0.0352,62.93,1
42,Ven+Mar+Sat,3,False,84,54.4,54.63,154.42,0.0044,43,54.59,54.31,78.77,0.23,75.64,1
43,Mer+Ven+Mar+Sat,4,False,106,72.76,72.98,145.68,0.0044,60,72.17,71.9,83.13,0.2503,62.54,1
48,Jup+Sat,2,False,46,36.43,36.62,126.28,0.2012,32,36.22,36.23,88.36,0.6247,37.92,1
49,Mer+Jup+Sat,3,False,68,54.89,55.08,123.89,0.1548,49,53.89,53.92,90.93,0.6123,32.96,1
50,Ven+Jup+Sat,3,False,80,54.48,54.67,146.84,0.0104,56,54.47,54.28,102.8,0.8782,44.04,1
51,Mer+Ven+Jup+Sat,4,False,102,72.84,73.02,140.04,0.0092,73,72.05,71.88,101.32,0.9302,38.71,1
56,Mar+Jup+Sat,3,False,68,54.4,54.72,125.01,0.1624,43,54.38,54.21,79.08,0.2212,45.93,1
57,Mer+Mar+Jup+Sat,4,False,90,72.76,73.08,123.69,0.1152,60,71.95,71.81,83.39,0.2511,40.3,1
58,Ven+Mar+Jup+Sat,4,False,102,72.36,72.67,140.96,0.0116,67,72.53,72.17,92.37,0.6619,48.58,1
59,Mer+Ven+Mar+Jup+Sat,5,False,124,90.62,90.92,136.83,0.0112,84,90.01,89.67,93.33,0.6603,43.51,1
64,Ura,1,False,19,18.0,18.0,105.56,0.8154,18,18.47,18.49,97.45,1.0,8.12,1
65,Mer+Ura,2,False,42,36.57,36.57,114.85,0.4567,35,36.26,36.29,96.53,0.945,18.32,1
66,Ven+Ura,2,False,54,36.16,36.15,149.33,0.026,42,36.83,36.65,114.03,0.4947,35.31,1
67,Mer+Ven+Ura,3,False,77,54.63,54.62,140.96,0.0188,59,54.52,54.35,108.22,0.6239,32.74,1
72,Mar+Ura,2,False,42,36.08,36.21,116.42,0.4343,29,36.73,36.58,78.94,0.3259,37.47,1
73,Mer+Mar+Ura,3,False,65,54.55,54.68,119.16,0.2583,46,54.43,54.28,84.52,0.3787,34.64,1
74,Ven+Mar+Ura,3,False,77,54.15,54.26,142.19,0.018,53,54.99,54.63,96.37,0.907,45.82,1
75,Mer+Ven+Mar+Ura,4,False,100,72.52,72.63,137.9,0.0148,70,72.59,72.23,96.44,0.8602,41.46,1
80,Jup+Ura,2,False,38,36.17,36.25,105.05,0.7946,42,36.61,36.56,114.73,0.4539,-9.68,1
81,Mer+Jup+Ura,3,False,61,54.64,54.72,111.65,0.4803,59,54.29,54.26,108.68,0.5899,2.96,1
82,Ven+Jup+Ura,3,False,72,54.23,54.3,132.77,0.054,66,54.87,54.61,120.28,0.226,12.49,1
83,Mer+Ven+Jup+Ura,4,False,95,72.59,72.67,130.87,0.0344,83,72.45,72.21,114.56,0.3143,16.31,1
88,Mar+Jup+Ura,3,False,61,54.15,54.35,112.64,0.4499,53,54.78,54.54,96.76,0.9194,15.88,1
89,Mer+Mar+Jup+Ura,4,False,84,72.52,72.72,115.83,0.2831,70,72.36,72.14,96.74,0.8542,19.09,1
90,Ven+Mar+Jup+Ura,4,False,95,72.12,72.31,131.72,0.0344,77,72.94,72.49,105.57,0.7087,26.15,1
91,Mer+Ven+Mar+Jup+Ura,5,False,118,90.39,90.57,130.55,0.022,94,90.42,90.0,103.96,0.7822,26.6,1
96,Sat+Ura,2,False,46,36.13,36.27,127.33,0.1652,26,36.44,36.56,71.35,0.1172,55.98,1
97,Mer+Sat+Ura,3,False,68,54.6,54.74,124.54,0.1292,43,54.13,54.25,79.44,0.1896,45.1,1
98,Ven+Sat+Ura,3,False,81,54.19,54.32,149.49,0.0064,50,54.69,54.61,91.42,0.6755,58.07,1
99,Mer+Ven+Sat+Ura,4,False,103,72.55,72.69,141.96,0.0056,67,72.28,72.21,92.7,0.6575,49.26,1
104,Mar+Sat+Ura,3,False,68,54.1,54.38,125.69,0.1332,37,54.6,54.54,67.77,0.038,57.92,1
105,Mer+Mar+Sat+Ura,4,False,90,72.48,72.74,124.18,0.1016,54,72.19,72.14,74.8,0.0572,49.37,1
106,Ven+Mar+Sat+Ura,4,False,103,72.07,72.33,142.91,0.0056,61,72.75,72.49,83.85,0.2915,59.06,1
107,Mer+Ven+Mar+Sat+Ura,5,False,125,90.34,90.59,138.36,0.0056,78,90.24,89.99,86.44,0.3079,51.92,1
112,Jup+Sat+Ura,3,False,65,54.2,54.42,119.92,0.2276,50,54.48,54.52,91.78,0.6747,28.14,1
113,Mer+Jup+Sat+Ura,4,False,87,72.57,72.78,119.88,0.158,67,72.06,72.12,92.98,0.6647,26.9,1
114,Ven+Jup+Sat+Ura,4,False,99,72.15,72.37,137.21,0.0124,74,72.63,72.47,101.88,0.9118,35.32,1
115,Mer+Ven+Jup+Sat+Ura,5,False,121,90.42,90.63,133.82,0.0116,91,90.11,89.97,100.99,0.935,32.84,1
120,Mar+Jup+Sat+Ura,4,False,87,72.08,72.42,120.7,0.1588,61,72.54,72.4,84.09,0.2795,36.61,1
121,Mer+Mar+Jup+Sat+Ura,5,False,109,90.35,90.68,120.64,0.1164,78,90.02,89.9,86.64,0.3091,34.0,1
122,Ven+Mar+Jup+Sat+Ura,5,False,121,89.94,90.27,134.53,0.0144,85,90.59,90.26,93.82,0.6755,40.7,1
123,Mer+Ven+Mar+Jup+Sat+Ura,6,False,143,108.11,108.43,132.27,0.0108,102,107.98,107.66,94.46,0.6739,37.81,1
128,Nep,1,False,19,18.02,18.09,105.45,0.921,17,18.43,18.51,92.22,0.8662,13.23,1
129,Mer+Nep,2,False,42,36.59,36.66,114.79,0.4839,34,36.22,36.31,93.87,0.8258,20.92,1
130,Ven+Nep,2,False,54,36.18,36.24,149.27,0.0364,40,36.8,36.67,108.69,0.6851,40.58,1
131,Mer+Ven+Nep,3,False,77,54.64,54.71,140.91,0.0204,57,54.49,54.36,104.62,0.789,36.3,1
136,Mar+Nep,2,False,42,36.1,36.3,116.36,0.4543,27,36.69,36.6,73.59,0.2324,42.77,1
137,Mer+Mar+Nep,3,False,65,54.57,54.76,119.12,0.2779,44,54.38,54.3,80.92,0.2723,38.2,1
138,Ven+Mar+Nep,3,False,77,54.17,54.35,142.16,0.0264,50,54.95,54.65,90.98,0.6655,51.17,1
139,Mer+Ven+Mar+Nep,4,False,100,72.53,72.71,137.87,0.0176,67,72.54,72.25,92.36,0.6647,45.51,1
144,Jup+Nep,2,False,38,36.18,36.34,105.04,0.8322,41,36.56,36.58,112.15,0.5451,-7.11,1
145,Mer+Jup+Nep,3,False,61,54.64,54.8,111.63,0.4975,58,54.23,54.27,106.94,0.6731,4.69,1
146,Ven+Jup+Nep,3,False,72,54.23,54.39,132.76,0.0652,64,54.83,54.63,116.73,0.3291,16.04,1
147,Mer+Ven+Jup+Nep,4,False,95,72.59,72.75,130.87,0.0396,81,72.41,72.23,111.87,0.4095,19.0,1
152,Mar+Jup+Nep,3,False,61,54.16,54.44,112.63,0.4635,51,54.72,54.56,93.2,0.7459,19.43,1
153,Mer+Mar+Jup+Nep,4,False,84,72.52,72.81,115.82,0.2931,68,72.3,72.16,94.05,0.7311,21.77,1
154,Ven+Mar+Jup+Nep,4,False,95,72.12,72.39,131.72,0.0472,74,72.89,72.52,101.53,0.9126,30.19,1
155,Mer+Ven+Mar+Jup+Nep,5,False,118,90.39,90.66,130.55,0.028,91,90.37,90.02,100.7,0.9562,29.85,1
160,Sat+Nep,2,False,46,36.21,36.36,127.05,0.1776,25,36.42,36.58,68.65,0.1052,58.4,1
161,Mer+Sat+Nep,3,False,68,54.68,54.82,124.36,0.1396,42,54.1,54.27,77.63,0.1692,46.73,1
162,Ven+Sat+Nep,3,False,81,54.26,54.41,149.28,0.0064,48,54.67,54.63,87.8,0.5147,61.49,1
163,Mer+Ven+Sat+Nep,4,False,103,72.63,72.77,141.82,0.006,65,72.25,72.23,89.96,0.5155,51.86,1
168,Mar+Sat+Nep,3,False,68,54.18,54.46,125.51,0.1516,35,54.57,54.56,64.14,0.0244,61.37,1
169,Mer+Mar+Sat+Nep,4,False,90,72.55,72.83,124.05,0.116,52,72.15,72.16,72.07,0.044,51.98,1
170,Ven+Mar+Sat+Nep,4,False,103,72.14,72.41,142.77,0.008,58,72.72,72.51,79.76,0.1744,63.01,1
171,Mer+Ven+Mar+Sat+Nep,5,False,125,90.42,90.68,138.25,0.0064,75,90.21,90.01,83.14,0.2036,55.11,1
176,Jup+Sat+Nep,3,False,65,54.27,54.5,119.78,0.2308,49,54.44,54.54,90.0,0.5751,29.78,1
177,Mer+Jup+Sat+Nep,4,False,87,72.63,72.87,119.78,0.1692,66,72.02,72.14,91.64,0.5795,28.14,1
178,Ven+Jup+Sat+Nep,4,False,99,72.21,72.45,137.09,0.0208,72,72.6,72.49,99.17,1.0,37.92,1
179,Mer+Ven+Jup+Sat+Nep,5,False,121,90.48,90.71,133.73,0.014,89,90.08,89.99,98.8,0.9954,34.93,1
184,Mar+Jup+Sat+Nep,4,False,87,72.14,72.51,120.6,0.1684,59,72.5,72.43,81.38,0.1996,39.22,1
185,Mer+Mar+Jup+Sat+Nep,5,False,109,90.41,90.77,120.56,0.1268,76,89.98,89.92,84.47,0.2272,36.09,1
186,Ven+Mar+Jup+Sat+Nep,5,False,121,90.0,90.36,134.44,0.0164,82,90.55,90.28,90.55,0.5107,43.89,1
187,Mer+Ven+Mar+Jup+Sat+Nep,6,False,143,108.17,108.52,132.2,0.0132,99,107.93,107.68,91.72,0.5119,40.48,1
192,Ura+Nep,2,False,38,35.95,35.99,105.7,0.8018,35,36.84,36.9,95.0,0.8586,10.7,1
193,Mer+Ura+Nep,3,False,61,54.42,54.46,112.08,0.4791,52,54.53,54.6,95.36,0.827,16.72,1
194,Ven+Ura+Nep,3,False,73,54.01,54.04,135.17,0.05,58,55.1,54.95,105.25,0.7666,29.91,1
195,Mer+Ven+Ura+Nep,4,False,96,72.38,72.41,132.63,0.028,75,72.69,72.55,103.18,0.8334,29.46,1
200,Mar+Ura+Nep,3,False,61,53.93,54.09,113.1,0.4587,45,55.0,54.88,81.82,0.2811,31.28,1
201,Mer+Mar+Ura+Nep,4,False,84,72.31,72.47,116.17,0.2851,62,72.59,72.49,85.41,0.3187,30.76,1
202,Ven+Mar+Ura+Nep,4,False,96,71.9,72.05,133.52,0.0276,68,73.16,72.84,92.95,0.6679,40.57,1
203,Mer+Ven+Mar+Ura+Nep,5,False,119,90.18,90.32,131.96,0.0184,85,90.65,90.34,93.76,0.6667,38.2,1
208,Jup+Ura+Nep,3,False,57,54.02,54.14,105.52,0.7443,59,54.87,54.86,107.53,0.6367,-2.0,1
209,Mer+Jup+Ura+Nep,4,False,80,72.39,72.51,110.52,0.4667,76,72.45,72.47,104.9,0.7347,5.62,1
210,Ven+Jup+Ura+Nep,4,False,91,71.97,72.09,126.44,0.0716,82,73.04,72.82,112.27,0.3951,14.17,1
211,Mer+Ven+Jup+Ura+Nep,5,False,114,90.24,90.36,126.33,0.0464,99,90.52,90.32,109.37,0.4515,16.96,1
216,Mar+Jup+Ura+Nep,4,False,80,71.9,72.14,111.26,0.4531,69,72.93,72.75,94.61,0.7495,16.65,1
217,Mer+Mar+Jup+Ura+Nep,5,False,103,90.18,90.41,114.22,0.2951,86,90.42,90.25,95.12,0.7355,19.11,1
218,Ven+Mar+Jup+Ura+Nep,5,False,114,89.77,90.0,126.99,0.0492,92,91.0,90.6,101.1,0.9458,25.89,1
