Stage,Group,Window,Type,N_Records,k_obs,k_exp,k_exp_kepler,Ratio,p_val,Z_score,Effect
Flare_All,B-Class,28,Opposition,7127,7577,7754.51,7754.32,97.71,0.37755244895102097,-0.91,Suppression
Flare_All,B-Class,29,Conjunction,7127,8135,8046.12,8046.64,101.1,0.6513469730605388,0.43,Enhancement
Flare_All,B-Class,29,Opposition,7127,7836,8031.36,8031.35,97.57,0.34279314413711726,-0.97,Suppression
Flare_All,B-Class,30,Conjunction,7127,8412,8324.25,8323.97,101.05,0.6729065418691627,0.41,Enhancement
Flare_All,B-Class,30,Opposition,7127,8084,8308.66,8308.41,97.3,0.2810743785124298,-1.09,Suppression
Flare_All,C-Class,1,Conjunction,26654,1112,1037.35,1037.14,107.2,0.0500389992200156,1.97,Enhancement
Flare_All,C-Class,1,Opposition,26654,1070,1036.76,1037.05,103.21,0.3878322433551329,0.89,Enhancement
Flare_All,C-Class,2,Conjunction,26654,2273,2074.2,2074.21,109.58,0.0014799704005919881,3.32,Enhancement
Flare_All,C-Class,2,Opposition,26654,2077,2074.05,2074.06,100.14,0.9636207275854483,0.05,Enhancement
Flare_All,C-Class,3,Conjunction,26654,3326,3112.29,3111.32,106.87,0.006919861602767944,2.66,Enhancement
Flare_All,C-Class,3,Opposition,26654,3111,3111.17,3111.01,99.99,0.998620027599448,-0.0,Suppression
Flare_All,C-Class,4,Conjunction,26654,4373,4147.48,4148.4,105.44,0.02251954960900782,2.26,Enhancement
Flare_All,C-Class,4,Opposition,26654,4168,4149.57,4147.99,100.44,0.8647027059458811,0.19,Enhancement
Flare_All,C-Class,5,Conjunction,26654,5499,5185.41,5185.47,106.05,0.0066398672026559465,2.63,Enhancement
Flare_All,C-Class,5,Opposition,26654,5268,5186.43,5184.97,101.57,0.48171036579268417,0.72,Enhancement
Flare_All,C-Class,6,Conjunction,26654,6597,6222.61,6222.63,106.02,0.0033599328013439733,2.76,Enhancement
Flare_All,C-Class,6,Opposition,26654,6328,6221.69,6221.93,101.71,0.41939161216775667,0.81,Enhancement
Flare_All,C-Class,7,Conjunction,26654,7716,7259.93,7259.82,106.28,0.0011999760004799903,3.01,Enhancement
Flare_All,C-Class,7,Opposition,26654,7381,7257.87,7258.87,101.7,0.41175176496470073,0.84,Enhancement
Flare_All,C-Class,8,Conjunction,26654,8789,8297.09,8297.02,105.93,0.0014799704005919881,2.93,Enhancement
Flare_All,C-Class,8,Opposition,26654,8430,8295.89,8295.86,101.62,0.4199516009679806,0.82,Enhancement
Flare_All,C-Class,9,Conjunction,26654,9851,9334.93,9334.17,105.53,0.0033599328013439733,2.83,Enhancement
Flare_All,C-Class,9,Opposition,26654,9442,9333.91,9332.87,101.16,0.5552288954220915,0.6,Enhancement
Flare_All,C-Class,10,Conjunction,26654,10965,10370.21,10371.28,105.74,0.001759964800703986,3.02,Enhancement
Flare_All,C-Class,10,Opposition,26654,10530,10370.72,10369.9,101.54,0.4222315553688926,0.81,Enhancement
Flare_All,C-Class,11,Conjunction,26654,12021,11408.1,11408.41,105.37,0.002639947201055979,2.92,Enhancement
Flare_All,C-Class,11,Opposition,26654,11493,11406.12,11406.92,100.76,0.6926661466770665,0.41,Enhancement
Flare_All,C-Class,12,Conjunction,26654,13016,12446.94,12445.58,104.57,0.009359812803743926,2.53,Enhancement
Flare_All,C-Class,12,Opposition,26654,12555,12444.56,12443.82,100.89,0.6353072938541229,0.48,Enhancement
Flare_All,C-Class,13,Conjunction,26654,14075,13484.65,13482.76,104.38,0.012079758404831904,2.48,Enhancement
Flare_All,C-Class,13,Opposition,26654,13609,13481.35,13480.69,100.95,0.6079878402431952,0.52,Enhancement
Flare_All,C-Class,14,Conjunction,26654,15155,14520.65,14519.9,104.37,0.009239815203695927,2.54,Enhancement
Flare_All,C-Class,14,Opposition,26654,14628,14519.13,14517.6,100.75,0.6905061898762025,0.42,Enhancement
Flare_All,C-Class,15,Conjunction,26654,16151,15556.63,15557.0,103.82,0.02011959760804784,2.27,Enhancement
Flare_All,C-Class,15,Opposition,26654,15659,15551.89,15554.53,100.69,0.7194256114877703,0.39,Enhancement
Flare_All,C-Class,16,Conjunction,26654,17247,16594.37,16594.13,103.93,0.013999720005599889,2.41,Enhancement
Flare_All,C-Class,16,Opposition,26654,16686,16593.55,16591.48,100.56,0.7699046019079618,0.32,Enhancement
Flare_All,C-Class,17,Conjunction,26654,18272,17629.46,17631.25,103.64,0.01863962720745585,2.26,Enhancement
Flare_All,C-Class,17,Opposition,26654,17716,17628.27,17628.43,100.5,0.7937041259174816,0.29,Enhancement
Flare_All,C-Class,18,Conjunction,26654,19317,18668.15,18668.41,103.48,0.02231955360892782,2.21,Enhancement
Flare_All,C-Class,18,Opposition,26654,18718,18668.72,18665.32,100.26,0.8991420171596568,0.15,Enhancement
Flare_All,C-Class,19,Conjunction,26654,20316,19706.97,19705.59,103.09,0.040879182416351675,1.99,Enhancement
Flare_All,C-Class,19,Opposition,26654,19752,19701.77,19702.19,100.25,0.9068618627627447,0.15,Enhancement
Flare_All,C-Class,20,Conjunction,26654,21373,20739.97,20742.72,103.05,0.03867922641547169,2.01,Enhancement
Flare_All,C-Class,20,Opposition,26654,20797,20742.35,20739.06,100.26,0.8997020059598808,0.16,Enhancement
Flare_All,C-Class,21,Conjunction,26654,22390,21778.69,21779.81,102.81,0.05231895362092758,1.87,Enhancement
Flare_All,C-Class,21,Opposition,26654,21873,21774.09,21775.95,100.45,0.8116237675246495,0.27,Enhancement
Flare_All,C-Class,22,Conjunction,26654,23424,22816.51,22816.84,102.66,0.060518789624207515,1.82,Enhancement
Flare_All,C-Class,22,Opposition,26654,22907,22812.31,22812.84,100.42,0.8238235235295294,0.25,Enhancement
Flare_All,C-Class,23,Conjunction,26654,24479,23855.25,23853.82,102.61,0.06503869922601548,1.81,Enhancement
Flare_All,C-Class,23,Opposition,26654,23956,23849.84,23849.66,100.45,0.8092638147237056,0.27,Enhancement
Flare_All,C-Class,24,Conjunction,26654,25494,24890.46,24890.73,102.42,0.08323833523329534,1.7,Enhancement
Flare_All,C-Class,24,Opposition,26654,25058,24886.27,24886.43,100.69,0.6899862002759944,0.43,Enhancement
Flare_All,C-Class,25,Conjunction,26654,26554,25926.39,25927.65,102.42,0.07391852162956741,1.72,Enhancement
Flare_All,C-Class,25,Opposition,26654,26049,25925.54,25923.2,100.48,0.7856242875142497,0.3,Enhancement
Flare_All,C-Class,26,Conjunction,26654,27618,26963.87,26964.61,102.43,0.07331853362932741,1.75,Enhancement
Flare_All,C-Class,26,Opposition,26654,27102,26957.64,26959.97,100.54,0.754264914701706,0.34,Enhancement
Flare_All,C-Class,27,Conjunction,26654,28617,28000.98,28001.59,102.2,0.10175796484070318,1.6,Enhancement
Flare_All,C-Class,27,Opposition,26654,28158,27997.15,27996.74,100.57,0.7343453130937381,0.37,Enhancement
Flare_All,C-Class,28,Conjunction,26654,29634,29040.95,29038.52,102.04,0.12819743605127898,1.5,Enhancement
Flare_All,C-Class,28,Opposition,26654,29201,29028.23,29033.47,100.6,0.7233055338893222,0.39,Enhancement
Flare_All,C-Class,29,Conjunction,26654,30677,30071.76,30075.43,102.01,0.13051738965220697,1.5,Enhancement
Flare_All,C-Class,29,Opposition,26654,30263,30070.35,30070.22,100.64,0.6964260714785704,0.42,Enhancement
Flare_All,C-Class,30,Conjunction,26654,31733,31114.12,31112.42,101.99,0.13099738005239894,1.5,Enhancement
Flare_All,C-Class,30,Opposition,26654,31395,31107.76,31106.9,100.92,0.5636287274254514,0.61,Enhancement
Flare_All,M-Class,1,Conjunction,4824,203,187.69,187.72,108.16,0.2939941201175976,1.08,Enhancement
Flare_All,M-Class,1,Opposition,4824,222,187.7,187.69,118.27,0.025719485610287793,2.34,Enhancement
Flare_All,M-Class,2,Conjunction,4824,394,375.68,375.46,104.88,0.39155216895662087,0.87,Enhancement
Flare_All,M-Class,2,Opposition,4824,418,375.52,375.37,111.31,0.06119877602447951,1.94,Enhancement
Flare_All,M-Class,3,Conjunction,4824,611,563.51,563.18,108.43,0.07975840483190336,1.77,Enhancement
Flare_All,M-Class,3,Opposition,4824,594,563.0,563.05,105.51,0.26871462570748583,1.12,Enhancement
Flare_All,M-Class,4,Conjunction,4824,794,750.91,750.89,105.74,0.1869162616747665,1.34,Enhancement
Flare_All,M-Class,4,Opposition,4824,790,750.79,750.74,105.22,0.2390752184956301,1.19,Enhancement
Flare_All,M-Class,5,Conjunction,4824,974,938.24,938.61,103.81,0.3335133297334053,0.96,Enhancement
Flare_All,M-Class,5,Opposition,4824,988,938.28,938.44,105.3,0.1894762104757905,1.32,Enhancement
Flare_All,M-Class,6,Conjunction,4824,1162,1126.17,1126.33,103.18,0.3945121097578048,0.85,Enhancement
Flare_All,M-Class,6,Opposition,4824,1167,1126.11,1126.12,103.63,0.3339133217335653,0.97,Enhancement
Flare_All,M-Class,7,Conjunction,4824,1338,1313.99,1314.03,101.83,0.618627627447451,0.51,Enhancement
Flare_All,M-Class,7,Opposition,4824,1355,1313.89,1313.77,103.13,0.38139237215255695,0.89,Enhancement
Flare_All,M-Class,8,Conjunction,4824,1532,1501.91,1501.73,102.0,0.5697486050278995,0.58,Enhancement
Flare_All,M-Class,8,Opposition,4824,1546,1501.63,1501.45,102.96,0.39295214095718084,0.87,Enhancement
Flare_All,M-Class,9,Conjunction,4824,1721,1689.23,1689.45,101.88,0.5792684146317074,0.57,Enhancement
Flare_All,M-Class,9,Opposition,4824,1721,1689.52,1689.14,101.86,0.5789484210315794,0.56,Enhancement
Flare_All,M-Class,10,Conjunction,4824,1926,1877.44,1877.18,102.59,0.4259114817703646,0.81,Enhancement
Flare_All,M-Class,10,Opposition,4824,1912,1876.35,1876.85,101.9,0.5518289634207316,0.6,Enhancement
Flare_All,M-Class,11,Conjunction,4824,2118,2065.27,2064.93,102.55,0.4263514729705406,0.82,Enhancement
Flare_All,M-Class,11,Opposition,4824,2098,2065.14,2064.58,101.59,0.6065478690426191,0.52,Enhancement
Flare_All,M-Class,12,Conjunction,4824,2301,2252.63,2252.69,102.15,0.48899022019559607,0.71,Enhancement
Flare_All,M-Class,12,Opposition,4824,2280,2252.48,2252.32,101.22,0.6867462650746985,0.41,Enhancement
Flare_All,M-Class,13,Conjunction,4824,2479,2440.12,2440.46,101.59,0.5952280954380912,0.54,Enhancement
Flare_All,M-Class,13,Opposition,4824,2454,2439.92,2440.06,100.58,0.8417431651366972,0.2,Enhancement
Flare_All,M-Class,14,Conjunction,4824,2669,2628.08,2628.25,101.56,0.5913081738365232,0.54,Enhancement
Flare_All,M-Class,14,Opposition,4824,2632,2627.84,2627.79,100.16,0.9581808363832723,0.06,Enhancement
