Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,60,63.53,63.57,94.44,0.7894,84,64.54,64.44,130.15,0.0576,-35.71,1
2,Ven,1,False,74,64.03,64.05,115.56,0.3091,68,63.93,64.06,106.37,0.6639,9.19,1
3,Mer+Ven,2,False,133,127.22,127.27,104.54,0.6811,152,128.11,128.14,118.65,0.0852,-14.11,1
8,Mar,1,False,71,63.82,64.05,111.26,0.5255,56,64.49,64.09,86.83,0.4723,24.42,1
9,Mer+Mar,2,False,131,127.01,127.27,103.15,0.7866,140,128.67,128.18,108.8,0.4131,-5.66,1
10,Ven+Mar,2,False,143,127.5,127.74,112.16,0.2911,124,128.06,127.8,96.83,0.8106,15.32,1
11,Mer+Ven+Mar,3,False,202,190.35,190.61,106.12,0.5107,208,191.88,191.52,108.4,0.3335,-2.28,1
16,Jup,1,False,57,63.88,64.0,89.23,0.4759,75,64.09,64.14,117.02,0.2344,-27.79,1
17,Mer+Jup,2,False,117,127.06,127.21,92.08,0.4811,159,128.28,128.22,123.95,0.0192,-31.87,1
18,Ven+Jup,2,False,131,127.55,127.7,102.7,0.8114,143,127.67,127.84,112.01,0.2304,-9.3,1
19,Mer+Ven+Jup,3,False,190,190.38,190.56,99.8,1.0,227,191.5,191.56,118.54,0.0324,-18.74,1
24,Mar+Jup,2,False,125,127.34,127.68,98.17,0.9154,131,128.22,127.87,102.17,0.853,-4.0,1
25,Mer+Mar+Jup,3,False,185,190.17,190.55,97.28,0.7982,215,192.04,191.6,111.95,0.1624,-14.67,1
26,Ven+Mar+Jup,3,False,197,190.66,191.03,103.33,0.7039,199,191.43,191.22,103.95,0.6471,-0.63,1
27,Mer+Ven+Mar+Jup,4,False,256,253.15,253.55,101.12,0.8826,283,254.91,254.59,111.02,0.142,-9.9,1
32,Sat,1,False,62,63.86,63.91,97.09,0.8734,66,64.05,64.16,103.05,0.8578,-5.96,1
33,Mer+Sat,2,False,122,127.05,127.12,96.03,0.7323,149,128.22,128.23,116.21,0.1088,-20.18,1
34,Ven+Sat,2,False,136,127.54,127.61,106.63,0.5047,134,127.64,127.86,104.98,0.6175,1.65,1
35,Mer+Ven+Sat,3,False,195,190.39,190.47,102.42,0.765,217,191.45,191.58,113.34,0.112,-10.92,1
40,Mar+Sat,2,False,133,127.32,127.6,104.46,0.6895,122,128.18,127.9,95.18,0.6615,9.28,1
41,Mer+Mar+Sat,3,False,193,190.17,190.46,101.49,0.8826,205,192.0,191.61,106.77,0.4299,-5.28,1
42,Ven+Mar+Sat,3,False,205,190.66,190.95,107.52,0.3839,190,191.41,191.24,99.26,0.959,8.26,1
43,Mer+Ven+Mar+Sat,4,False,264,253.17,253.46,104.28,0.5783,273,254.87,254.61,107.11,0.3291,-2.83,1
48,Jup+Sat,2,False,119,127.38,127.55,93.42,0.4943,141,127.81,127.94,110.32,0.2947,-16.9,1
49,Mer+Jup+Sat,3,False,179,190.21,190.41,94.1,0.4723,224,191.63,191.65,116.89,0.042,-22.79,1
50,Ven+Jup+Sat,3,False,193,190.7,190.9,101.21,0.8822,209,191.05,191.29,109.4,0.2336,-8.19,1
51,Mer+Ven+Jup+Sat,4,False,252,253.19,253.41,99.53,0.9802,292,254.51,254.65,114.73,0.0452,-15.2,1
56,Mar+Jup+Sat,3,False,187,190.48,190.88,98.17,0.8622,197,191.58,191.32,102.83,0.7415,-4.66,1
57,Mer+Mar+Jup+Sat,4,False,247,252.97,253.4,97.64,0.7766,280,255.04,254.68,109.79,0.1844,-12.15,1
58,Ven+Mar+Jup+Sat,4,False,259,253.45,253.88,102.19,0.7606,265,254.46,254.32,104.14,0.5663,-1.96,1
59,Mer+Ven+Mar+Jup+Sat,5,False,318,315.61,316.04,100.76,0.9178,348,317.57,317.32,109.58,0.14,-8.83,1
64,Ura,1,False,74,64.34,64.22,115.02,0.2683,63,63.76,63.72,98.8,0.9822,16.21,1
65,Mer+Ura,2,False,132,127.53,127.45,103.51,0.7463,146,127.97,127.82,114.09,0.176,-10.58,1
66,Ven+Ura,2,False,147,128.02,127.92,114.83,0.1648,130,127.33,127.42,102.1,0.8422,12.73,1
67,Mer+Ven+Ura,3,False,204,190.86,190.8,106.89,0.4319,213,191.18,191.17,111.41,0.1852,-4.53,1
72,Mar+Ura,2,False,145,127.81,127.91,113.45,0.2336,119,127.92,127.46,93.03,0.5447,20.42,1
73,Mer+Mar+Ura,3,False,203,190.66,190.79,106.47,0.4835,202,191.77,191.2,105.34,0.5359,1.14,1
74,Ven+Mar+Ura,3,False,216,191.14,191.25,113.01,0.1512,186,191.12,190.81,97.32,0.7794,15.69,1
75,Mer+Ven+Mar+Ura,4,False,273,253.65,253.79,107.63,0.3327,269,254.62,254.2,105.65,0.4559,1.98,1
80,Jup+Ura,2,False,131,127.88,127.86,102.44,0.8266,138,127.51,127.5,108.23,0.4263,-5.79,1
81,Mer+Jup+Ura,3,False,189,190.71,190.74,99.1,0.943,221,191.36,191.24,115.49,0.0668,-16.39,1
82,Ven+Jup+Ura,3,False,204,191.2,191.21,106.7,0.4183,205,190.73,190.85,107.48,0.3603,-0.78,1
83,Mer+Ven+Jup+Ura,4,False,261,253.69,253.74,102.88,0.7107,288,254.23,254.24,113.28,0.066,-10.4,1
88,Mar+Jup+Ura,3,False,199,190.99,191.19,104.19,0.6355,194,191.3,190.88,101.41,0.8866,2.78,1
89,Mer+Mar+Jup+Ura,4,False,257,253.49,253.73,101.39,0.8686,277,254.8,254.27,108.71,0.2432,-7.33,1
90,Ven+Mar+Jup+Ura,4,False,270,253.96,254.19,106.32,0.4055,261,254.16,253.88,102.69,0.7311,3.63,1
91,Mer+Ven+Mar+Jup+Ura,5,False,327,316.12,316.37,103.44,0.6195,344,317.31,316.92,108.41,0.196,-4.97,1
96,Sat+Ura,2,False,126,127.81,127.78,98.58,0.9138,129,127.4,127.53,101.25,0.9098,-2.67,1
97,Mer+Sat+Ura,3,False,184,190.66,190.65,96.51,0.6955,211,191.24,191.26,110.33,0.2124,-13.82,1
98,Ven+Sat+Ura,3,False,199,191.14,191.12,104.11,0.6063,196,190.64,190.88,102.81,0.7219,1.3,1
99,Mer+Ven+Sat+Ura,4,False,256,253.64,253.65,100.93,0.8958,278,254.12,254.26,109.4,0.1876,-8.47,1
104,Mar+Sat+Ura,3,False,197,190.93,191.11,103.18,0.7299,185,191.2,190.91,96.76,0.7151,6.43,1
105,Mer+Mar+Sat+Ura,4,False,255,253.44,253.64,100.62,0.9506,267,254.69,254.29,104.83,0.5087,-4.22,1
106,Ven+Mar+Sat+Ura,4,False,268,253.91,254.11,105.55,0.4563,252,254.08,253.91,99.18,0.9478,6.37,1
107,Mer+Ven+Mar+Sat+Ura,5,False,325,316.08,316.29,102.82,0.6655,334,317.21,316.94,105.29,0.4223,-2.47,1
112,Jup+Sat+Ura,3,False,183,190.99,191.06,95.82,0.6059,204,190.82,190.96,106.91,0.3815,-11.09,1
113,Mer+Jup+Sat+Ura,4,False,241,253.48,253.59,95.08,0.5007,286,254.31,254.33,112.46,0.0808,-17.39,1
114,Ven+Jup+Sat+Ura,4,False,256,253.96,254.06,100.8,0.909,271,253.71,253.95,106.82,0.3275,-6.01,1
115,Mer+Ven+Jup+Sat+Ura,5,False,313,316.11,316.24,99.02,0.9062,353,316.84,316.98,111.41,0.0792,-12.4,1
120,Mar+Jup+Sat+Ura,4,False,251,253.74,254.05,98.92,0.9102,260,254.25,253.98,102.26,0.7678,-3.34,1
121,Mer+Mar+Jup+Sat+Ura,5,False,309,315.9,316.23,97.81,0.7622,342,317.39,317.01,107.75,0.2272,-9.94,1
122,Ven+Mar+Jup+Sat+Ura,5,False,322,316.37,316.69,101.78,0.779,327,316.78,316.63,103.23,0.6179,-1.45,1
123,Mer+Ven+Mar+Jup+Sat+Ura,6,False,379,378.19,378.52,100.21,0.9902,409,379.57,379.31,107.75,0.1864,-7.54,1
128,Nep,1,False,51,64.83,64.74,78.66,0.146,71,64.05,64.12,110.84,0.4371,-32.18,1
129,Mer+Nep,2,False,111,128.0,127.96,86.72,0.2072,154,128.24,128.21,120.08,0.0488,-33.37,1
130,Ven+Nep,2,False,125,128.49,128.43,97.28,0.8346,139,127.63,127.82,108.91,0.3747,-11.63,1
131,Mer+Ven+Nep,3,False,184,191.32,191.31,96.17,0.6879,222,191.46,191.56,115.95,0.064,-19.78,1
136,Mar+Nep,2,False,122,128.31,128.43,95.08,0.6947,127,128.19,127.86,99.07,0.9698,-3.99,1
137,Mer+Mar+Nep,3,False,182,191.14,191.31,95.22,0.6267,210,192.03,191.6,109.36,0.2739,-14.14,1
138,Ven+Mar+Nep,3,False,194,191.62,191.77,101.24,0.8858,195,191.4,191.21,101.88,0.8474,-0.64,1
139,Mer+Ven+Mar+Nep,4,False,253,254.12,254.3,99.56,0.9886,278,254.89,254.6,109.07,0.2108,-9.51,1
144,Jup+Nep,2,False,108,128.38,128.38,84.13,0.1204,146,127.78,127.91,114.26,0.1404,-30.13,1
145,Mer+Jup+Nep,3,False,168,191.19,191.25,87.87,0.1528,229,191.62,191.64,119.51,0.0168,-31.64,1
146,Ven+Jup+Nep,3,False,182,191.67,191.72,94.95,0.5663,214,191.01,191.25,112.04,0.1364,-17.08,1
147,Mer+Ven+Jup+Nep,4,False,241,254.15,254.24,94.83,0.4983,297,254.49,254.63,116.7,0.0224,-21.88,1
152,Mar+Jup+Nep,3,False,176,191.49,191.72,91.91,0.3759,202,191.56,191.29,105.45,0.5211,-13.54,1
153,Mer+Mar+Jup+Nep,4,False,236,253.97,254.24,92.92,0.3675,285,255.04,254.67,111.75,0.1068,-18.82,1
154,Ven+Mar+Jup+Nep,4,False,248,254.44,254.71,97.47,0.7606,270,254.42,254.29,106.12,0.4123,-8.66,1
155,Mer+Ven+Mar+Jup+Nep,5,False,307,316.59,316.89,96.97,0.6759,353,317.55,317.32,111.16,0.0896,-14.19,1
160,Sat+Nep,2,False,109,128.35,128.29,84.92,0.1116,137,127.8,127.92,107.2,0.4631,-22.27,1
161,Mer+Sat+Nep,3,False,169,191.18,191.16,88.4,0.1484,219,191.63,191.65,114.28,0.0748,-25.88,1
