Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,62,60.7,60.75,102.14,0.8694,62,59.55,59.71,104.11,0.7946,-1.97,1
2,Ven,1,False,63,60.09,60.23,104.85,0.8038,59,60.1,60.25,98.17,0.9566,6.68,1
3,Mer+Ven,2,False,125,120.46,120.65,103.77,0.7431,120,119.31,119.63,100.58,0.9586,3.2,1
8,Mar,1,False,66,60.69,60.54,108.75,0.5607,63,59.93,59.95,105.13,0.7806,3.62,1
9,Mer+Mar,2,False,128,121.04,120.95,105.75,0.6023,125,119.14,119.34,104.92,0.6939,0.83,1
10,Ven+Mar,2,False,129,120.42,120.43,107.12,0.5179,122,119.7,119.88,101.92,0.8734,5.2,1
11,Mer+Ven+Mar,3,False,191,180.45,180.51,105.85,0.5083,183,178.57,178.93,102.48,0.7906,3.37,1
16,Jup,1,False,68,60.54,60.46,112.32,0.4143,59,60.02,60.03,98.3,0.9886,14.02,1
17,Mer+Jup,2,False,129,120.89,120.88,106.71,0.5379,121,119.24,119.41,101.48,0.9114,5.24,1
18,Ven+Jup,2,False,130,120.3,120.36,108.07,0.4515,117,119.78,119.95,97.68,0.867,10.39,1
19,Mer+Ven+Jup,3,False,191,180.31,180.44,105.93,0.4875,178,178.66,179.0,99.63,1.0,6.3,1
24,Mar+Jup,2,False,134,120.88,120.66,110.85,0.3043,122,119.62,119.65,101.99,0.8826,8.86,1
25,Mer+Mar+Jup,3,False,195,180.88,180.74,107.81,0.3747,184,178.51,178.7,103.08,0.7686,4.73,1
26,Ven+Mar+Jup,3,False,196,180.29,180.22,108.72,0.3099,180,179.05,179.24,100.53,0.9818,8.19,1
27,Mer+Ven+Mar+Jup,4,False,257,239.96,239.96,107.1,0.3375,241,237.6,237.96,101.43,0.8638,5.67,1
32,Sat,1,False,68,60.47,60.42,112.46,0.3851,70,60.2,60.12,116.28,0.2963,-3.82,1
33,Mer+Sat,2,False,130,120.83,120.83,107.59,0.4855,132,119.42,119.49,110.53,0.3559,-2.94,1
34,Ven+Sat,2,False,131,120.22,120.31,108.96,0.3919,128,119.98,120.04,106.69,0.5487,2.28,1
35,Mer+Ven+Sat,3,False,193,180.26,180.39,107.07,0.4151,189,178.85,179.08,105.67,0.5383,1.4,1
40,Mar+Sat,2,False,131,120.81,120.61,108.43,0.4235,133,119.8,119.74,111.02,0.3303,-2.58,1
41,Mer+Mar+Sat,3,False,193,180.83,180.69,106.73,0.4579,195,178.68,178.79,109.13,0.3467,-2.4,1
42,Ven+Mar+Sat,3,False,194,180.22,180.18,107.65,0.3719,191,179.25,179.33,106.56,0.4679,1.09,1
43,Mer+Ven+Mar+Sat,4,False,256,239.91,239.92,106.71,0.3675,252,237.79,238.05,105.97,0.4539,0.73,1
48,Jup+Sat,2,False,135,120.68,120.54,111.87,0.2539,129,119.9,119.81,107.59,0.4791,4.28,1
49,Mer+Jup+Sat,3,False,196,180.68,180.61,108.48,0.3419,191,178.78,178.85,106.83,0.4579,1.64,1
50,Ven+Jup+Sat,3,False,197,180.11,180.1,109.38,0.2735,186,179.33,179.4,103.72,0.6815,5.66,1
51,Mer+Ven+Jup+Sat,4,False,258,239.78,239.84,107.6,0.3063,247,237.88,238.11,103.83,0.6199,3.76,1
56,Mar+Jup+Sat,3,False,198,180.68,180.4,109.59,0.2655,192,179.17,179.1,107.16,0.4399,2.43,1
57,Mer+Mar+Jup+Sat,4,False,259,240.34,240.14,107.77,0.3063,254,237.72,237.82,106.85,0.4035,0.92,1
58,Ven+Mar+Jup+Sat,4,False,260,239.75,239.63,108.44,0.2464,249,238.28,238.36,104.5,0.5563,3.94,1
59,Mer+Ven+Mar+Jup+Sat,5,False,321,299.09,299.04,107.33,0.2695,310,296.49,296.75,104.56,0.5167,2.77,1
64,Ura,1,False,65,59.61,59.82,109.05,0.5567,66,60.66,60.44,108.81,0.5479,0.24,1
65,Mer+Ura,2,False,127,120.0,120.25,105.83,0.5895,126,119.9,119.84,105.08,0.6507,0.75,1
66,Ven+Ura,2,False,128,119.35,119.72,107.25,0.5251,123,120.4,120.36,102.16,0.8414,5.09,1
67,Mer+Ven+Ura,3,False,190,179.41,179.81,105.9,0.5131,182,179.31,179.43,101.5,0.877,4.4,1
72,Mar+Ura,2,False,131,119.95,120.02,109.21,0.4011,129,120.28,120.06,107.25,0.5263,1.96,1
73,Mer+Mar+Ura,3,False,193,180.0,180.12,107.22,0.4183,189,179.19,179.13,105.48,0.5651,1.75,1
74,Ven+Mar+Ura,3,False,194,179.35,179.58,108.17,0.3503,186,179.69,179.65,103.51,0.6955,4.66,1
75,Mer+Ven+Mar+Ura,4,False,256,239.07,239.35,107.08,0.3547,245,238.27,238.39,102.83,0.7291,4.26,1
80,Jup+Ura,2,False,129,119.84,119.95,107.65,0.4695,125,120.35,120.14,103.86,0.7275,3.79,1
81,Mer+Jup+Ura,3,False,190,179.87,180.04,105.63,0.5275,185,179.27,179.2,103.2,0.7455,2.43,1
82,Ven+Jup+Ura,3,False,191,179.25,179.51,106.55,0.4515,181,179.76,179.73,100.69,0.9574,5.86,1
83,Mer+Ven+Jup+Ura,4,False,252,238.96,239.27,105.46,0.4827,240,238.34,238.46,100.7,0.9474,4.76,1
88,Mar+Jup+Ura,3,False,195,179.83,179.81,108.43,0.3235,188,179.64,179.43,104.65,0.6271,3.78,1
89,Mer+Mar+Jup+Ura,4,False,256,239.53,239.57,106.88,0.3727,248,238.22,238.16,104.1,0.6243,2.77,1
90,Ven+Mar+Jup+Ura,4,False,257,238.9,239.04,107.57,0.3067,244,238.72,238.69,102.21,0.8086,5.36,1
91,Mer+Ven+Mar+Jup+Ura,5,False,318,298.27,298.47,106.61,0.3359,303,296.97,297.1,102.03,0.7954,4.58,1
96,Sat+Ura,2,False,133,119.7,119.9,111.11,0.2923,136,120.5,120.23,112.86,0.2356,-1.75,1
97,Mer+Sat+Ura,3,False,195,179.76,180.0,108.48,0.3435,196,179.41,179.29,109.24,0.3179,-0.77,1
98,Ven+Sat+Ura,3,False,196,179.12,179.47,109.42,0.2619,192,179.93,179.82,106.71,0.4511,2.71,1
99,Mer+Ven+Sat+Ura,4,False,258,238.85,239.23,108.02,0.2811,251,238.5,238.55,105.24,0.5055,2.78,1
104,Mar+Sat+Ura,3,False,196,179.71,179.77,109.07,0.2855,199,179.8,179.52,110.68,0.2484,-1.62,1
105,Mer+Mar+Sat+Ura,4,False,258,239.42,239.53,107.76,0.3015,259,238.37,238.25,108.65,0.2835,-0.89,1
106,Ven+Mar+Sat+Ura,4,False,259,238.78,239.0,108.47,0.2543,255,238.89,238.78,106.74,0.3799,1.72,1
107,Mer+Ven+Mar+Sat+Ura,5,False,321,298.17,298.43,107.66,0.2551,314,297.14,297.18,105.68,0.4139,1.98,1
112,Jup+Sat+Ura,3,False,196,179.6,179.7,109.13,0.2791,195,179.87,179.6,108.41,0.3343,0.72,1
113,Mer+Jup+Sat+Ura,4,False,257,239.3,239.45,107.39,0.3383,255,238.45,238.32,106.94,0.3819,0.45,1
114,Ven+Jup+Sat+Ura,4,False,258,238.7,238.93,108.09,0.2731,250,238.96,238.85,104.62,0.5371,3.47,1
115,Mer+Ven+Jup+Sat+Ura,5,False,319,298.07,298.35,107.02,0.2991,309,297.2,297.25,103.97,0.5651,3.05,1
120,Mar+Jup+Sat+Ura,4,False,259,239.26,239.23,108.25,0.2631,258,238.83,238.55,108.02,0.3239,0.23,1
121,Mer+Mar+Jup+Sat+Ura,5,False,320,298.62,298.65,107.16,0.2835,318,297.08,296.96,107.04,0.3403,0.12,1
122,Ven+Mar+Jup+Sat+Ura,5,False,321,298.01,298.13,107.71,0.2432,313,297.6,297.48,105.18,0.4551,2.54,1
