Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
108,Ear+Mar+Sat+Ura,4,True,562,414.67,414.6,135.53,0.0645,314,413.99,414.75,75.85,0.4976,59.68,4
109,Mer+Ear+Mar+Sat+Ura,5,True,647,512.49,512.43,126.25,0.1436,424,512.31,513.09,82.76,0.6269,43.48,4
110,Ven+Ear+Mar+Sat+Ura,5,True,663,512.62,512.59,129.34,0.0532,415,512.02,512.74,81.05,0.5027,48.28,4
111,Mer+Ven+Ear+Mar+Sat+Ura,6,True,748,608.3,608.24,122.96,0.1067,522,608.17,608.89,85.83,0.6223,37.13,4
116,Ear+Jup+Sat+Ura,4,True,566,414.7,414.6,136.48,0.0469,331,413.99,414.83,79.95,0.7671,56.53,4
117,Mer+Ear+Jup+Sat+Ura,5,True,651,512.45,512.4,127.04,0.111,442,512.24,513.13,86.29,0.8348,40.75,4
118,Ven+Ear+Jup+Sat+Ura,5,True,669,512.67,512.59,130.49,0.0312,436,512.02,512.81,85.15,0.7921,45.34,4
119,Mer+Ven+Ear+Jup+Sat+Ura,6,True,754,608.29,608.21,123.95,0.0726,544,608.12,608.93,89.46,0.8542,34.5,4
124,Ear+Mar+Jup+Sat+Ura,5,True,655,512.51,512.51,127.8,0.0856,438,511.96,512.81,85.55,0.8114,42.25,4
125,Mer+Ear+Mar+Jup+Sat+Ura,6,True,739,608.16,608.14,121.51,0.16,547,608.1,608.95,89.95,0.8722,31.56,4
126,Ven+Ear+Mar+Jup+Sat+Ura,6,True,756,608.29,608.32,124.28,0.0597,539,607.81,608.62,88.68,0.8172,35.6,4
127,Mer+Ven+Ear+Mar+Jup+Sat+Ura,7,True,840,701.87,701.83,119.68,0.108,645,701.84,702.62,91.9,0.8728,27.78,4
132,Ear+Nep,2,True,334,213.19,212.93,156.67,0.3152,112,211.7,211.97,52.91,0.6106,103.76,4
133,Mer+Ear+Nep,3,True,427,315.46,315.24,135.36,0.412,229,314.48,314.83,72.82,0.7874,62.54,4
134,Ven+Ear+Nep,3,True,443,315.65,315.4,140.35,0.2296,221,314.24,314.46,70.33,0.6825,70.02,4
135,Mer+Ven+Ear+Nep,4,True,536,415.68,415.43,128.94,0.2908,335,414.78,415.03,80.77,0.7955,48.18,4
140,Ear+Mar+Nep,3,True,437,315.56,315.39,138.48,0.295,221,314.3,314.53,70.32,0.6706,68.17,4
141,Mer+Ear+Mar+Nep,4,True,527,415.6,415.44,126.81,0.3912,336,414.84,415.13,81.0,0.8058,45.81,4
142,Ven+Ear+Mar+Nep,4,True,544,415.73,415.58,130.85,0.2088,326,414.55,414.75,78.64,0.6793,52.22,4
143,Mer+Ven+Ear+Mar+Nep,5,True,634,513.59,513.4,123.45,0.2727,438,512.89,513.1,85.4,0.7941,38.05,4
148,Ear+Jup+Nep,3,True,442,315.5,315.36,140.09,0.2372,241,314.25,314.58,76.69,0.925,63.4,4
149,Mer+Ear+Jup+Nep,4,True,533,415.48,415.37,128.29,0.3177,357,414.72,415.14,86.08,0.9412,42.2,4
150,Ven+Ear+Jup+Nep,4,True,551,415.69,415.55,132.55,0.1418,350,414.5,414.79,84.44,0.9313,48.11,4
151,Mer+Ven+Ear+Jup+Nep,5,True,642,513.5,513.34,125.02,0.1974,463,512.8,513.11,90.29,0.9482,34.74,4
156,Ear+Mar+Jup+Nep,4,True,537,415.58,415.53,129.22,0.2709,347,414.52,414.85,83.71,0.9064,45.51,4
157,Mer+Ear+Mar+Jup+Nep,5,True,626,513.39,513.33,121.93,0.3518,461,512.82,513.19,89.9,0.9408,32.04,4
158,Ven+Ear+Mar+Jup+Nep,5,True,644,513.52,513.49,125.41,0.1776,452,512.54,512.84,88.19,0.9126,37.22,4
