Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
1,Mer,1,False,48,45.91,45.99,104.55,0.7902,50,45.57,45.49,109.72,0.5591,-5.18,1
2,Ven,1,False,49,45.74,45.76,107.13,0.7391,49,45.84,45.79,106.9,0.7502,0.23,1
3,Mer+Ven,2,False,97,91.4,91.5,106.13,0.6295,98,91.15,91.03,107.51,0.5435,-1.38,1
8,Mar,1,False,51,46.15,46.04,110.51,0.5487,49,45.44,45.53,107.84,0.6963,2.66,1
9,Mer+Mar,2,False,99,91.81,91.78,107.84,0.5411,99,90.76,90.77,109.08,0.4955,-1.25,1
10,Ven+Mar,2,False,100,91.63,91.55,109.13,0.4571,98,91.02,91.07,107.67,0.5623,1.46,1
11,Mer+Ven+Mar,3,False,148,137.04,137.03,108.0,0.4295,147,136.08,136.06,108.02,0.4471,-0.02,1
16,Jup,1,False,50,46.04,45.95,108.59,0.6471,46,45.7,45.62,100.66,0.9958,7.93,1
17,Mer+Jup,2,False,98,91.7,91.68,106.87,0.5759,96,91.02,90.85,105.47,0.6663,1.4,1
18,Ven+Jup,2,False,98,91.54,91.45,107.06,0.5803,94,91.28,91.15,102.98,0.8286,4.08,1
19,Mer+Ven+Jup,3,False,146,136.94,136.93,106.62,0.5171,143,136.35,136.14,104.88,0.6199,1.74,1
24,Mar+Jup,2,False,101,91.93,91.73,109.86,0.3987,95,90.88,90.89,104.54,0.7323,5.33,1
25,Mer+Mar+Jup,3,False,149,137.33,137.21,108.49,0.3863,145,135.95,135.88,106.66,0.5299,1.84,1
26,Ven+Mar+Jup,3,False,149,137.17,136.98,108.63,0.3723,143,136.2,136.18,104.99,0.6303,3.64,1
27,Mer+Ven+Mar+Jup,4,False,197,182.32,182.21,108.05,0.3383,192,181.03,180.92,106.06,0.4875,1.99,1
32,Sat,1,False,54,45.88,45.86,117.69,0.2963,53,45.7,45.7,115.97,0.3899,1.72,1
33,Mer+Sat,2,False,102,91.53,91.6,111.44,0.3623,103,91.01,90.93,113.17,0.2991,-1.73,1
34,Ven+Sat,2,False,103,91.36,91.37,112.74,0.2863,101,91.28,91.23,110.65,0.3879,2.09,1
35,Mer+Ven+Sat,3,False,151,136.75,136.85,110.42,0.3031,150,136.34,136.21,110.02,0.3135,0.4,1
40,Mar+Sat,2,False,104,91.77,91.65,113.33,0.2647,102,90.88,90.98,112.24,0.3715,1.09,1
41,Mer+Mar+Sat,3,False,152,137.16,137.13,110.82,0.2827,152,135.94,135.96,111.81,0.2719,-0.99,1
42,Ven+Mar+Sat,3,False,153,136.99,136.9,111.68,0.2348,150,136.2,136.26,110.13,0.3335,1.55,1
43,Mer+Ven+Mar+Sat,4,False,201,182.13,182.13,110.36,0.2324,199,181.01,180.99,109.94,0.2587,0.42,1
48,Jup+Sat,2,False,104,91.68,91.55,113.43,0.2679,99,91.13,91.06,108.64,0.4919,4.8,1
49,Mer+Jup+Sat,3,False,152,137.07,137.03,110.89,0.2695,149,136.2,136.04,109.4,0.3631,1.49,1
50,Ven+Jup+Sat,3,False,152,136.92,136.81,111.02,0.2655,146,136.45,136.35,107.0,0.4711,4.02,1
51,Mer+Ven+Jup+Sat,4,False,200,182.06,182.03,109.86,0.2547,195,181.27,181.08,107.57,0.3695,2.28,1
56,Mar+Jup+Sat,3,False,154,137.31,137.08,112.16,0.2156,148,136.05,136.09,108.79,0.4171,3.37,1
57,Mer+Mar+Jup+Sat,4,False,202,182.44,182.3,110.72,0.2056,198,180.87,180.82,109.47,0.3015,1.25,1
58,Ven+Mar+Jup+Sat,4,False,202,182.28,182.08,110.82,0.2024,195,181.12,181.12,107.66,0.3819,3.15,1
59,Mer+Ven+Mar+Jup+Sat,5,False,250,227.17,227.05,110.05,0.1888,244,225.69,225.61,108.11,0.2943,1.94,1
64,Ura,1,False,43,45.5,45.52,94.51,0.8198,56,45.72,45.81,122.47,0.1828,-27.96,1
65,Mer+Ura,2,False,91,91.15,91.27,99.84,1.0,104,91.04,91.06,114.23,0.236,-14.4,1
66,Ven+Ura,2,False,92,90.99,91.03,101.11,0.9558,103,91.32,91.34,112.79,0.2723,-11.68,1
67,Mer+Ven+Ura,3,False,140,136.39,136.53,102.65,0.8014,150,136.38,136.34,109.99,0.2959,-7.34,1
72,Mar+Ura,2,False,94,91.39,91.31,102.85,0.8158,105,90.91,91.09,115.5,0.23,-12.64,1
73,Mer+Mar+Ura,3,False,142,136.79,136.8,103.81,0.7023,153,135.98,136.08,112.51,0.2228,-8.71,1
74,Ven+Mar+Ura,3,False,143,136.63,136.56,104.66,0.6327,152,136.25,136.37,111.56,0.2515,-6.9,1
75,Mer+Ven+Mar+Ura,4,False,191,181.78,181.81,105.07,0.5631,199,181.07,181.12,109.9,0.2511,-4.83,1
80,Jup+Ura,2,False,91,91.32,91.21,99.65,1.0,102,91.19,91.17,111.85,0.3343,-12.2,1
81,Mer+Jup+Ura,3,False,139,136.72,136.71,101.67,0.8822,150,136.26,136.17,110.08,0.3135,-8.41,1
82,Ven+Jup+Ura,3,False,139,136.56,136.47,101.79,0.8714,148,136.53,136.46,108.4,0.3767,-6.61,1
83,Mer+Ven+Jup+Ura,4,False,187,181.71,181.71,102.91,0.7502,195,181.35,181.2,107.53,0.3651,-4.62,1
88,Mar+Jup+Ura,3,False,142,136.95,136.74,103.69,0.7083,151,136.12,136.2,110.93,0.2975,-7.24,1
89,Mer+Mar+Jup+Ura,4,False,190,182.1,181.98,104.34,0.6027,199,180.94,180.95,109.98,0.2663,-5.64,1
90,Ven+Mar+Jup+Ura,4,False,190,181.94,181.74,104.43,0.5983,197,181.21,181.23,108.72,0.3151,-4.29,1
91,Mer+Ven+Mar+Jup+Ura,5,False,238,226.84,226.73,104.92,0.5055,244,225.78,225.73,108.07,0.2923,-3.15,1
96,Sat+Ura,2,False,97,91.1,91.13,106.48,0.5807,109,91.14,91.26,119.59,0.0968,-13.12,1
97,Mer+Sat+Ura,3,False,145,136.49,136.63,106.24,0.5291,157,136.21,136.25,115.27,0.1196,-9.03,1
98,Ven+Sat+Ura,3,False,146,136.33,136.39,107.09,0.4667,155,136.48,136.54,113.57,0.1516,-6.48,1
99,Mer+Ven+Sat+Ura,4,False,194,181.47,181.63,106.91,0.4059,202,181.29,181.28,111.43,0.1612,-4.52,1
104,Mar+Sat+Ura,3,False,147,136.73,136.66,107.51,0.4343,158,136.07,136.28,116.11,0.1204,-8.61,1
105,Mer+Mar+Sat+Ura,4,False,195,181.87,181.9,107.22,0.4031,206,180.89,181.03,113.88,0.1128,-6.66,1
106,Ven+Mar+Sat+Ura,4,False,196,181.71,181.67,107.86,0.3435,204,181.15,181.31,112.61,0.1316,-4.75,1
107,Mer+Ven+Mar+Sat+Ura,5,False,244,226.6,226.66,107.68,0.3123,251,225.72,225.81,111.2,0.1432,-3.52,1
112,Jup+Sat+Ura,3,False,145,136.68,136.57,106.09,0.5343,155,136.34,136.37,113.69,0.162,-7.6,1
113,Mer+Jup+Sat+Ura,4,False,193,181.81,181.81,106.15,0.4735,203,181.16,181.11,112.06,0.1524,-5.9,1
114,Ven+Jup+Sat+Ura,4,False,193,181.66,181.58,106.24,0.4583,200,181.42,181.4,110.24,0.2144,-4.0,1
115,Mer+Ven+Jup+Sat+Ura,5,False,241,226.55,226.56,106.38,0.4051,247,225.99,225.89,109.3,0.2208,-2.92,1
120,Mar+Jup+Sat+Ura,4,False,195,182.05,181.85,107.11,0.4111,204,181.01,181.14,112.7,0.1572,-5.59,1
121,Mer+Mar+Jup+Sat+Ura,5,False,243,226.93,226.83,107.08,0.3523,252,225.59,225.64,111.71,0.1296,-4.63,1
122,Ven+Mar+Jup+Sat+Ura,5,False,243,226.78,226.6,107.15,0.3419,249,225.84,225.93,110.25,0.1788,-3.1,1
123,Mer+Ven+Mar+Jup+Sat+Ura,6,False,291,271.42,271.33,107.21,0.3003,296,270.17,270.18,109.56,0.1728,-2.35,1
128,Nep,1,False,37,45.27,45.43,81.74,0.2679,48,46.54,46.64,103.13,0.8826,-21.39,1
