Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
205,Mer+Ear+Mar+Ura+Nep,5,True,383,266.02,265.11,143.97,0.0232,194,266.54,265.06,72.78,0.16,71.19,3
206,Ven+Ear+Mar+Ura+Nep,5,True,422,264.47,263.88,159.56,0.0004,196,267.19,266.01,73.36,0.1824,86.21,3
207,Mer+Ven+Ear+Mar+Ura+Nep,6,True,477,316.45,315.46,150.73,0.0004,238,316.8,315.41,75.13,0.116,75.61,3
212,Ear+Jup+Ura+Nep,4,True,315,213.55,212.76,147.51,0.0572,208,216.09,214.75,96.26,0.9086,51.25,3
213,Mer+Ear+Jup+Ura+Nep,5,True,375,266.34,265.2,140.8,0.0396,249,266.5,264.98,93.43,0.9542,47.37,3
214,Ven+Ear+Jup+Ura+Nep,5,True,406,264.88,263.98,153.28,0.0032,251,267.18,265.94,93.94,0.9658,59.33,3
215,Mer+Ven+Ear+Jup+Ura+Nep,6,True,466,316.81,315.55,147.09,0.0016,292,316.78,315.33,92.18,0.9562,54.91,3
220,Ear+Mar+Jup+Ura+Nep,5,True,383,264.7,264.15,144.69,0.0188,239,267.02,265.76,89.51,0.9442,55.18,3
221,Mer+Ear+Mar+Jup+Ura+Nep,6,True,438,316.64,315.72,138.33,0.0176,279,316.61,315.16,88.12,0.7614,50.21,3
222,Ven+Ear+Mar+Jup+Ura+Nep,6,True,474,315.16,314.52,150.4,0.0004,282,317.25,316.1,88.89,0.7994,61.51,3
223,Mer+Ven+Ear+Mar+Jup+Ura+Nep,7,True,529,366.26,365.23,144.43,0.0008,322,366.05,364.67,87.97,0.6183,56.47,3
228,Ear+Sat+Ura+Nep,4,True,326,213.38,212.82,152.78,0.0196,170,216.2,214.75,78.63,0.6883,74.15,3
229,Mer+Ear+Sat+Ura+Nep,5,True,382,266.16,265.25,143.52,0.0212,214,266.59,264.97,80.27,0.4711,63.25,3
230,Ven+Ear+Sat+Ura+Nep,5,True,418,264.66,264.04,157.94,0.0008,213,267.27,265.94,79.69,0.4639,78.25,3
231,Mer+Ven+Ear+Sat+Ura+Nep,6,True,474,316.58,315.6,149.73,0.0004,256,316.85,315.32,80.8,0.3119,68.93,3
236,Ear+Mar+Sat+Ura+Nep,5,True,389,264.57,264.21,147.03,0.0064,202,267.16,265.77,75.61,0.2448,71.42,3
237,Mer+Ear+Mar+Sat+Ura+Nep,6,True,443,316.51,315.77,139.96,0.012,245,316.73,315.15,77.35,0.1668,62.61,3
238,Ven+Ear+Mar+Sat+Ura+Nep,6,True,481,314.98,314.58,152.71,0.0004,245,317.39,316.11,77.19,0.1692,75.52,3
239,Mer+Ven+Ear+Mar+Sat+Ura+Nep,7,True,535,366.07,365.28,146.15,0.0004,287,366.15,364.67,78.38,0.114,67.76,3
244,Ear+Jup+Sat+Ura+Nep,5,True,381,264.86,264.32,143.85,0.0196,259,267.02,265.7,97.0,0.9122,46.85,3
245,Mer+Ear+Jup+Sat+Ura+Nep,6,True,437,316.75,315.86,137.96,0.018,300,316.59,315.07,94.76,0.9682,43.2,3
246,Ven+Ear+Jup+Sat+Ura+Nep,6,True,470,315.31,314.68,149.06,0.0008,300,317.27,316.04,94.56,0.9766,54.5,3
247,Mer+Ven+Ear+Jup+Sat+Ura+Nep,7,True,526,366.35,365.37,143.58,0.0016,341,366.03,364.59,93.16,0.9346,50.41,3
252,Ear+Mar+Jup+Sat+Ura+Nep,6,True,444,315.14,314.84,140.89,0.0088,290,317.1,315.87,91.45,0.9334,49.44,3
253,Mer+Ear+Mar+Jup+Sat+Ura+Nep,7,True,498,366.2,365.53,135.99,0.0076,330,365.86,364.42,90.2,0.7682,45.79,3
254,Ven+Ear+Mar+Jup+Sat+Ura+Nep,7,True,533,364.73,364.37,146.14,0.0004,331,366.5,365.37,90.31,0.7718,55.82,3
255,Mer+Ven+Ear+Mar+Jup+Sat+Ura+Nep,8,True,587,414.96,414.21,141.46,0.0004,371,414.47,413.12,89.51,0.6195,51.95,3
