SC,Start,End,N_Records,Planet,Window,Type,k_obs,k_exp,Ratio,p_val,Z_score
SC22,1986-09,1996-07,145,Uranus,5,Conjunction,5,4.18,119.69,0.9078,0.39
SC22,1986-09,1996-07,145,Uranus,5,Opposition,8,3.88,206.26,0.1236,1.96
SC22,1986-09,1996-07,145,Neptune,5,Conjunction,3,3.84,78.04,0.889,-0.4
SC22,1986-09,1996-07,145,Neptune,5,Opposition,6,4.09,146.73,0.4603,0.9
SC23,1996-08,2008-11,106,Mercury,1,Conjunction,1,0.61,164.2,0.9222,0.51
SC23,1996-08,2008-11,106,Mercury,1,Opposition,0,0.57,0.0,1.0,-0.72
SC23,1996-08,2008-11,106,Venus,1,Conjunction,1,0.59,169.72,0.8906,0.54
SC23,1996-08,2008-11,106,Venus,1,Opposition,0,0.58,0.0,1.0,-0.74
SC23,1996-08,2008-11,106,Mars,1,Conjunction,0,0.57,0.0,1.0,-0.75
SC23,1996-08,2008-11,106,Mars,1,Opposition,0,0.59,0.0,1.0,-0.76
SC23,1996-08,2008-11,106,Jupiter,1,Conjunction,0,0.6,0.0,1.0,-0.78
SC23,1996-08,2008-11,106,Jupiter,1,Opposition,1,0.61,162.87,0.9134,0.49
SC23,1996-08,2008-11,106,Saturn,1,Conjunction,1,0.6,167.34,0.9174,0.54
SC23,1996-08,2008-11,106,Saturn,1,Opposition,1,0.59,168.86,0.8618,0.52
SC23,1996-08,2008-11,106,Uranus,1,Conjunction,1,0.59,169.32,0.9202,0.55
SC23,1996-08,2008-11,106,Uranus,1,Opposition,0,0.61,0.0,1.0,-0.77
SC23,1996-08,2008-11,106,Neptune,1,Conjunction,0,0.56,0.0,1.0,-0.71
SC23,1996-08,2008-11,106,Neptune,1,Opposition,0,0.52,0.0,1.0,-0.67
SC23,1996-08,2008-11,106,Mercury,2,Conjunction,2,1.21,164.64,0.6939,0.75
SC23,1996-08,2008-11,106,Mercury,2,Opposition,0,1.15,0.0,0.6363,-1.05
SC23,1996-08,2008-11,106,Venus,2,Conjunction,2,1.17,170.94,0.6007,0.76
SC23,1996-08,2008-11,106,Venus,2,Opposition,0,1.15,0.0,0.5739,-1.05
SC23,1996-08,2008-11,106,Mars,2,Conjunction,0,1.15,0.0,0.6787,-1.05
SC23,1996-08,2008-11,106,Mars,2,Opposition,0,1.18,0.0,0.5831,-1.09
SC23,1996-08,2008-11,106,Jupiter,2,Conjunction,1,1.16,86.4,1.0,-0.15
SC23,1996-08,2008-11,106,Jupiter,2,Opposition,2,1.17,170.36,0.5895,0.75
SC23,1996-08,2008-11,106,Saturn,2,Conjunction,3,1.18,253.76,0.2372,1.78
SC23,1996-08,2008-11,106,Saturn,2,Opposition,1,1.18,85.05,1.0,-0.16
SC23,1996-08,2008-11,106,Uranus,2,Conjunction,1,1.19,83.77,1.0,-0.18
SC23,1996-08,2008-11,106,Uranus,2,Opposition,0,1.23,0.0,0.6251,-1.05
SC23,1996-08,2008-11,106,Neptune,2,Conjunction,0,1.17,0.0,0.6847,-1.0
SC23,1996-08,2008-11,106,Neptune,2,Opposition,0,1.07,0.0,0.8006,-0.91
SC23,1996-08,2008-11,106,Mercury,3,Conjunction,2,1.84,108.98,1.0,0.13
SC23,1996-08,2008-11,106,Mercury,3,Opposition,2,1.72,116.6,0.9554,0.2
SC23,1996-08,2008-11,106,Venus,3,Conjunction,3,1.76,170.34,0.4679,0.95
SC23,1996-08,2008-11,106,Venus,3,Opposition,1,1.78,56.07,0.965,-0.59
SC23,1996-08,2008-11,106,Mars,3,Conjunction,1,1.74,57.5,0.957,-0.56
SC23,1996-08,2008-11,106,Mars,3,Opposition,0,1.78,0.0,0.2819,-1.33
SC23,1996-08,2008-11,106,Jupiter,3,Conjunction,1,1.74,57.62,0.9774,-0.57
SC23,1996-08,2008-11,106,Jupiter,3,Opposition,3,1.78,168.56,0.5191,0.87
SC23,1996-08,2008-11,106,Saturn,3,Conjunction,3,1.8,166.65,0.5295,0.97
SC23,1996-08,2008-11,106,Saturn,3,Opposition,3,1.8,167.06,0.4987,0.93
SC23,1996-08,2008-11,106,Uranus,3,Conjunction,1,1.77,56.55,0.955,-0.59
SC23,1996-08,2008-11,106,Uranus,3,Opposition,1,1.76,56.68,0.9994,-0.54
SC23,1996-08,2008-11,106,Neptune,3,Conjunction,0,1.77,0.0,0.3491,-1.23
SC23,1996-08,2008-11,106,Neptune,3,Opposition,0,1.63,0.0,0.4627,-1.13
SC23,1996-08,2008-11,106,Mercury,4,Conjunction,3,2.48,121.09,0.8746,0.36
SC23,1996-08,2008-11,106,Mercury,4,Opposition,3,2.32,129.29,0.8182,0.42
SC23,1996-08,2008-11,106,Venus,4,Conjunction,4,2.34,170.74,0.4387,1.12
SC23,1996-08,2008-11,106,Venus,4,Opposition,2,2.37,84.24,1.0,-0.25
SC23,1996-08,2008-11,106,Mars,4,Conjunction,1,2.32,43.01,0.6811,-0.88
SC23,1996-08,2008-11,106,Mars,4,Opposition,0,2.42,0.0,0.1272,-1.55
SC23,1996-08,2008-11,106,Jupiter,4,Conjunction,1,2.34,42.7,0.6891,-0.9
SC23,1996-08,2008-11,106,Jupiter,4,Opposition,4,2.36,169.25,0.4219,1.04
SC23,1996-08,2008-11,106,Saturn,4,Conjunction,3,2.4,125.18,0.8274,0.41
SC23,1996-08,2008-11,106,Saturn,4,Opposition,4,2.36,169.62,0.4051,1.1
SC23,1996-08,2008-11,106,Uranus,4,Conjunction,2,2.34,85.43,1.0,-0.22
