Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,138,66.12,66.44,208.72,0.4427,0,66.65,66.37,0.0,0.8318,208.72,1
5,Mer+Ear,2,True,211,132.12,132.57,159.7,0.3239,72,132.69,132.35,54.26,0.6655,105.44,1
6,Ven+Ear,2,True,230,131.92,132.49,174.35,0.1036,62,132.83,132.38,46.67,0.3535,127.67,1
7,Mer+Ven+Ear,3,True,301,197.57,198.26,152.35,0.0808,134,198.52,198.0,67.5,0.5331,84.85,1
12,Ear+Mar,2,True,204,131.73,132.09,154.86,0.4327,73,132.93,132.75,54.92,0.7211,99.94,1
13,Mer+Ear+Mar,3,True,277,197.36,197.87,140.35,0.3199,145,198.57,198.37,73.02,0.7566,67.33,1
14,Ven+Ear+Mar,3,True,296,197.17,197.78,150.13,0.114,134,198.73,198.39,67.43,0.5387,82.7,1
15,Mer+Ven+Ear+Mar,4,True,367,262.44,263.19,139.84,0.0864,206,264.03,263.65,78.02,0.6415,61.82,1
20,Ear+Jup,2,True,218,132.04,132.3,165.1,0.2316,86,132.69,132.57,64.81,0.913,100.29,1
21,Mer+Ear+Jup,3,True,290,197.69,198.07,146.69,0.1672,158,198.37,198.18,79.65,0.9118,67.04,1
22,Ven+Ear+Jup,3,True,310,197.49,197.99,156.97,0.0512,148,198.51,198.21,74.55,0.8046,82.42,1
23,Mer+Ven+Ear+Jup,4,True,380,262.78,263.4,144.61,0.038,220,263.84,263.46,83.38,0.8434,61.22,1
28,Ear+Mar+Jup,3,True,284,197.29,197.59,143.95,0.2364,159,198.58,198.58,80.07,0.921,63.88,1
29,Mer+Ear+Mar+Jup,4,True,356,262.57,263.0,135.58,0.1692,231,263.87,263.83,87.54,0.9314,48.04,1
30,Ven+Ear+Mar+Jup,4,True,376,262.37,262.92,143.31,0.05,220,264.03,263.85,83.32,0.8394,59.99,1
31,Mer+Ven+Ear+Mar+Jup,5,True,446,327.29,327.96,136.27,0.0424,292,328.97,328.74,88.76,0.8814,47.51,1
36,Ear+Sat,2,True,192,132.38,132.51,145.04,0.6291,78,132.87,132.44,58.7,0.8326,86.34,1
37,Mer+Ear+Sat,3,True,265,198.01,198.27,133.83,0.5115,150,198.54,198.05,75.55,0.8418,58.28,1
38,Ven+Ear+Sat,3,True,284,197.82,198.2,143.56,0.2472,140,198.69,198.08,70.46,0.6619,73.1,1
39,Mer+Ven+Ear+Sat,4,True,355,263.09,263.6,134.93,0.1852,212,264.01,263.33,80.3,0.7367,54.63,1
44,Ear+Mar+Sat,3,True,258,197.62,197.8,130.55,0.5923,151,198.8,198.45,75.96,0.8522,54.59,1
45,Mer+Ear+Mar+Sat,4,True,331,262.88,263.2,125.91,0.4827,223,264.08,263.7,84.44,0.8706,41.47,1
46,Ven+Ear+Mar+Sat,4,True,350,262.7,263.13,133.23,0.2432,212,264.25,263.73,80.23,0.7491,53.0,1
47,Mer+Ven+Ear+Mar+Sat,5,True,421,327.6,328.17,128.51,0.1852,284,329.18,328.62,86.28,0.7946,42.23,1
52,Ear+Jup+Sat,3,True,272,197.94,198.01,137.42,0.4083,163,198.52,198.27,82.11,0.9422,55.31,1
53,Mer+Ear+Jup+Sat,4,True,344,263.21,263.4,130.69,0.3067,235,263.84,263.52,89.07,0.9526,41.62,1
54,Ven+Ear+Jup+Sat,4,True,364,263.03,263.34,138.39,0.128,225,263.98,263.55,85.23,0.8906,53.16,1
55,Mer+Ven+Ear+Jup+Sat,5,True,434,327.94,328.37,132.34,0.0948,297,328.95,328.43,90.29,0.9178,42.05,1
60,Ear+Mar+Jup+Sat,4,True,338,262.82,262.94,128.61,0.3911,236,264.06,263.91,89.37,0.9554,39.23,1
61,Mer+Ear+Mar+Jup+Sat,5,True,410,327.72,327.97,125.11,0.2963,308,328.99,328.8,93.62,0.9694,31.49,1
62,Ven+Ear+Mar+Jup+Sat,5,True,430,327.54,327.9,131.28,0.1212,297,329.15,328.83,90.23,0.9162,41.05,1
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,500,392.09,392.58,127.52,0.094,369,393.73,393.35,93.72,0.943,33.8,1
68,Ear+Ura,2,True,194,132.1,132.4,146.86,0.6067,40,132.7,132.4,30.14,0.0024,116.71,1
