Mask,Label,N_Planets,Has_Earth,Conj_k_obs,Conj_k_exp,Conj_k_exp_kepler,Conj_Ratio,Conj_p,Opp_k_obs,Opp_k_exp,Opp_k_exp_kepler,Opp_Ratio,Opp_p,Asym_Amp,Window
4,Ear,1,True,92,42.39,43.52,217.02,0.5407,0,44.13,43.56,0.0,0.9118,217.02,1
5,Mer+Ear,2,True,136,85.54,86.46,159.0,0.5059,52,87.57,87.1,59.38,0.8578,99.62,1
6,Ven+Ear,2,True,144,85.65,86.81,168.13,0.3363,47,87.46,86.85,53.74,0.6859,114.39,1
7,Mer+Ven+Ear,3,True,188,128.55,129.51,146.25,0.3167,99,130.65,130.15,75.78,0.8854,70.48,1
12,Ear+Mar,2,True,134,85.73,86.79,156.3,0.5387,37,87.39,86.89,42.34,0.2392,113.96,1
13,Mer+Ear+Mar,3,True,178,128.64,129.5,138.37,0.5027,89,130.59,130.19,68.15,0.5891,70.22,1
14,Ven+Ear+Mar,3,True,184,128.74,129.85,142.92,0.3887,84,130.47,129.95,64.38,0.4159,78.54,1
15,Mer+Ven+Ear+Mar,4,True,228,171.4,172.31,133.02,0.3603,136,173.42,173.0,78.42,0.6943,54.6,1
20,Ear+Jup,2,True,125,85.56,86.77,146.09,0.6623,58,87.47,86.91,66.31,0.9518,79.78,1
21,Mer+Ear+Jup,3,True,169,128.48,129.47,131.54,0.6359,110,130.68,130.21,84.18,0.9938,47.37,1
22,Ven+Ear+Jup,3,True,177,128.57,129.82,137.66,0.5067,105,130.55,129.97,80.43,0.9638,57.23,1
23,Mer+Ven+Ear+Jup,4,True,221,171.24,172.28,129.06,0.4731,157,173.51,173.02,90.48,0.9798,38.57,1
28,Ear+Mar+Jup,3,True,167,128.65,129.8,129.81,0.6511,95,130.49,130.0,72.8,0.767,57.01,1
29,Mer+Ear+Mar+Jup,4,True,211,171.33,172.27,123.15,0.6223,147,173.46,173.06,84.74,0.9062,38.41,1
30,Ven+Ear+Mar+Jup,4,True,217,171.42,172.61,126.59,0.5355,142,173.32,172.82,81.93,0.8242,44.66,1
31,Mer+Ven+Ear+Mar+Jup,5,True,261,213.85,214.84,122.05,0.5011,194,216.05,215.64,89.79,0.9494,32.25,1
36,Ear+Sat,2,True,135,85.63,86.71,157.65,0.5195,41,87.49,86.93,46.86,0.3735,110.79,1
37,Mer+Ear+Sat,3,True,179,128.54,129.4,139.26,0.4887,92,130.69,130.23,70.4,0.6983,68.86,1
38,Ven+Ear+Sat,3,True,187,128.65,129.76,145.36,0.3223,88,130.56,129.99,67.4,0.5407,77.96,1
39,Mer+Ven+Ear+Sat,4,True,231,171.31,172.22,134.85,0.2931,139,173.52,173.04,80.11,0.7794,54.74,1
44,Ear+Mar+Sat,3,True,177,128.74,129.74,137.48,0.5059,78,130.51,130.03,59.77,0.212,77.72,1
45,Mer+Ear+Mar+Sat,4,True,221,171.41,172.2,128.93,0.4787,129,173.47,173.08,74.37,0.4735,54.56,1
46,Ven+Ear+Mar+Sat,4,True,227,171.51,172.55,132.35,0.3771,125,173.33,172.84,72.12,0.3539,60.24,1
47,Mer+Ven+Ear+Mar+Sat,5,True,271,213.93,214.78,126.67,0.3367,176,216.04,215.66,81.46,0.5955,45.21,1
52,Ear+Jup+Sat,3,True,168,128.56,129.71,130.68,0.6515,99,130.6,130.05,75.8,0.8682,54.87,1
53,Mer+Ear+Jup+Sat,4,True,212,171.23,172.17,123.81,0.6135,150,173.57,173.1,86.42,0.965,37.39,1
54,Ven+Ear+Jup+Sat,4,True,220,171.33,172.53,128.41,0.4875,146,173.42,172.86,84.19,0.9114,44.22,1
55,Mer+Ven+Ear+Jup+Sat,5,True,264,213.76,214.75,123.5,0.4583,197,216.15,215.67,91.14,0.9898,32.36,1
60,Ear+Mar+Jup+Sat,4,True,210,171.41,172.51,122.51,0.6379,136,173.38,172.9,78.44,0.6695,44.07,1
61,Mer+Ear+Mar+Jup+Sat,5,True,254,213.85,214.73,118.77,0.6031,187,216.11,215.71,86.53,0.8354,32.24,1
62,Ven+Ear+Mar+Jup+Sat,5,True,260,213.94,215.08,121.53,0.5111,183,215.95,215.48,84.74,0.7586,36.79,1
63,Mer+Ven+Ear+Mar+Jup+Sat,6,True,304,256.14,257.07,118.69,0.4775,234,258.44,258.05,90.54,0.897,28.14,1
68,Ear+Ura,2,True,147,85.76,86.88,171.41,0.2611,43,87.21,86.58,49.31,0.5135,122.1,1
69,Mer+Ear+Ura,3,True,189,128.68,129.59,146.88,0.2811,94,130.42,129.89,72.08,0.7834,74.8,1
70,Ven+Ear+Ura,3,True,198,128.78,129.93,153.76,0.1464,89,130.3,129.63,68.3,0.6167,85.45,1
71,Mer+Ven+Ear+Ura,4,True,240,171.45,172.4,139.98,0.1584,140,173.26,172.7,80.8,0.8238,59.18,1
76,Ear+Mar+Ura,3,True,189,128.87,129.91,146.66,0.2883,80,130.23,129.67,61.43,0.2887,85.23,1
77,Mer+Ear+Mar+Ura,4,True,231,171.56,172.39,134.65,0.3059,131,173.2,172.74,75.64,0.5567,59.01,1
78,Ven+Ear+Mar+Ura,4,True,238,171.64,172.72,138.66,0.2004,126,173.07,172.49,72.8,0.4175,65.86,1
79,Mer+Ven+Ear+Mar+Ura,5,True,280,214.08,214.96,130.79,0.2064,177,215.8,215.32,82.02,0.6403,48.77,1
84,Ear+Jup+Ura,3,True,180,128.71,129.89,139.85,0.4447,101,130.31,129.69,77.51,0.9146,62.34,1
85,Mer+Ear+Jup+Ura,4,True,222,171.4,172.36,129.52,0.4583,152,173.29,172.76,87.71,0.9886,41.81,1
86,Ven+Ear+Jup+Ura,4,True,231,171.48,172.7,134.71,0.3019,147,173.16,172.51,84.89,0.9362,49.81,1
87,Mer+Ven+Ear+Jup+Ura,5,True,273,213.93,214.94,127.61,0.3131,198,215.89,215.34,91.71,1.0,35.9,1
92,Ear+Mar+Jup+Ura,4,True,222,171.57,172.68,129.4,0.4463,138,173.09,172.55,79.73,0.7495,49.67,1
93,Mer+Ear+Mar+Jup+Ura,5,True,264,214.03,214.92,123.35,0.4503,189,215.84,215.38,87.57,0.8874,35.78,1
94,Ven+Ear+Mar+Jup+Ura,5,True,271,214.1,215.25,126.58,0.3439,184,215.69,215.13,85.31,0.7966,41.27,1
95,Mer+Ven+Ear+Mar+Jup+Ura,6,True,313,256.31,257.26,122.12,0.3507,235,258.19,257.72,91.02,0.927,31.1,1
100,Ear+Sat+Ura,3,True,183,128.72,129.82,142.17,0.3927,84,130.28,129.72,64.48,0.4247,77.7,1
101,Mer+Ear+Sat+Ura,4,True,225,171.4,172.3,131.27,0.3955,134,173.25,172.78,77.35,0.6527,53.93,1
102,Ven+Ear+Sat+Ura,4,True,234,171.49,172.64,136.45,0.2472,130,173.12,172.54,75.09,0.5219,61.36,1
103,Mer+Ven+Ear+Sat+Ura,5,True,276,213.93,214.87,129.01,0.2583,180,215.84,215.36,83.39,0.7199,45.62,1
108,Ear+Mar+Sat+Ura,4,True,225,171.6,172.62,131.12,0.3999,121,173.06,172.57,69.92,0.2755,61.2,1
109,Mer+Ear+Mar+Sat+Ura,5,True,267,214.05,214.86,124.74,0.4019,171,215.79,215.4,79.25,0.4835,45.49,1
110,Ven+Ear+Mar+Sat+Ura,5,True,274,214.13,215.19,127.96,0.3039,167,215.65,215.15,77.44,0.3715,50.52,1
111,Mer+Ven+Ear+Mar+Sat+Ura,6,True,316,256.34,257.2,123.28,0.2955,217,258.14,257.74,84.06,0.5611,39.21,1
116,Ear+Jup+Sat+Ura,4,True,216,171.42,172.59,126.0,0.5375,142,173.15,172.6,82.01,0.8458,44.0,1
117,Mer+Ear+Jup+Sat+Ura,5,True,258,213.88,214.83,120.63,0.5407,192,215.89,215.42,88.93,0.939,31.7,1
118,Ven+Ear+Jup+Sat+Ura,5,True,267,213.96,215.17,124.79,0.4011,188,215.75,215.17,87.14,0.8854,37.65,1
119,Mer+Ven+Ear+Jup+Sat+Ura,6,True,309,256.17,257.17,120.62,0.4031,238,258.25,257.76,92.16,0.9638,28.46,1
124,Ear+Mar+Jup+Sat+Ura,5,True,258,214.05,215.15,120.53,0.5387,179,215.69,215.21,82.99,0.6815,37.54,1
125,Mer+Ear+Mar+Jup+Sat+Ura,6,True,300,256.27,257.15,117.06,0.5327,229,258.2,257.8,88.69,0.8154,28.37,1
126,Ven+Ear+Mar+Jup+Sat+Ura,6,True,307,256.34,257.49,119.76,0.4343,225,258.04,257.55,87.2,0.7395,32.56,1
127,Mer+Ven+Ear+Mar+Jup+Sat+Ura,7,True,349,298.32,299.26,116.99,0.4287,275,300.3,299.9,91.57,0.8694,25.41,1
132,Ear+Nep,2,True,123,86.26,87.35,142.59,0.6979,53,87.7,87.01,60.44,0.8902,82.16,1
133,Mer+Ear+Nep,3,True,167,129.16,130.05,129.29,0.6751,104,130.9,130.31,79.45,0.9478,49.84,1
134,Ven+Ear+Nep,3,True,175,129.27,130.39,135.38,0.5619,100,130.79,130.06,76.46,0.8906,58.92,1
135,Mer+Ven+Ear+Nep,4,True,219,171.93,172.87,127.38,0.5183,151,173.76,173.13,86.9,0.969,40.47,1
140,Ear+Mar+Nep,3,True,165,129.36,130.38,127.55,0.6819,90,130.73,130.11,68.84,0.5943,58.71,1
141,Mer+Ear+Mar+Nep,4,True,209,172.03,172.86,121.49,0.6551,141,173.7,173.17,81.18,0.7914,40.31,1
142,Ven+Ear+Mar+Nep,4,True,215,172.13,173.19,124.91,0.5847,137,173.58,172.92,78.93,0.6935,45.98,1
143,Mer+Ven+Ear+Mar+Nep,5,True,259,214.56,215.43,120.71,0.5487,188,216.3,215.75,86.91,0.8474,33.8,1
148,Ear+Jup+Nep,3,True,156,129.19,130.36,120.75,0.7558,111,130.79,130.12,84.87,0.9878,35.88,1
149,Mer+Ear+Jup+Nep,4,True,200,171.87,172.82,116.37,0.7355,162,173.76,173.19,93.23,0.9546,23.14,1
150,Ven+Ear+Jup+Nep,4,True,208,171.96,173.16,120.96,0.6663,158,173.64,172.94,90.99,0.969,29.97,1
151,Mer+Ven+Ear+Jup+Nep,5,True,252,214.39,215.4,117.54,0.6343,209,216.38,215.76,96.59,0.9378,20.95,1
156,Ear+Mar+Jup+Nep,4,True,198,172.04,173.15,115.09,0.7514,148,173.58,172.98,85.26,0.9174,29.83,1
157,Mer+Ear+Mar+Jup+Nep,5,True,242,214.49,215.39,112.83,0.7323,199,216.32,215.81,91.99,1.0,20.84,1
158,Ven+Ear+Mar+Jup+Nep,5,True,248,214.57,215.72,115.58,0.6819,195,216.19,215.56,90.2,0.961,25.38,1
159,Mer+Ven+Ear+Mar+Jup+Nep,6,True,292,256.77,257.72,113.72,0.6515,246,258.69,258.15,95.1,0.9842,18.63,1
164,Ear+Sat+Nep,3,True,163,129.26,130.29,126.1,0.7123,94,130.85,130.15,71.84,0.7506,54.26,1
165,Mer+Ear+Sat+Nep,4,True,207,171.92,172.76,120.4,0.6883,144,173.82,173.21,82.85,0.8774,37.56,1
166,Ven+Ear+Sat+Nep,4,True,215,172.03,173.1,124.98,0.5819,141,173.69,172.96,81.18,0.8098,43.8,1
167,Mer+Ven+Ear+Sat+Nep,5,True,259,214.45,215.33,120.77,0.5495,191,216.42,215.78,88.26,0.915,32.52,1
172,Ear+Mar+Sat+Nep,4,True,205,172.13,173.09,119.1,0.6983,131,173.64,173.0,75.44,0.5135,43.65,1
