Stage,Group,Window,Type,N_Records,k_obs,k_exp,k_exp_kepler,Ratio,p_val,Z_score,Effect,Source_File,Domain,q_group_type,n_group_type,q_group_all,n_group_all,q_file,n_file
Flare_All,C-Class,25,Opposition,26654,26049,25925.54,25923.2,100.48,0.7856242875142497,0.3,Enhancement,sf_algo1_total_pairs.csv,sf,0.971637710102941,30.0,0.915359470588366,60.0,0.9860878051256181,300.0
Flare_All,C-Class,26,Opposition,26654,27102,26957.64,26959.97,100.54,0.754264914701706,0.34,Enhancement,sf_algo1_total_pairs.csv,sf,0.971637710102941,30.0,0.915359470588366,60.0,0.9860878051256181,300.0
Flare_All,C-Class,27,Opposition,26654,28158,27997.15,27996.74,100.57,0.7343453130937381,0.37,Enhancement,sf_algo1_total_pairs.csv,sf,0.971637710102941,30.0,0.915359470588366,60.0,0.9860878051256181,300.0
Flare_All,C-Class,28,Opposition,26654,29201,29028.23,29033.47,100.6,0.7233055338893222,0.39,Enhancement,sf_algo1_total_pairs.csv,sf,0.971637710102941,30.0,0.915359470588366,60.0,0.9860878051256181,300.0
Flare_All,C-Class,29,Opposition,26654,30263,30070.35,30070.22,100.64,0.6964260714785704,0.42,Enhancement,sf_algo1_total_pairs.csv,sf,0.971637710102941,30.0,0.915359470588366,60.0,0.9860878051256181,300.0
Flare_All,C-Class,30,Opposition,26654,31395,31107.76,31106.9,100.92,0.5636287274254514,0.61,Enhancement,sf_algo1_total_pairs.csv,sf,0.971637710102941,30.0,0.8899400959349234,60.0,0.9860878051256181,300.0
Flare_All,M-Class,1,Conjunction,4824,203,187.69,187.72,108.16,0.2939941201175976,1.08,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.8687593238426494,300.0
Flare_All,M-Class,2,Conjunction,4824,394,375.68,375.46,104.88,0.3915521689566208,0.87,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9474477177123125,300.0
Flare_All,M-Class,3,Conjunction,4824,611,563.51,563.18,108.43,0.0797584048319033,1.77,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.4197810780626489,300.0
Flare_All,M-Class,4,Conjunction,4824,794,750.91,750.89,105.74,0.1869162616747665,1.34,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.7378273487161835,300.0
Flare_All,M-Class,5,Conjunction,4824,974,938.24,938.61,103.81,0.3335133297334053,0.96,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9468801449659079,300.0
Flare_All,M-Class,6,Conjunction,4824,1162,1126.17,1126.33,103.18,0.3945121097578048,0.85,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9474477177123125,300.0
Flare_All,M-Class,7,Conjunction,4824,1338,1313.99,1314.03,101.83,0.618627627447451,0.51,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,8,Conjunction,4824,1532,1501.91,1501.73,102.0,0.5697486050278995,0.58,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,9,Conjunction,4824,1721,1689.23,1689.45,101.88,0.5792684146317074,0.57,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,10,Conjunction,4824,1926,1877.44,1877.18,102.59,0.4259114817703646,0.81,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9474477177123125,300.0
Flare_All,M-Class,11,Conjunction,4824,2118,2065.27,2064.93,102.55,0.4263514729705406,0.82,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9474477177123125,300.0
Flare_All,M-Class,12,Conjunction,4824,2301,2252.63,2252.69,102.15,0.488990220195596,0.71,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9845440675079115,300.0
Flare_All,M-Class,13,Conjunction,4824,2479,2440.12,2440.46,101.59,0.5952280954380912,0.54,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,14,Conjunction,4824,2669,2628.08,2628.25,101.56,0.5913081738365232,0.54,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,15,Conjunction,4824,2864,2815.73,2816.05,101.71,0.5465490690186197,0.6,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,16,Conjunction,4824,3046,3003.4,3003.86,101.42,0.6057878842423151,0.51,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,17,Conjunction,4824,3223,3191.87,3191.66,100.98,0.7131057378852423,0.36,Enhancement,sf_algo1_total_pairs.csv,sf,0.7131057378852422,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,18,Conjunction,4824,3418,3379.79,3379.48,101.13,0.6593468130637388,0.42,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,19,Conjunction,4824,3610,3567.52,3567.29,101.19,0.6383872322553549,0.45,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,20,Conjunction,4824,3830,3755.38,3755.09,101.99,0.4410311793764124,0.77,Enhancement,sf_algo1_total_pairs.csv,sf,0.6820829100659367,30.0,0.953454615118224,60.0,0.9628093152422664,300.0
Flare_All,M-Class,21,Conjunction,4824,4053,3942.76,3942.88,102.8,0.2776344473110538,1.11,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.8542629147417051,300.0
Flare_All,M-Class,22,Conjunction,4824,4249,4130.35,4130.69,102.87,0.2570748585028299,1.16,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.847499533525813,300.0
Flare_All,M-Class,23,Conjunction,4824,4455,4317.9,4318.49,103.18,0.1983960320793584,1.3,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.748429475854927,300.0
Flare_All,M-Class,24,Conjunction,4824,4637,4506.64,4506.29,102.89,0.2320753584928301,1.21,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.8095652040447562,300.0
Flare_All,M-Class,25,Conjunction,4824,4849,4694.01,4694.1,103.3,0.1697966040679186,1.41,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.7074858502829942,300.0
Flare_All,M-Class,26,Conjunction,4824,5035,4882.54,4881.9,103.12,0.1832763344733105,1.36,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.7378273487161835,300.0
Flare_All,M-Class,27,Conjunction,4824,5218,5069.88,5069.66,102.92,0.2069558608827823,1.28,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.757155588595545,300.0
Flare_All,M-Class,28,Conjunction,4824,5418,5257.07,5257.4,103.06,0.1852362952740945,1.36,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.7378273487161835,300.0
Flare_All,M-Class,29,Conjunction,4824,5634,5444.83,5445.14,103.47,0.120597588048239,1.58,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.5835367163624468,300.0
Flare_All,M-Class,30,Conjunction,4824,5806,5632.51,5632.89,103.08,0.1656766864662706,1.41,Enhancement,sf_algo1_total_pairs.csv,sf,0.6784479695021484,30.0,0.953454615118224,60.0,0.7074858502829942,300.0
Flare_All,M-Class,1,Opposition,4824,222,187.7,187.69,118.27,0.0257194856102877,2.34,Enhancement,sf_algo1_total_pairs.csv,sf,0.771584568308631,30.0,0.953454615118224,60.0,0.22693663773783265,300.0
Flare_All,M-Class,2,Opposition,4824,418,375.52,375.37,111.31,0.0611987760244795,1.94,Enhancement,sf_algo1_total_pairs.csv,sf,0.9179816403671924,30.0,0.953454615118224,60.0,0.37468638382334385,300.0
Flare_All,M-Class,3,Opposition,4824,594,563.0,563.05,105.51,0.2687146257074858,1.12,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.8542629147417051,300.0
Flare_All,M-Class,4,Opposition,4824,790,750.79,750.74,105.22,0.2390752184956301,1.19,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.8150291539623754,300.0
Flare_All,M-Class,5,Opposition,4824,988,938.28,938.44,105.3,0.1894762104757905,1.32,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.7382190018537292,300.0
Flare_All,M-Class,6,Opposition,4824,1167,1126.11,1126.12,103.63,0.3339133217335653,0.97,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9468801449659079,300.0
Flare_All,M-Class,7,Opposition,4824,1355,1313.89,1313.77,103.13,0.3813923721525569,0.89,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9474477177123125,300.0
Flare_All,M-Class,8,Opposition,4824,1546,1501.63,1501.45,102.96,0.3929521409571808,0.87,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9474477177123125,300.0
Flare_All,M-Class,9,Opposition,4824,1721,1689.52,1689.14,101.86,0.5789484210315794,0.56,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,10,Opposition,4824,1912,1876.35,1876.85,101.9,0.5518289634207316,0.6,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,11,Opposition,4824,2098,2065.14,2064.58,101.59,0.6065478690426191,0.52,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,12,Opposition,4824,2280,2252.48,2252.32,101.22,0.6867462650746985,0.41,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,13,Opposition,4824,2454,2439.92,2440.06,100.58,0.8417431651366972,0.2,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,14,Opposition,4824,2632,2627.84,2627.79,100.16,0.9581808363832724,0.06,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.990180196396072,60.0,1.0,300.0
Flare_All,M-Class,15,Opposition,4824,2833,2816.07,2815.54,100.6,0.8336233275334494,0.22,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,16,Opposition,4824,3016,3003.69,3003.28,100.41,0.883702325953481,0.15,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,17,Opposition,4824,3207,3191.04,3191.01,100.5,0.8621027579448411,0.19,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,18,Opposition,4824,3401,3379.05,3378.75,100.65,0.8134237315253695,0.25,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,19,Opposition,4824,3570,3566.87,3566.5,100.09,0.990180196396072,0.03,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.990180196396072,60.0,1.0,300.0
Flare_All,M-Class,20,Opposition,4824,3759,3755.11,3754.28,100.1,0.98370032599348,0.04,Enhancement,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.990180196396072,60.0,1.0,300.0
Flare_All,M-Class,21,Opposition,4824,3931,3942.12,3942.05,99.72,0.9057818843623128,-0.11,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,22,Opposition,4824,4097,4129.12,4129.86,99.22,0.750464990700186,-0.31,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,23,Opposition,4824,4295,4317.25,4317.69,99.48,0.8200235995280094,-0.21,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,24,Opposition,4824,4483,4505.7,4505.54,99.5,0.8249835003299933,-0.21,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,25,Opposition,4824,4671,4693.42,4693.37,99.52,0.8348633027339453,-0.2,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,26,Opposition,4824,4864,4880.2,4881.21,99.67,0.876022479550409,-0.14,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,27,Opposition,4824,5025,5069.56,5069.03,99.12,0.7062258754824904,-0.38,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,28,Opposition,4824,5227,5256.44,5256.82,99.44,0.7962240755184896,-0.24,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,29,Opposition,4824,5426,5444.89,5444.58,99.65,0.869982600347993,-0.15,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,M-Class,30,Opposition,4824,5616,5631.33,5632.32,99.73,0.8939421211575769,-0.12,Suppression,sf_algo1_total_pairs.csv,sf,0.990180196396072,30.0,0.953454615118224,60.0,0.9860878051256181,300.0
Flare_All,Total,1,Conjunction,39034,1606,1518.91,1519.1,105.73,0.0670386592268154,1.87,Enhancement,sf_algo1_total_pairs.csv,sf,0.07448739914090599,30.0,0.14897479828181198,60.0,0.38676149553931966,300.0
Flare_All,Total,2,Conjunction,39034,3259,3038.03,3038.13,107.27,0.0023599528009439,2.98,Enhancement,sf_algo1_total_pairs.csv,sf,0.010114083432616714,30.0,0.02022816686523343,60.0,0.06436234911665183,300.0
Flare_All,Total,3,Conjunction,39034,4845,4557.65,4557.21,106.3,0.0037599248015039,2.92,Enhancement,sf_algo1_total_pairs.csv,sf,0.013333066671999665,30.0,0.02666613334399933,60.0,0.07499850002999811,300.0
Flare_All,Total,4,Conjunction,39034,6385,6076.65,6076.32,105.07,0.0119197616047679,2.52,Enhancement,sf_algo1_total_pairs.csv,sf,0.027507142164849,30.0,0.055014284329698,60.0,0.1449571008579828,300.0
Flare_All,Total,5,Conjunction,39034,8002,7595.26,7595.43,105.36,0.0039999200015999,2.81,Enhancement,sf_algo1_total_pairs.csv,sf,0.013333066671999665,30.0,0.02666613334399933,60.0,0.07499850002999811,300.0
Flare_All,Total,6,Conjunction,39034,9628,9114.48,9114.59,105.63,0.0009199816003679,3.1,Enhancement,sf_algo1_total_pairs.csv,sf,0.0085998280034395,30.0,0.017199656006879,60.0,0.052798944021117,300.0
Flare_All,Total,7,Conjunction,39034,11238,10634.63,10633.76,105.67,0.0003999920001599,3.26,Enhancement,sf_algo1_total_pairs.csv,sf,0.0085998280034395,30.0,0.017199656006879,60.0,0.052798944021117,300.0
Flare_All,Total,8,Conjunction,39034,12797,12152.04,12152.94,105.31,0.0016399672006559,3.14,Enhancement,sf_algo1_total_pairs.csv,sf,0.0085998280034395,30.0,0.017199656006879,60.0,0.052798944021117,300.0
Flare_All,Total,9,Conjunction,39034,14340,13671.64,13672.03,104.89,0.0017199656006879,3.01,Enhancement,sf_algo1_total_pairs.csv,sf,0.0085998280034395,30.0,0.017199656006879,60.0,0.052798944021117,300.0
Flare_All,Total,10,Conjunction,39034,15956,15193.21,15191.1,105.02,0.0007599848003039,3.17,Enhancement,sf_algo1_total_pairs.csv,sf,0.0085998280034395,30.0,0.017199656006879,60.0,0.052798944021117,300.0
Flare_All,Total,11,Conjunction,39034,17503,16710.58,16710.2,104.74,0.0015999680006399,3.08,Enhancement,sf_algo1_total_pairs.csv,sf,0.0085998280034395,30.0,0.017199656006879,60.0,0.052798944021117,300.0
Flare_All,Total,12,Conjunction,39034,18962,18230.69,18229.33,104.01,0.0088398232035359,2.68,Enhancement,sf_algo1_total_pairs.csv,sf,0.02239955200895975,30.0,0.0447991040179195,60.0,0.12208451483144218,300.0
Flare_All,Total,13,Conjunction,39034,20523,19747.79,19748.45,103.93,0.0089598208035839,2.69,Enhancement,sf_algo1_total_pairs.csv,sf,0.02239955200895975,30.0,0.0447991040179195,60.0,0.12208451483144218,300.0
Flare_All,Total,14,Conjunction,39034,22092,21267.79,21267.5,103.88,0.0081198376032479,2.71,Enhancement,sf_algo1_total_pairs.csv,sf,0.02239955200895975,30.0,0.0447991040179195,60.0,0.12208451483144218,300.0
Flare_All,Total,15,Conjunction,39034,23573,22786.25,22786.51,103.45,0.0144397112057758,2.48,Enhancement,sf_algo1_total_pairs.csv,sf,0.0288794224115516,30.0,0.0577588448231032,60.0,0.154711191490455,300.0
Flare_All,Total,16,Conjunction,39034,25143,24304.85,24305.51,103.45,0.0129597408051838,2.52,Enhancement,sf_algo1_total_pairs.csv,sf,0.027770873153965286,30.0,0.05554174630793057,60.0,0.14953547082904384,300.0
Flare_All,Total,17,Conjunction,39034,26621,25823.25,25824.5,103.09,0.0207195856082878,2.31,Enhancement,sf_algo1_total_pairs.csv,sf,0.03884922301553963,30.0,0.07769844603107925,60.0,0.20051211878988193,300.0
Flare_All,Total,18,Conjunction,39034,28139,27344.99,27343.56,102.9,0.0272794544109117,2.21,Enhancement,sf_algo1_total_pairs.csv,sf,0.04814021366631477,30.0,0.09628042733262954,60.0,0.23382389495067168,300.0
Flare_All,Total,19,Conjunction,39034,29602,28860.5,28862.65,102.57,0.0465990680186396,1.99,Enhancement,sf_algo1_total_pairs.csv,sf,0.05942281154376912,30.0,0.11884562308753824,60.0,0.32510977687422976,300.0
Flare_All,Total,20,Conjunction,39034,31146,30383.13,30381.7,102.51,0.0455590888182236,1.99,Enhancement,sf_algo1_total_pairs.csv,sf,0.05942281154376912,30.0,0.11884562308753824,60.0,0.32510977687422976,300.0
Flare_All,Total,21,Conjunction,39034,32695,31898.98,31900.7,102.5,0.0422791544169116,2.01,Enhancement,sf_algo1_total_pairs.csv,sf,0.05942281154376912,30.0,0.11884562308753824,60.0,0.31053037475835804,300.0
Flare_All,Total,22,Conjunction,39034,34242,33423.07,33419.61,102.45,0.0424391512169756,2.0,Enhancement,sf_algo1_total_pairs.csv,sf,0.05942281154376912,30.0,0.11884562308753824,60.0,0.31053037475835804,300.0
Flare_All,Total,23,Conjunction,39034,35810,34940.29,34938.46,102.49,0.0351592968140637,2.08,Enhancement,sf_algo1_total_pairs.csv,sf,0.05859882802343949,30.0,0.11719765604687898,60.0,0.2929941401171975,300.0
Flare_All,Total,24,Conjunction,39034,37305,36457.29,36457.26,102.33,0.0483590328193436,1.97,Enhancement,sf_algo1_total_pairs.csv,sf,0.05942281154376912,30.0,0.11884562308753824,60.0,0.3263412992609713,300.0
Flare_All,Total,25,Conjunction,39034,38867,37975.82,37976.05,102.35,0.0412791744165116,2.01,Enhancement,sf_algo1_total_pairs.csv,sf,0.05942281154376912,30.0,0.11884562308753824,60.0,0.31053037475835804,300.0
Flare_All,Total,26,Conjunction,39034,40391,39497.66,39494.79,102.26,0.0495190096198076,1.98,Enhancement,sf_algo1_total_pairs.csv,sf,0.05942281154376912,30.0,0.11884562308753824,60.0,0.3263412992609713,300.0
Flare_All,Total,27,Conjunction,39034,41872,41015.84,41013.5,102.09,0.0652786944261114,1.85,Enhancement,sf_algo1_total_pairs.csv,sf,0.07448739914090599,30.0,0.14897479828181198,60.0,0.3839923201535964,300.0
Flare_All,Total,28,Conjunction,39034,43369,42535.92,42532.15,101.96,0.0825583488330233,1.75,Enhancement,sf_algo1_total_pairs.csv,sf,0.0825583488330233,30.0,0.1651166976660466,60.0,0.42324577237268796,300.0
Flare_All,Total,29,Conjunction,39034,44923,44049.35,44050.8,101.98,0.0719185616287674,1.81,Enhancement,sf_algo1_total_pairs.csv,sf,0.07705560174510794,30.0,0.15411120349021587,60.0,0.40319193616127674,300.0
Flare_All,Total,30,Conjunction,39034,46444,45571.74,45569.53,101.91,0.0773584528309433,1.76,Enhancement,sf_algo1_total_pairs.csv,sf,0.08002598568718272,30.0,0.16005197137436544,60.0,0.4144202830229105,300.0
Flare_All,Total,1,Opposition,39034,1556,1518.15,1518.29,102.49,0.4165516689666206,0.82,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.8062290367095882,60.0,0.9474477177123125,300.0
Flare_All,Total,2,Opposition,39034,3044,3037.23,3036.57,100.22,0.9221415571688566,0.09,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9880088112523463,300.0
Flare_All,Total,3,Opposition,39034,4540,4553.84,4554.74,99.7,0.8798624027519449,-0.15,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,4,Opposition,39034,6077,6074.04,6072.98,100.05,0.99010019799604,0.03,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,1.0,300.0
Flare_All,Total,5,Opposition,39034,7662,7591.18,7591.25,100.93,0.6085878282434352,0.52,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,6,Opposition,39034,9206,9110.05,9109.5,101.05,0.5396292074158516,0.61,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.9683806323873522,60.0,0.9860878051256181,300.0
Flare_All,Total,7,Opposition,39034,10736,10629.16,10627.72,101.01,0.5487490250194996,0.61,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.9683806323873522,60.0,0.9860878051256181,300.0
Flare_All,Total,8,Opposition,39034,12234,12145.65,12146.01,100.73,0.6541069178616428,0.45,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,9,Opposition,39034,13746,13665.23,13664.35,100.59,0.7161456770864583,0.38,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,10,Opposition,39034,15348,15183.93,15182.77,101.08,0.4848303033939321,0.71,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.9090568188636228,60.0,0.9827641285012139,300.0
Flare_All,Total,11,Opposition,39034,16779,16701.38,16701.2,100.46,0.7671446571068579,0.31,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,12,Opposition,39034,18310,18219.99,18219.51,100.49,0.749585008299834,0.34,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,13,Opposition,39034,19828,19738.47,19737.8,100.45,0.7677846443071139,0.32,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,14,Opposition,39034,21312,21256.19,21256.15,100.26,0.8691026179476411,0.19,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,15,Opposition,39034,22828,22774.63,22774.51,100.23,0.8945421091578168,0.17,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,16,Opposition,39034,24338,24291.05,24292.88,100.19,0.9128617427651446,0.14,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,17,Opposition,39034,25826,25811.41,25811.27,100.06,0.994220115597688,0.04,Enhancement,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,1.0,300.0
Flare_All,Total,18,Opposition,39034,27319,27330.61,27329.58,99.96,0.9432611347773044,-0.03,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,1.0,300.0
Flare_All,Total,19,Opposition,39034,28790,28850.23,28847.83,99.79,0.8442631147377052,-0.16,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,20,Opposition,39034,30278,30365.34,30366.12,99.71,0.8035039299214016,-0.22,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,21,Opposition,39034,31815,31887.05,31884.37,99.77,0.8371432571348573,-0.17,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,22,Opposition,39034,33289,33400.0,33402.63,99.67,0.7751044979100418,-0.26,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,23,Opposition,39034,34814,34916.86,34920.84,99.71,0.7913841723165537,-0.23,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,24,Opposition,39034,36430,36436.93,36439.03,99.98,0.9571008579828404,-0.02,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,1.0,300.0
Flare_All,Total,25,Opposition,39034,37893,37960.75,37957.23,99.82,0.8601427971440572,-0.14,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,26,Opposition,39034,39411,39475.02,39475.45,99.84,0.864022719545609,-0.13,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
Flare_All,Total,27,Opposition,39034,40918,40993.74,40993.66,99.82,0.8568628627427451,-0.15,Suppression,sf_algo1_total_pairs.csv,sf,0.994220115597688,30.0,0.994220115597688,60.0,0.9860878051256181,300.0
